ID	Elements	Generation	Position	Velocity	Activity
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.27  0.04  0.23  0.033 0.148 0.    0.183 0.096]	[ 0.082  0.009  0.067 -0.072  0.004 -0.073  0.003 -0.019]	-0.4885110156250028
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.047 0.344 0.081 0.005 0.267 0.012 0.083 0.164]	[-0.04   0.147  0.012 -0.198 -0.033 -0.082  0.121  0.073]	-0.22366678710937515
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.041 0.223 0.158 0.11  0.066 0.103 0.128 0.17 ]	[-0.087  0.138 -0.122 -0.132  0.131  0.113 -0.006 -0.035]	-0.17596109375000044
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.015 0.256 0.245 0.129 0.071 0.093 0.094 0.097]	[-0.053  0.145  0.106 -0.067  0.128 -0.064 -0.172 -0.022]	-0.15475125976562493
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.148 0.242 0.114 0.11  0.066 0.019 0.116 0.186]	[ 0.101  0.032 -0.134 -0.078 -0.02  -0.151  0.111  0.138]	-0.5642007617187502
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.116 0.241 0.086 0.197 0.16  0.117 0.03  0.051]	[-0.002 -0.121 -0.096  0.167 -0.016  0.042  0.147 -0.122]	-0.24046984375000155
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.134 0.105 0.257 0.063 0.047 0.148 0.221 0.026]	[-0.128 -0.167  0.066  0.056  0.043 -0.069  0.177  0.02 ]	-0.2647899023437499
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.144 0.153 0.082 0.118 0.156 0.13  0.09  0.122]	[ 0.009 -0.179 -0.038 -0.002  0.139  0.09   0.034 -0.054]	-0.2744086816406255
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.073 0.185 0.013 0.168 0.155 0.157 0.045 0.198]	[-0.14  -0.15   0.011  0.143  0.152 -0.054  0.001  0.034]	-0.26495567382812496
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.155 0.294 0.208 0.146 0.041 0.05  0.003 0.1  ]	[ 0.083 -0.183  0.116  0.097  0.092 -0.095 -0.019 -0.091]	-0.6497101562499992
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.082 0.181 0.287 0.09  0.026 0.086 0.116 0.133]	[-0.188  0.141  0.057  0.057 -0.122  0.086 -0.067  0.037]	-0.5101992089843777
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.093 0.237 0.127 0.179 0.175 0.122 0.016 0.051]	[ 0.027 -0.13   0.027  0.159 -0.115  0.093  0.076 -0.137]	-0.24925899414062627
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.13  0.179 0.257 0.073 0.058 0.037 0.046 0.219]	[ 0.073 -0.116  0.087 -0.106  0.093  0.122 -0.17   0.016]	-0.6175494824218732
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.145 0.106 0.102 0.15  0.063 0.158 0.164 0.111]	[ 0.121 -0.174 -0.167  0.006  0.106  0.052  0.058 -0.001]	-0.24495220703124992
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.077 0.185 0.26  0.197 0.013 0.175 0.012 0.081]	[-0.088 -0.074  0.132  0.072  0.06   0.143 -0.122 -0.123]	-0.2584138281250003
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.046 0.302 0.214 0.092 0.068 0.008 0.122 0.144]	[-0.078  0.062  0.134 -0.115 -0.102 -0.12   0.122  0.096]	-0.1787366503906252
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.257 0.293 0.194 0.055 0.044 0.105 0.038 0.015]	[ 0.123  0.188 -0.063 -0.008 -0.003 -0.043 -0.183 -0.011]	-0.6795817480468743
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.083 0.323 0.215 0.082 0.003 0.038 0.055 0.196]	[-0.061  0.17   0.133 -0.036 -0.153 -0.092 -0.035  0.074]	-0.5797058398437498
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.161 0.319 0.154 0.082 0.002 0.151 0.043 0.083]	[ 0.088  0.134  0.141 -0.086 -0.153 -0.006 -0.002 -0.115]	-0.3846459863281255
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.084 0.438 0.038 0.066 0.092 0.096 0.    0.185]	[-0.082  0.144 -0.187 -0.092  0.105  0.041 -0.011  0.082]	-0.6151722656249967
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.266 0.007 0.336 0.122 0.    0.129 0.127 0.016]	[ 0.155  0.157  0.004 -0.015 -0.08  -0.003 -0.038 -0.181]	-0.39663665039062423
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.052 0.354 0.156 0.034 0.118 0.007 0.073 0.205]	[-0.041  0.121  0.031 -0.147 -0.057 -0.134  0.07   0.159]	-0.22288367187500022
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.011 0.246 0.176 0.131 0.023 0.017 0.212 0.184]	[ 0.091  0.024 -0.191  0.011  0.029 -0.009  0.169 -0.124]	-0.17418571289062595
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.136 0.257 0.295 0.121 0.002 0.034 0.068 0.086]	[-0.009  0.151  0.193 -0.029 -0.061 -0.124 -0.096 -0.025]	-0.5950327246093767
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.239 0.299 0.144 0.061 0.021 0.069 0.099 0.066]	[ 0.162  0.114 -0.116 -0.136  0.008 -0.106  0.087 -0.015]	-0.8433063574218728
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.229 0.253 0.168 0.059 0.089 0.162 0.028 0.01 ]	[ 0.183 -0.049 -0.046 -0.033  0.021  0.154 -0.094 -0.134]	-0.28613760742187605
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.136 0.129 0.325 0.024 0.019 0.111 0.179 0.076]	[-0.136 -0.18   0.12   0.06  -0.038 -0.007  0.131  0.049]	-0.6259863378906247
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.123 0.119 0.158 0.128 0.061 0.204 0.1   0.103]	[ 0.04  -0.204 -0.057  0.046  0.058  0.166  0.045 -0.093]	-0.25535978515625
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.239 0.074 0.09  0.174 0.07  0.119 0.105 0.123]	[ 0.078 -0.245 -0.064  0.092  0.068 -0.032  0.062  0.04 ]	-0.2883616699218741
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.226 0.377 0.118 0.149 0.002 0.052 0.028 0.046]	[ 0.129 -0.088  0.063  0.066  0.074 -0.07  -0.003 -0.171]	-0.6783369531249973
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.161 0.108 0.181 0.071 0.168 0.144 0.059 0.111]	[-0.105  0.101 -0.155 -0.051  0.168  0.015 -0.068  0.095]	-0.256678681640624
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.176 0.258 0.162 0.083 0.14  0.154 0.017 0.01 ]	[ 0.124 -0.096  0.006  0.049  0.022  0.147 -0.056 -0.195]	-0.3029020117187501
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.126 0.26  0.254 0.073 0.041 0.104 0.019 0.125]	[ 0.074 -0.046  0.03  -0.132 -0.041  0.041  0.207 -0.133]	-0.6163193554687477
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.054 0.195 0.086 0.119 0.073 0.149 0.114 0.209]	[-0.082 -0.062 -0.209 -0.002  0.071  0.115  0.046  0.123]	-0.17305376953125046
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.039 0.216 0.273 0.198 0.042 0.098 0.029 0.104]	[-0.2   -0.083  0.129  0.137  0.021  0.029 -0.07   0.038]	-0.1816097949218747
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.144 0.321 0.171 0.033 0.015 0.001 0.14  0.172]	[-0.11   0.048 -0.019 -0.049  0.08  -0.191  0.094  0.145]	-0.8120001855468715
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.155 0.325 0.187 0.068 0.037 0.158 0.045 0.028]	[ 0.015  0.197 -0.146  0.071  0.014  0.044 -0.142 -0.053]	-0.3462079003906238
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.179 0.327 0.163 0.018 0.045 0.037 0.075 0.153]	[ 0.056  0.208  0.005 -0.11  -0.016 -0.167 -0.025  0.05 ]	-0.8867804980468681
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.205 0.329 0.158 0.074 0.023 0.072 0.042 0.09 ]	[-0.034  0.255  0.068 -0.1   -0.047 -0.047 -0.063 -0.033]	-0.8398540429687459
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.022 0.41  0.088 0.066 0.065 0.129 0.006 0.211]	[-0.203  0.037 -0.027 -0.08   0.052  0.082 -0.033  0.171]	-0.20912956054687468
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.281 0.237 0.242 0.087 0.015 0.049 0.085 0.008]	[ 0.087  0.097  0.021 -0.028  0.152 -0.151 -0.017 -0.16 ]	-0.816810498046875
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.099 0.381 0.148 0.01  0.054 0.029 0.076 0.202]	[-0.077  0.123 -0.014 -0.073 -0.086 -0.125  0.059  0.192]	-0.6147039453124982
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.029 0.199 0.267 0.124 0.006 0.115 0.086 0.178]	[ 0.111 -0.199 -0.037  0.046 -0.026 -0.042  0.096  0.05 ]	-0.1801596386718753
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.206 0.292 0.217 0.052 0.009 0.03  0.099 0.089]	[ 0.137  0.081  0.116 -0.086  0.063 -0.139 -0.033 -0.14 ]	-0.9399026855468717
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.24  0.276 0.211 0.013 0.021 0.051 0.101 0.086]	[ 0.201  0.06  -0.062 -0.185 -0.021 -0.047  0.072 -0.018]	-0.8701845019531265
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.248 0.322 0.192 0.119 0.039 0.066 0.002 0.007]	[ 0.082 -0.038 -0.014  0.061  0.009  0.037  0.115 -0.251]	-0.7154791992187477
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.203 0.153 0.304 0.019 0.039 0.026 0.119 0.142]	[ 0.032 -0.193  0.103  0.067 -0.015 -0.152  0.059  0.099]	-0.782929667968749
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.269 0.135 0.054 0.011 0.066 0.205 0.114 0.144]	[ 0.09  -0.192 -0.109 -0.007  0.021  0.168  0.039 -0.009]	-0.47477975585937715
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.206 0.121 0.078 0.132 0.116 0.177 0.073 0.09 ]	[ 0.001 -0.208 -0.08   0.058  0.093  0.105  0.031 -0.   ]	-0.2668148632812498
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.237 0.357 0.127 0.099 0.001 0.057 0.068 0.053]	[ 0.201 -0.07   0.023  0.017  0.05  -0.09   0.046 -0.177]	-0.6857436230468731
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.296 0.305 0.107 0.058 0.009 0.107 0.055 0.065]	[ 0.012  0.065 -0.139 -0.032  0.018  0.055 -0.033  0.054]	-0.7607422656249968
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.161 0.206 0.193 0.124 0.142 0.079 0.067 0.028]	[ 0.062 -0.175  0.045  0.114  0.088  0.05  -0.009 -0.174]	-0.4389378222656258
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.191 0.338 0.254 0.021 0.048 0.042 0.046 0.064]	[ 0.14   0.116 -0.046  0.116  0.013 -0.11  -0.075 -0.153]	-0.9358592578124942
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.175 0.164 0.13  0.003 0.04  0.026 0.129 0.33 ]	[-0.032 -0.13  -0.089 -0.051  0.037 -0.005  0.029  0.241]	-0.7543342968749991
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.105 0.193 0.328 0.075 0.127 0.104 0.055 0.01 ]	[-0.17  -0.114  0.101  0.042  0.089  0.032  0.126 -0.106]	-0.40805284179687595
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.101 0.393 0.197 0.062 0.069 0.011 0.024 0.138]	[-0.171  0.073 -0.001 -0.07   0.088 -0.068  0.007  0.14 ]	-0.5624409960937482
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.203 0.289 0.236 0.013 0.03  0.205 0.027 0.003]	[-0.043  0.107 -0.118 -0.012 -0.053  0.154 -0.145  0.109]	-0.5233174902343751
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.224 0.313 0.196 0.002 0.031 0.061 0.053 0.116]	[-0.062  0.167  0.13  -0.025  0.075 -0.163 -0.078 -0.044]	-0.8995484374999979
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.193 0.333 0.183 0.079 0.03  0.023 0.065 0.088]	[-0.013  0.212  0.105 -0.053 -0.086 -0.154 -0.008 -0.002]	-0.8414875585937435
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.015 0.358 0.26  0.036 0.03  0.145 0.024 0.129]	[-0.222  0.002  0.135 -0.062  0.023  0.089 -0.043  0.077]	-0.2256009863281252
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.144 0.275 0.289 0.032 0.035 0.075 0.098 0.055]	[-0.189 -0.05   0.19  -0.046  0.016 -0.052  0.033  0.097]	-0.7564212890624975
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.106 0.342 0.25  0.025 0.02  0.017 0.065 0.178]	[-0.091  0.113  0.028  0.119 -0.163 -0.099 -0.035  0.128]	-0.7170470019531222
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.046 0.2   0.286 0.058 0.022 0.086 0.106 0.197]	[-0.151 -0.144  0.03   0.061 -0.029  0.042  0.059  0.133]	-0.24350746093750059
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.247 0.304 0.198 0.051 0.045 0.021 0.013 0.118]	[ 0.072  0.14   0.068  0.048  0.005 -0.005 -0.116 -0.212]	-0.8788500683593695
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.312 0.275 0.232 0.002 0.052 0.006 0.014 0.106]	[ 0.207  0.082 -0.096 -0.073 -0.075 -0.098 -0.041  0.096]	-0.8927209472656233
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.265 0.291 0.168 0.09  0.008 0.075 0.048 0.049]	[ 0.149 -0.148 -0.066 -0.003 -0.122  0.038 -0.007  0.158]	-0.7272757617187483
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.227 0.162 0.321 0.    0.125 0.007 0.115 0.049]	[-0.036 -0.215  0.037 -0.05   0.049  0.185  0.04  -0.01 ]	-0.5703069824218755
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.271 0.142 0.152 0.025 0.005 0.156 0.178 0.067]	[ 0.041 -0.182 -0.052  0.013  0.026  0.09   0.121 -0.057]	-0.4391098437500014
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.122 0.145 0.198 0.052 0.096 0.234 0.062 0.085]	[-0.071 -0.188  0.015 -0.027  0.066  0.211 -0.003 -0.003]	-0.25295696289062475
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.222 0.347 0.141 0.05  0.012 0.023 0.139 0.063]	[ 0.207 -0.011 -0.119  0.014 -0.018 -0.122  0.115 -0.066]	-0.8561596582031208
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.237 0.4   0.086 0.11  0.025 0.018 0.072 0.057]	[ 0.084  0.117 -0.223  0.068 -0.023 -0.072 -0.039  0.087]	-0.706421787109372
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.188 0.206 0.192 0.058 0.146 0.109 0.094 0.009]	[ 0.08  -0.143 -0.063  0.063  0.124  0.09   0.026 -0.176]	-0.5703801562499997
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.241 0.323 0.201 0.009 0.034 0.078 0.081 0.035]	[ 0.195  0.123 -0.085 -0.049  0.012 -0.008 -0.025 -0.162]	-0.8344990136718726
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.223 0.212 0.136 0.011 0.034 0.053 0.099 0.231]	[-0.041 -0.118 -0.084  0.026 -0.027  0.05   0.082  0.112]	-0.8116069140624979
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.16  0.186 0.307 0.032 0.076 0.046 0.182 0.01 ]	[-0.152 -0.089  0.075  0.03   0.024  0.04   0.168 -0.096]	-0.675352343749999
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.11  0.349 0.293 0.092 0.02  0.02  0.019 0.09 ]	[-0.199  0.056  0.136 -0.011  0.001  0.024 -0.122  0.116]	-0.5796779980468757
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.268 0.368 0.18  0.005 0.016 0.068 0.043 0.06 ]	[ 0.044  0.215 -0.144 -0.001 -0.111  0.057 -0.073  0.013]	-0.845953310546874
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.246 0.287 0.195 0.054 0.009 0.028 0.033 0.146]	[-0.068  0.122  0.008 -0.007 -0.057  0.155 -0.201  0.048]	-0.9299750878906214
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.261 0.285 0.22  0.076 0.008 0.039 0.041 0.065]	[ 0.119  0.12  -0.002  0.     0.081 -0.226 -0.046 -0.045]	-0.8920352148437505
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.025 0.354 0.305 0.043 0.041 0.136 0.053 0.036]	[-0.2    0.006  0.164 -0.008  0.04   0.113 -0.088 -0.028]	-0.22428077148437517
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.191 0.288 0.293 0.016 0.021 0.094 0.086 0.014]	[-0.086 -0.16   0.195  0.097  0.007  0.049 -0.02  -0.083]	-0.8289987695312492
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.171 0.391 0.176 0.007 0.018 0.021 0.048 0.171]	[-0.017  0.185 -0.016 -0.051 -0.128 -0.088 -0.046  0.162]	-0.8506891015624974
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.018 0.224 0.258 0.054 0.066 0.054 0.165 0.164]	[-0.223 -0.099  0.057  0.045  0.032 -0.024  0.084  0.129]	-0.19433338867187497
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.189 0.376 0.241 0.003 0.086 0.014 0.029 0.063]	[-0.06   0.148  0.086 -0.039  0.03  -0.065  0.102 -0.201]	-0.8357443359374965
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.264 0.312 0.23  0.016 0.032 0.032 0.008 0.104]	[ 0.065  0.093 -0.167 -0.089 -0.125  0.019  0.151  0.052]	-0.9599766503906207
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.264 0.233 0.156 0.142 0.    0.068 0.118 0.014]	[ 0.161 -0.116 -0.138  0.054 -0.027  0.071  0.104 -0.11 ]	-0.6392406347656251
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.211 0.146 0.262 0.    0.07  0.023 0.155 0.137]	[-0.074 -0.243  0.068 -0.021  0.039  0.07   0.099  0.063]	-0.7358182714843756
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.344 0.147 0.064 0.132 0.018 0.027 0.199 0.066]	[ 0.093 -0.147 -0.138  0.073  0.003  0.041  0.162 -0.087]	-0.6717458691406236
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.194 0.103 0.168 0.095 0.015 0.256 0.063 0.103]	[-0.069 -0.184 -0.054  0.017  0.017  0.216  0.02   0.036]	-0.40963087890625133
