ID	Elements	Generation	Position	Velocity	Activity
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.278 0.027 0.2   0.129 0.164 0.034 0.122 0.045]	[ 0.093 -0.097  0.028  0.221  0.008 -0.064 -0.087 -0.102]	-0.41841787109375056
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.14  0.395 0.099 0.016 0.203 0.042 0.082 0.026]	[ 0.049  0.187  0.023 -0.176 -0.106 -0.056 -0.005  0.085]	-0.6144603124999973
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.096 0.175 0.321 0.146 0.046 0.003 0.007 0.21 ]	[-0.05   0.019  0.081 -0.126  0.078 -0.103  0.121 -0.021]	-0.5405590625000005
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.005 0.21  0.178 0.064 0.1   0.092 0.133 0.216]	[-0.031  0.094  0.031 -0.145  0.152 -0.071 -0.137  0.106]	-0.16781619140625031
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.21  0.209 0.238 0.102 0.049 0.04  0.087 0.069]	[ 0.025 -0.154  0.091 -0.018 -0.01   0.208 -0.025 -0.117]	-0.5975770507812487
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.184 0.242 0.265 0.06  0.107 0.058 0.003 0.081]	[ 0.179 -0.049  0.102 -0.027  0.083 -0.085 -0.171 -0.031]	-0.8164906640624982
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.16  0.142 0.184 0.177 0.121 0.047 0.113 0.054]	[-0.001 -0.193 -0.064  0.09   0.062 -0.006  0.113 -0.001]	-0.3478530566406247
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.101 0.229 0.178 0.153 0.119 0.06  0.144 0.014]	[ 0.036 -0.064 -0.061  0.128  0.082 -0.065  0.133 -0.19 ]	-0.3826125976562502
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.156 0.288 0.156 0.088 0.075 0.041 0.098 0.098]	[ 0.125 -0.067  0.153 -0.045  0.014 -0.147  0.089 -0.121]	-0.6310039257812473
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.179 0.253 0.232 0.031 0.043 0.075 0.032 0.151]	[ 0.106 -0.211  0.065 -0.094  0.029 -0.043  0.012  0.136]	-0.863314453124997
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.173 0.272 0.218 0.012 0.109 0.058 0.096 0.062]	[-0.105  0.245  0.018 -0.117 -0.055  0.024 -0.026  0.017]	-0.6879520019531237
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.112 0.185 0.121 0.215 0.234 0.057 0.052 0.023]	[-0.033 -0.217  0.017  0.195  0.026  0.01  -0.035  0.037]	-0.29140581054687403
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.176 0.207 0.146 0.2   0.117 0.039 0.007 0.109]	[ 0.086  0.031 -0.207  0.056  0.139  0.035 -0.019 -0.122]	-0.4721020410156279
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.137 0.261 0.246 0.167 0.006 0.109 0.038 0.032]	[ 0.111  0.027  0.045  0.081  0.082 -0.008 -0.123 -0.215]	-0.6253900488281231
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.099 0.301 0.146 0.003 0.001 0.12  0.126 0.206]	[-0.125  0.094 -0.105 -0.112 -0.06   0.13   0.037  0.143]	-0.41068261718750265
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.023 0.282 0.173 0.1   0.017 0.179 0.088 0.134]	[ 0.178 -0.005 -0.156 -0.005 -0.154  0.087  0.046  0.01 ]	-0.19651611328125068
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.177 0.311 0.26  0.044 0.005 0.046 0.005 0.152]	[-0.012  0.146  0.05  -0.168 -0.15  -0.031  0.092  0.072]	-1.0669284082031218
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.12  0.265 0.287 0.056 0.005 0.072 0.005 0.191]	[-0.018 -0.     0.078 -0.142 -0.16  -0.026  0.119  0.15 ]	-0.7980735644531233
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.127 0.262 0.015 0.162 0.008 0.13  0.049 0.248]	[-0.053 -0.05  -0.173  0.057 -0.113  0.073  0.119  0.138]	-0.4077356054687519
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.099 0.447 0.253 0.053 0.055 0.    0.073 0.015]	[-0.12   0.188 -0.006 -0.005  0.061  0.049  0.016 -0.183]	-0.6021879394531231
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.304 0.02  0.212 0.042 0.084 0.121 0.096 0.121]	[ 0.131 -0.252 -0.006  0.03  -0.025  0.063  0.     0.059]	-0.43194795898437577
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.16  0.311 0.178 0.031 0.076 0.044 0.082 0.116]	[ 0.048  0.126  0.057 -0.184 -0.158 -0.013  0.03   0.093]	-0.7446280175781207
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.157 0.259 0.316 0.024 0.017 0.018 0.013 0.197]	[-0.05   0.025  0.149 -0.216  0.106 -0.052 -0.024  0.063]	-0.8808621972656264
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.    0.217 0.258 0.012 0.049 0.134 0.1   0.226]	[-0.138 -0.044  0.012 -0.156  0.042  0.025  0.063  0.196]	-0.19385297851562516
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.267 0.257 0.264 0.081 0.023 0.005 0.011 0.093]	[ 0.168 -0.044  0.118  0.078  0.022 -0.115 -0.115 -0.113]	-0.9097508789062513
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.119 0.28  0.352 0.04  0.064 0.021 0.032 0.09 ]	[ 0.078 -0.024  0.165 -0.085  0.027 -0.187  0.094 -0.068]	-0.5856127636718725
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.147 0.136 0.258 0.122 0.184 0.026 0.084 0.044]	[-0.029 -0.177 -0.     0.081  0.185 -0.019  0.068 -0.109]	-0.4306868457031251
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.221 0.289 0.106 0.156 0.006 0.056 0.119 0.048]	[ 0.109  0.028 -0.186  0.108  0.004 -0.014  0.097 -0.146]	-0.6624098242187482
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.172 0.306 0.241 0.057 0.022 0.04  0.017 0.145]	[ 0.034  0.033  0.217 -0.118  0.003 -0.103  0.05  -0.116]	-0.9580348730468727
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.206 0.228 0.278 0.066 0.004 0.068 0.008 0.14 ]	[ 0.09  -0.242  0.007 -0.005 -0.071  0.051  0.062  0.109]	-0.867122333984375
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.165 0.269 0.247 0.02  0.052 0.045 0.085 0.116]	[-0.139  0.249  0.035 -0.022 -0.032 -0.076 -0.011 -0.005]	-0.7888964941406233
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.106 0.188 0.172 0.263 0.133 0.014 0.008 0.112]	[-0.09  -0.165 -0.039  0.217  0.029  0.025  0.06  -0.037]	-0.43181318359375115
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.157 0.144 0.222 0.172 0.063 0.161 0.017 0.066]	[ 0.003 -0.114 -0.093  0.154  0.065  0.149 -0.033 -0.131]	-0.2592633398437506
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.174 0.311 0.243 0.087 0.034 0.047 0.022 0.081]	[ 0.156  0.072 -0.041  0.053 -0.041 -0.117  0.095 -0.177]	-0.8567780273437454
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.107 0.35  0.092 0.067 0.005 0.098 0.095 0.189]	[-0.166  0.087 -0.178 -0.02   0.021  0.087  0.078  0.09 ]	-0.6266615624999985
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.12  0.318 0.12  0.068 0.    0.103 0.051 0.214]	[-0.005  0.033 -0.242  0.023 -0.071  0.078  0.064  0.121]	-0.6334516992187478
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.173 0.343 0.275 0.041 0.013 0.019 0.018 0.119]	[ 0.026  0.207  0.017 -0.081 -0.171 -0.007 -0.066  0.075]	-0.9611307421874966
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.078 0.316 0.318 0.054 0.019 0.086 0.027 0.106]	[-0.145  0.026  0.211 -0.103  0.019  0.029 -0.093  0.057]	-0.5458765136718742
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.216 0.316 0.007 0.182 0.071 0.003 0.007 0.2  ]	[ 0.041  0.006 -0.251  0.126  0.07  -0.044 -0.001  0.053]	-0.6558869921875007
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.169 0.398 0.254 0.032 0.122 0.008 0.015 0.001]	[-0.103  0.153 -0.087  0.05   0.089 -0.157 -0.049  0.105]	-0.7024521874999962
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.25  0.062 0.32  0.003 0.036 0.21  0.086 0.032]	[ 0.085 -0.207  0.073 -0.017 -0.016  0.165  0.001 -0.084]	-0.4822899121093775
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.154 0.35  0.197 0.034 0.06  0.037 0.004 0.161]	[ 0.048  0.162  0.025 -0.229 -0.073  0.023 -0.004  0.049]	-0.8744597460937427
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.16  0.298 0.264 0.029 0.015 0.023 0.013 0.202]	[-0.013  0.141  0.027 -0.161  0.06  -0.156 -0.02   0.123]	-0.9013136718749983
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.051 0.249 0.188 0.031 0.015 0.123 0.118 0.225]	[-0.167 -0.093 -0.084  0.039 -0.04   0.076  0.109  0.159]	-0.23498343750000084
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.198 0.277 0.301 0.069 0.002 0.013 0.034 0.107]	[ 0.072 -0.1    0.196 -0.021 -0.027 -0.113  0.102 -0.109]	-0.9415564843750011
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.174 0.307 0.329 0.051 0.048 0.    0.045 0.041]	[ 0.054 -0.011  0.209 -0.017  0.048 -0.103 -0.006 -0.173]	-0.9158140624999949
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.168 0.078 0.296 0.046 0.101 0.07  0.113 0.128]	[-0.005 -0.265  0.021  0.005  0.088  0.051  0.095  0.009]	-0.5561946093750013
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.255 0.324 0.085 0.04  0.018 0.103 0.086 0.092]	[ 0.177  0.008 -0.233 -0.014 -0.001  0.017  0.059 -0.014]	-0.7346196777343723
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.178 0.365 0.237 0.046 0.01  0.046 0.014 0.106]	[-0.038  0.049  0.23  -0.136 -0.061  0.043  0.007 -0.094]	-0.9404291699218722
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.142 0.249 0.319 0.034 0.    0.205 0.032 0.018]	[-0.066 -0.201  0.036 -0.034  0.096  0.182  0.005 -0.017]	-0.34126822265625006
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.137 0.261 0.236 0.028 0.029 0.08  0.08  0.147]	[-0.113  0.199 -0.084  0.025 -0.007 -0.13  -0.006  0.115]	-0.7048766601562495
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.112 0.183 0.301 0.115 0.104 0.011 0.118 0.052]	[-0.042 -0.167  0.104  0.081  0.044 -0.026  0.114 -0.109]	-0.466709140625002
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.178 0.187 0.191 0.171 0.027 0.178 0.031 0.042]	[ 0.015 -0.114 -0.076  0.14   0.031  0.153  0.015 -0.164]	-0.3685079296875007
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.217 0.306 0.291 0.024 0.03  0.034 0.018 0.081]	[ 0.145  0.03   0.078 -0.038 -0.015 -0.125  0.108 -0.183]	-0.9741834277343707
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.046 0.386 0.141 0.033 0.065 0.061 0.015 0.252]	[-0.152  0.113 -0.16  -0.034  0.051  0.051 -0.017  0.149]	-0.24716352539062525
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.058 0.355 0.185 0.043 0.011 0.067 0.023 0.253]	[-0.129  0.037 -0.157 -0.02   0.045  0.056 -0.034  0.202]	-0.2594888574218758
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.209 0.332 0.269 0.038 0.008 0.016 0.006 0.122]	[ 0.041  0.254 -0.027 -0.008 -0.093 -0.054 -0.107 -0.006]	-1.0143912011718714
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.155 0.365 0.318 0.027 0.034 0.017 0.03  0.054]	[-0.125  0.022  0.221 -0.034 -0.004 -0.11   0.09  -0.06 ]	-0.8045728222656205
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.172 0.288 0.047 0.213 0.057 0.063 0.019 0.145]	[-0.014 -0.089 -0.207  0.168  0.041  0.087 -0.018  0.033]	-0.6099375781249997
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.189 0.384 0.269 0.049 0.003 0.017 0.006 0.083]	[-0.013  0.106 -0.145 -0.057 -0.085  0.215 -0.032  0.011]	-0.9837120117187466
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.21  0.111 0.356 0.092 0.089 0.088 0.025 0.024]	[ 0.081 -0.153  0.13   0.1    0.067  0.013 -0.114 -0.124]	-0.5210642480468752
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.189 0.356 0.273 0.004 0.02  0.047 0.004 0.102]	[ 0.058  0.159 -0.052 -0.153  0.1    0.015 -0.156  0.03 ]	-1.010729082031247
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.212 0.322 0.234 0.041 0.015 0.004 0.001 0.176]	[ 0.021  0.124  0.03  -0.146  0.024 -0.191  0.016  0.123]	-1.0447352734374968
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.001 0.34  0.229 0.052 0.027 0.089 0.03  0.234]	[-0.236  0.026 -0.075  0.02   0.039  0.048  0.028  0.151]	-0.2207624316406254
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.242 0.3   0.26  0.048 0.016 0.002 0.017 0.116]	[ 0.184 -0.103  0.106 -0.     0.062 -0.08  -0.014 -0.154]	-0.9894516894531216
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.23  0.3   0.333 0.001 0.003 0.023 0.003 0.101]	[ 0.162 -0.071  0.137 -0.063 -0.031  0.071 -0.035 -0.17 ]	-0.9974875488281234
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.104 0.121 0.343 0.058 0.075 0.152 0.005 0.145]	[-0.107 -0.213  0.072  0.018  0.065  0.134  0.008  0.021]	-0.33496396484374863
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.231 0.354 0.072 0.092 0.003 0.073 0.034 0.14 ]	[ 0.064 -0.026 -0.27   0.053  0.02   0.044  0.041  0.075]	-0.7566320019531203
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.178 0.335 0.275 0.036 0.042 0.003 0.006 0.129]	[ 0.006  0.047  0.228 -0.177 -0.015 -0.06  -0.013 -0.016]	-0.9946611621093693
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.134 0.167 0.375 0.005 0.069 0.057 0.098 0.093]	[-0.073 -0.247  0.1    0.036  0.057  0.046  0.085 -0.003]	-0.5678908691406266
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.171 0.278 0.226 0.009 0.046 0.064 0.059 0.144]	[-0.063  0.154 -0.159 -0.11   0.107 -0.047  0.014  0.105]	-0.8292511914062486
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.198 0.158 0.312 0.081 0.127 0.071 0.023 0.028]	[ 0.017 -0.205  0.05   0.091  0.125  0.034  0.028 -0.139]	-0.5400260156249979
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.075 0.199 0.189 0.21  0.08  0.111 0.011 0.129]	[-0.139 -0.125 -0.044  0.179  0.076  0.114 -0.015 -0.046]	-0.3015414062499997
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.255 0.304 0.276 0.037 0.001 0.005 0.003 0.122]	[ 0.248 -0.043  0.04  -0.022 -0.035 -0.092  0.025 -0.12 ]	-1.070376611328122
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.02  0.468 0.186 0.109 0.025 0.017 0.024 0.151]	[-0.226  0.166 -0.078  0.058  0.006  0.012  0.031  0.032]	-0.19919242187500047
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.057 0.253 0.232 0.029 0.054 0.133 0.002 0.236]	[-0.188 -0.052 -0.11   0.029  0.054  0.126 -0.002  0.144]	-0.26902536132812577
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.232 0.32  0.266 0.046 0.002 0.018 0.015 0.103]	[ 0.112  0.186 -0.099 -0.032  0.058 -0.158 -0.004 -0.063]	-0.9714054101562469
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.244 0.402 0.235 0.016 0.032 0.017 0.    0.053]	[-0.012  0.034  0.186  0.095 -0.006 -0.155  0.002 -0.144]	-0.962109082031247
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.277 0.33  0.023 0.142 0.026 0.026 0.058 0.119]	[ 0.101 -0.004 -0.254  0.108 -0.015  0.024  0.049 -0.009]	-0.7019252441406229
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.231 0.357 0.259 0.031 0.015 0.018 0.013 0.076]	[ 0.09   0.19  -0.137  0.012  0.067 -0.055 -0.136 -0.031]	-0.967995390624997
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.213 0.089 0.364 0.094 0.09  0.018 0.035 0.093]	[ 0.036 -0.208  0.137  0.081  0.108 -0.057 -0.034 -0.062]	-0.5081812304687516
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.261 0.308 0.253 0.006 0.017 0.002 0.012 0.139]	[ 0.014  0.132 -0.15  -0.172  0.113  0.017 -0.033  0.079]	-0.9994200781249987
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.233 0.294 0.257 0.008 0.048 0.016 0.001 0.146]	[ 0.158  0.095  0.068 -0.202 -0.032 -0.095 -0.01   0.017]	-1.0185093652343704
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.073 0.25  0.144 0.088 0.056 0.116 0.018 0.257]	[-0.182 -0.054 -0.132  0.051  0.055  0.111  0.015  0.135]	-0.30605827148437437
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.257 0.312 0.238 0.042 0.002 0.014 0.003 0.131]	[ 0.234 -0.16   0.049 -0.071 -0.027  0.023 -0.025 -0.024]	-1.059893759765622
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.247 0.314 0.317 0.001 0.004 0.001 0.009 0.102]	[ 0.167  0.024  0.051 -0.013 -0.1    0.101 -0.036 -0.193]	-0.9656567578124993
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.126 0.135 0.357 0.172 0.042 0.106 0.03  0.035]	[-0.106 -0.185  0.092  0.128  0.033  0.089  0.016 -0.068]	-0.4558540820312508
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.279 0.404 0.002 0.081 0.036 0.068 0.031 0.1  ]	[ 0.054  0.017 -0.251  0.088 -0.074  0.072  0.026  0.068]	-0.7856572167968683
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.161 0.357 0.261 0.024 0.017 0.021 0.013 0.146]	[-0.122  0.022  0.234 -0.124 -0.015  0.036 -0.051  0.022]	-0.8865860839843723
