ID	Elements	Generation	Position	Velocity	Activity
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.306 0.06  0.264 0.018 0.004 0.045 0.19  0.113]	[ 0.098 -0.016  0.076  0.093 -0.233  0.079 -0.041 -0.056]	-0.8410089062500012
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.07  0.3   0.017 0.13  0.216 0.033 0.143 0.09 ]	[-0.016  0.114 -0.062 -0.057 -0.097 -0.066  0.19  -0.005]	-0.23505587890624977
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.029 0.271 0.309 0.053 0.019 0.098 0.019 0.2  ]	[-0.122  0.166  0.095 -0.131 -0.037  0.1   -0.098  0.028]	-0.24476757812500036
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.022 0.233 0.321 0.083 0.013 0.013 0.177 0.142]	[ 0.028  0.122  0.185 -0.099 -0.074 -0.13  -0.067  0.035]	-0.1929221093750001
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.188 0.057 0.184 0.131 0.111 0.031 0.192 0.106]	[-0.037  0.206  0.047 -0.06   0.078 -0.138  0.016 -0.113]	-0.4112245214843753
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.28  0.152 0.107 0.115 0.116 0.106 0.03  0.098]	[ 0.174 -0.047 -0.032  0.052  0.125  0.002 -0.149 -0.125]	-0.46361541015625063
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.241 0.11  0.192 0.053 0.075 0.062 0.207 0.065]	[ 0.056 -0.241  0.042 -0.018  0.06  -0.054  0.143  0.011]	-0.6398721875000014
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.163 0.119 0.204 0.085 0.064 0.085 0.16  0.125]	[ 0.09  -0.252  0.072  0.075 -0.027 -0.014  0.078 -0.021]	-0.5562323925781265
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.216 0.11  0.122 0.064 0.101 0.154 0.134 0.102]	[ 0.132 -0.161  0.1   -0.074  0.081  0.065  0.001 -0.143]	-0.27920089843749907
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.185 0.191 0.225 0.091 0.008 0.005 0.132 0.161]	[ 0.128 -0.205 -0.063  0.068 -0.079 -0.008  0.125  0.034]	-0.7466593359374987
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.168 0.109 0.126 0.031 0.181 0.025 0.237 0.122]	[-0.142  0.046 -0.142  0.037  0.175 -0.023  0.044  0.006]	-0.4441891113281254
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.239 0.146 0.151 0.039 0.113 0.057 0.147 0.107]	[ 0.169 -0.154  0.134 -0.091 -0.103  0.024  0.004  0.017]	-0.5007019140625014
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.206 0.097 0.252 0.085 0.027 0.035 0.151 0.145]	[ 0.177 -0.174 -0.057  0.032  0.008 -0.063  0.132 -0.055]	-0.69802205078125
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.169 0.087 0.151 0.112 0.02  0.128 0.23  0.107]	[ 0.147 -0.146 -0.17   0.029  0.007  0.115  0.053 -0.035]	-0.40529349609374943
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.267 0.011 0.156 0.081 0.077 0.137 0.116 0.156]	[ 0.057  0.028 -0.09  -0.121  0.172  0.094 -0.156  0.017]	-0.35101899414062465
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.156 0.108 0.206 0.024 0.038 0.143 0.19  0.138]	[-0.163 -0.077  0.077 -0.127  0.124  0.01   0.142  0.013]	-0.3803491406250002
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.241 0.172 0.135 0.038 0.143 0.042 0.068 0.163]	[-0.015  0.057 -0.082 -0.033  0.191 -0.039 -0.177  0.099]	-0.501844941406251
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.064 0.341 0.226 0.011 0.082 0.096 0.012 0.173]	[-0.099  0.222  0.022 -0.074  0.018  0.011 -0.148  0.048]	-0.2496655664062506
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.155 0.153 0.254 0.081 0.013 0.026 0.129 0.196]	[-0.181 -0.028  0.102 -0.066  0.067  0.159 -0.099  0.046]	-0.7411679492187486
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.052 0.202 0.231 0.013 0.176 0.134 0.003 0.185]	[-0.175 -0.023 -0.028 -0.117  0.143  0.102  0.107 -0.009]	-0.2637305664062506
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.313 0.034 0.28  0.012 0.02  0.049 0.132 0.16 ]	[ 0.145 -0.075  0.154 -0.019 -0.161  0.024 -0.105  0.038]	-0.8498904687500015
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.167 0.253 0.019 0.217 0.171 0.003 0.154 0.018]	[-0.102  0.085 -0.165  0.16   0.034 -0.091 -0.02   0.099]	-0.4359143847656252
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.08  0.101 0.25  0.087 0.034 0.183 0.106 0.156]	[-0.134 -0.001 -0.008 -0.003  0.047  0.146 -0.051  0.006]	-0.298529736328125
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.137 0.157 0.377 0.027 0.008 0.02  0.213 0.063]	[-0.067  0.042  0.208 -0.124 -0.046  0.118 -0.051 -0.08 ]	-0.6785174218749999
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.17  0.054 0.29  0.067 0.018 0.062 0.138 0.2  ]	[-0.191 -0.003  0.119 -0.08   0.01   0.179 -0.031 -0.002]	-0.7271059375000024
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.333 0.026 0.203 0.094 0.029 0.065 0.025 0.23 ]	[ 0.17  -0.092 -0.012  0.062  0.051 -0.088 -0.176  0.084]	-0.6574482421874996
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.261 0.015 0.248 0.09  0.001 0.038 0.196 0.151]	[-0.024  0.156  0.079  0.011 -0.208 -0.051  0.096 -0.06 ]	-0.6793126074218747
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.223 0.125 0.206 0.04  0.05  0.108 0.128 0.125]	[ 0.159 -0.216 -0.02   0.029 -0.032  0.012  0.116 -0.048]	-0.7301776757812466
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.402 0.186 0.154 0.008 0.021 0.001 0.136 0.1  ]	[ 0.232  0.013 -0.123  0.068 -0.012 -0.046 -0.013 -0.119]	-0.9570887988281225
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.27  0.123 0.277 0.034 0.018 0.052 0.044 0.177]	[ 0.218 -0.079  0.046  0.021 -0.158 -0.082  0.041 -0.008]	-0.8713604589843756
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.278 0.16  0.119 0.051 0.084 0.036 0.144 0.127]	[-0.052  0.132 -0.197  0.038  0.061  0.067  0.001 -0.05 ]	-0.7309057519531238
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.307 0.14  0.155 0.04  0.102 0.052 0.164 0.042]	[ 0.14  -0.113  0.136 -0.177 -0.069  0.049  0.01   0.024]	-0.6703173632812484
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.307 0.026 0.295 0.058 0.057 0.053 0.109 0.094]	[ 0.225 -0.084  0.039 -0.037  0.07  -0.14  -0.004 -0.07 ]	-0.7448111914062495
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.159 0.131 0.167 0.08  0.022 0.086 0.136 0.217]	[ 0.021 -0.028 -0.218  0.053  0.013  0.082 -0.081  0.158]	-0.7050757910156249
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.368 0.123 0.124 0.081 0.063 0.009 0.083 0.151]	[ 0.202  0.07  -0.17   0.014  0.064 -0.075 -0.056 -0.05 ]	-0.859116835937496
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.237 0.152 0.244 0.003 0.037 0.064 0.179 0.087]	[-0.135  0.107  0.014  0.065  0.029 -0.031  0.138 -0.187]	-0.7330710156250003
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.286 0.004 0.111 0.058 0.187 0.06  0.13  0.161]	[ 0.003 -0.012 -0.179  0.119  0.183 -0.001 -0.099 -0.014]	-0.47436492187500096
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.192 0.325 0.142 0.044 0.116 0.03  0.002 0.152]	[-0.083  0.191 -0.122  0.037  0.032 -0.139  0.098 -0.014]	-0.7659373828124948
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.258 0.133 0.171 0.157 0.017 0.013 0.102 0.158]	[-0.156 -0.051  0.029  0.147 -0.04   0.024 -0.029  0.077]	-0.6301073437500009
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.051 0.119 0.336 0.065 0.171 0.13  0.035 0.087]	[-0.219 -0.004  0.059  0.031  0.153  0.078 -0.009 -0.09 ]	-0.18011658203124964
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.38  0.17  0.198 0.023 0.093 0.001 0.061 0.075]	[ 0.103 -0.026  0.071  0.043  0.165 -0.089 -0.156 -0.112]	-0.8327560546874961
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.295 0.26  0.008 0.203 0.089 0.023 0.118 0.007]	[-0.076  0.09   0.138  0.144 -0.077  0.022 -0.118 -0.125]	-0.6059495898437502
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.181 0.108 0.214 0.13  0.085 0.058 0.162 0.063]	[-0.15   0.077 -0.101  0.066  0.117 -0.007  0.045 -0.047]	-0.46747366210937674
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.259 0.097 0.311 0.033 0.01  0.02  0.19  0.08 ]	[ 0.074 -0.089  0.127  0.075 -0.062  0.07   0.018 -0.214]	-0.8059837109375008
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.142 0.091 0.182 0.174 0.061 0.001 0.165 0.189]	[-0.251 -0.048  0.046  0.083  0.097 -0.023  0.071  0.025]	-0.49039786132812674
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.35  0.057 0.186 0.007 0.07  0.04  0.042 0.253]	[ 0.114 -0.108 -0.069 -0.005  0.084 -0.033 -0.153  0.17 ]	-0.8234612792968752
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.261 0.119 0.173 0.027 0.063 0.052 0.105 0.198]	[-0.086  0.087  0.022 -0.094  0.232 -0.065 -0.086 -0.009]	-0.7086188769531245
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.351 0.128 0.263 0.02  0.072 0.075 0.02  0.073]	[ 0.16  -0.197  0.122 -0.024 -0.044  0.045  0.016 -0.079]	-0.8839828125000008
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.399 0.161 0.146 0.051 0.038 0.05  0.137 0.024]	[ 0.119 -0.01  -0.071  0.179 -0.018 -0.    -0.002 -0.196]	-0.9108264355468697
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.288 0.144 0.222 0.057 0.066 0.043 0.066 0.109]	[ 0.237  0.025 -0.114 -0.008 -0.105 -0.087  0.031  0.022]	-0.7163152539062482
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.188 0.126 0.156 0.078 0.04  0.11  0.135 0.171]	[-0.226 -0.07  -0.068  0.034  0.105  0.091  0.054  0.078]	-0.7166484863281212
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.317 0.131 0.079 0.043 0.049 0.065 0.121 0.197]	[ 0.024 -0.131  0.066 -0.163 -0.04   0.044  0.004  0.195]	-0.8444281249999941
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.35  0.106 0.252 0.053 0.    0.017 0.123 0.103]	[ 0.161 -0.074 -0.019  0.158  0.04  -0.127 -0.124 -0.016]	-0.9492297363281265
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.231 0.147 0.17  0.096 0.024 0.005 0.076 0.253]	[-0.023  0.06  -0.142  0.112 -0.045 -0.04  -0.114  0.191]	-0.6600158691406244
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.37  0.135 0.18  0.044 0.035 0.008 0.077 0.155]	[ 0.22   0.031 -0.016 -0.148  0.074 -0.007 -0.105 -0.049]	-0.9512652734374926
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.293 0.156 0.271 0.078 0.041 0.041 0.09  0.033]	[-0.075  0.086  0.072  0.057  0.086 -0.015  0.033 -0.244]	-0.7635744335937452
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.41  0.039 0.056 0.036 0.094 0.037 0.214 0.112]	[ 0.147 -0.099 -0.139 -0.004  0.127 -0.029  0.104 -0.106]	-0.7449634472656238
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.226 0.151 0.187 0.013 0.168 0.008 0.    0.25 ]	[-0.155 -0.001 -0.104 -0.032  0.075  0.06  -0.004  0.16 ]	-0.626565292968751
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.3   0.181 0.089 0.082 0.062 0.055 0.014 0.226]	[-0.115  0.01  -0.071  0.105  0.014 -0.006 -0.14   0.202]	-0.7335123437499967
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.194 0.237 0.306 0.076 0.056 0.108 0.003 0.012]	[-0.169  0.063  0.052 -0.029 -0.065  0.029  0.025  0.093]	-0.8362955468749954
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.411 0.154 0.155 0.021 0.05  0.008 0.118 0.085]	[ 0.219 -0.005 -0.039 -0.103  0.048  0.074 -0.057 -0.137]	-0.8795853710937445
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.394 0.227 0.028 0.155 0.041 0.015 0.134 0.007]	[ 0.049  0.071  0.072  0.089 -0.048  0.045 -0.024 -0.255]	-0.6997708984375001
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.205 0.286 0.277 0.005 0.02  0.009 0.148 0.054]	[-0.16   0.173  0.014  0.036  0.003 -0.019  0.014 -0.061]	-0.9508742480468741
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.311 0.181 0.249 0.052 0.053 0.025 0.1   0.03 ]	[ 0.062  0.013  0.061  0.118  0.007 -0.002  0.002 -0.261]	-0.8507669335937443
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.236 0.071 0.201 0.114 0.036 0.044 0.076 0.222]	[-0.137 -0.065  0.022  0.072  0.001  0.04  -0.001  0.068]	-0.5513901660156254
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.409 0.044 0.185 0.027 0.011 0.006 0.063 0.256]	[ 0.107 -0.123 -0.096 -0.061 -0.04   0.035 -0.037  0.215]	-0.9201000097656261
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.336 0.071 0.21  0.017 0.073 0.018 0.093 0.183]	[-0.115  0.008  0.15  -0.014  0.139 -0.051 -0.17   0.053]	-0.7484383496093747
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.345 0.115 0.205 0.098 0.003 0.027 0.12  0.091]	[ 0.119 -0.036  0.018  0.085 -0.165  0.019  0.12  -0.159]	-0.6857867187499991
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.451 0.19  0.096 0.011 0.058 0.002 0.157 0.045]	[ 0.126 -0.026 -0.029  0.059 -0.04   0.023  0.117 -0.23 ]	-0.8826100878906203
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.402 0.123 0.185 0.045 0.061 0.075 0.1   0.002]	[ 0.225 -0.121 -0.128 -0.032  0.007 -0.034  0.079  0.003]	-0.880253242187497
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.178 0.104 0.191 0.185 0.099 0.036 0.129 0.082]	[-0.235 -0.051  0.035  0.164  0.048  0.033  0.01  -0.004]	-0.4354313085937521
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.353 0.108 0.048 0.03  0.118 0.075 0.067 0.204]	[-0.043 -0.123  0.019 -0.129  0.077  0.069 -0.07   0.2  ]	-0.6811461230468739
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.263 0.082 0.147 0.017 0.024 0.059 0.226 0.185]	[ 0.059 -0.207 -0.132  0.012  0.004  0.052  0.079  0.133]	-0.7900118652343756
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.226 0.271 0.216 0.019 0.131 0.004 0.017 0.118]	[-0.111  0.077 -0.055  0.05   0.064  0.008 -0.109  0.075]	-0.6456159667968747
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.378 0.162 0.125 0.025 0.073 0.023 0.126 0.089]	[ 0.124  0.063 -0.134  0.108 -0.     0.024  0.015 -0.201]	-0.8606857128906206
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.236 0.166 0.276 0.066 0.057 0.011 0.109 0.081]	[-0.174  0.121  0.09   0.038  0.045  0.013  0.045 -0.176]	-0.7362766601562478
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.448 0.07  0.063 0.011 0.121 0.028 0.148 0.111]	[ 0.121 -0.007 -0.173 -0.013  0.172 -0.068  0.056 -0.088]	-0.6270086132812493
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.317 0.091 0.229 0.043 0.143 0.003 0.009 0.17 ]	[-0.144 -0.137 -0.054  0.12   0.146 -0.056  0.084  0.041]	-0.6207252832031261
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.305 0.146 0.121 0.012 0.184 0.003 0.021 0.221]	[-0.148 -0.046  0.023  0.018  0.124 -0.007 -0.138  0.174]	-0.5983975488281247
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.236 0.315 0.284 0.056 0.035 0.023 0.033 0.008]	[-0.189  0.179  0.084 -0.007 -0.045  0.076 -0.087 -0.012]	-0.9464035253906203
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.409 0.133 0.185 0.025 0.012 0.007 0.113 0.119]	[ 0.231  0.029 -0.006 -0.16  -0.087 -0.029 -0.016  0.037]	-1.0004477832031249
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.409 0.213 0.093 0.184 0.032 0.01  0.055 0.008]	[ 0.056  0.105  0.045  0.154 -0.086 -0.065 -0.012 -0.196]	-0.7524498242187498
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.227 0.233 0.282 0.008 0.001 0.05  0.197 0.007]	[-0.049  0.145  0.129 -0.039 -0.035  0.086 -0.041 -0.196]	-0.8560525097656281
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.376 0.157 0.162 0.03  0.004 0.007 0.172 0.091]	[ 0.133 -0.164 -0.097  0.007  0.097 -0.048  0.139 -0.066]	-0.962571083984372
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.197 0.097 0.24  0.014 0.046 0.058 0.104 0.242]	[-0.201 -0.078  0.114  0.023 -0.037  0.057 -0.032  0.155]	-0.7269732812500012
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.412 0.074 0.134 0.055 0.02  0.005 0.076 0.23 ]	[ 0.166 -0.106 -0.157 -0.024  0.059 -0.03  -0.046  0.139]	-0.9166313085937493
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.334 0.154 0.215 0.022 0.025 0.02  0.077 0.155]	[-0.161  0.069  0.148 -0.003  0.127 -0.091 -0.111  0.022]	-0.9121179101562475
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.421 0.154 0.216 0.021 0.041 0.033 0.012 0.109]	[ 0.099  0.035 -0.085  0.014  0.197 -0.017 -0.083 -0.16 ]	-0.8903500390624968
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.449 0.188 0.116 0.014 0.02  0.034 0.134 0.059]	[ 0.142  0.039 -0.008  0.019 -0.167  0.028  0.111 -0.165]	-0.9405818164062482
