ID	Elements	Generation	Position	Velocity	Activity
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.334 0.003 0.094 0.095 0.057 0.038 0.176 0.203]	[ 0.141 -0.065 -0.103  0.171 -0.124 -0.065 -0.03   0.075]	-0.6015407812500008
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.06  0.314 0.109 0.104 0.129 0.017 0.055 0.211]	[-0.023  0.116  0.044 -0.075 -0.174 -0.113  0.1    0.124]	-0.1913760449218751
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.03  0.037 0.232 0.21  0.163 0.002 0.109 0.22 ]	[-0.1   -0.14  -0.01   0.018  0.238 -0.011 -0.034  0.039]	-0.13029758789062532
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.058 0.348 0.131 0.071 0.009 0.132 0.143 0.106]	[ 0.056  0.242 -0.004 -0.11  -0.077 -0.009 -0.1    0.001]	-0.2373907519531253
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.214 0.194 0.143 0.079 0.081 0.06  0.117 0.114]	[ 0.205 -0.009  0.001 -0.074 -0.069 -0.161 -0.002  0.109]	-0.6561093749999966
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.083 0.112 0.168 0.21  0.137 0.072 0.037 0.183]	[-0.025 -0.12  -0.057  0.194  0.011  0.028 -0.143  0.112]	-0.33779842773437363
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.316 0.225 0.072 0.044 0.081 0.153 0.04  0.072]	[ 0.216 -0.114 -0.091 -0.083  0.04   0.094  0.007 -0.068]	-0.41465455078124946
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.168 0.142 0.131 0.142 0.103 0.06  0.118 0.141]	[ 0.15  -0.196 -0.094  0.057  0.102 -0.049  0.06  -0.031]	-0.44435723632812574
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.229 0.131 0.006 0.129 0.03  0.104 0.217 0.154]	[ 0.045 -0.19   0.035  0.053 -0.115 -0.036  0.18   0.029]	-0.5423626269531266
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.169 0.212 0.192 0.08  0.032 0.113 0.069 0.131]	[ 0.132 -0.25   0.015  0.057 -0.04  -0.004  0.062  0.028]	-0.4854381054687513
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.186 0.058 0.252 0.018 0.192 0.082 0.092 0.12 ]	[-0.148  0.055  0.158 -0.077  0.135  0.044 -0.084 -0.083]	-0.4579388476562497
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.228 0.128 0.12  0.041 0.097 0.162 0.03  0.193]	[ 0.168 -0.186  0.011 -0.063 -0.032  0.145 -0.025 -0.018]	-0.3174163964843749
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.193 0.205 0.186 0.106 0.025 0.007 0.113 0.168]	[ 0.163  0.168 -0.046 -0.104 -0.138  0.007  0.004 -0.052]	-0.68044654296875
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.161 0.096 0.131 0.192 0.022 0.149 0.157 0.089]	[ 0.103 -0.252 -0.     0.121  0.013  0.017  0.014 -0.017]	-0.3611501171874998
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.005 0.247 0.178 0.142 0.118 0.214 0.055 0.047]	[ 0.192 -0.001 -0.022  0.011 -0.02   0.117 -0.135 -0.141]	-0.12514721679687524
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.155 0.211 0.217 0.005 0.09  0.023 0.14  0.162]	[ 0.005  0.045 -0.028  0.197 -0.168  0.029  0.051 -0.13 ]	-0.6657517187499995
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.148 0.286 0.198 0.103 0.031 0.004 0.057 0.177]	[-0.222  0.024  0.094  0.022 -0.095  0.127 -0.023  0.072]	-0.6445832031249991
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.015 0.298 0.282 0.105 0.022 0.08  0.021 0.183]	[-0.153  0.156  0.151 -0.037 -0.081  0.02  -0.097  0.042]	-0.19708173828124964
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.247 0.19  0.036 0.153 0.006 0.12  0.042 0.206]	[-0.061 -0.    -0.043 -0.052 -0.043 -0.064  0.275 -0.011]	-0.5178472558593777
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.058 0.449 0.259 0.04  0.064 0.066 0.034 0.028]	[-0.111  0.237  0.067 -0.04   0.032 -0.047 -0.035 -0.103]	-0.23610100585937452
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.323 0.068 0.108 0.089 0.04  0.023 0.143 0.205]	[ 0.121 -0.01  -0.169  0.053 -0.177  0.081  0.033  0.068]	-0.6723345605468735
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.066 0.226 0.174 0.155 0.069 0.004 0.128 0.178]	[-0.22   0.062  0.015  0.08  -0.074  0.135  0.062 -0.06 ]	-0.1633607519531255
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.038 0.001 0.277 0.145 0.073 0.055 0.155 0.258]	[-0.155 -0.204  0.091  0.039  0.048  0.048  0.042  0.09 ]	-0.13184273437500044
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.198 0.31  0.154 0.058 0.007 0.012 0.111 0.146]	[ 0.037  0.214  0.023 -0.134 -0.015 -0.137 -0.046  0.057]	-0.9238266210937454
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.095 0.304 0.18  0.067 0.038 0.005 0.155 0.161]	[ 0.09   0.057  0.002 -0.075 -0.08  -0.209  0.1    0.114]	-0.5934415722656232
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.151 0.208 0.17  0.012 0.162 0.072 0.065 0.166]	[-0.009 -0.008 -0.063  0.005  0.086  0.086 -0.098  0.001]	-0.48937083984375096
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.345 0.236 0.09  0.026 0.023 0.082 0.15  0.056]	[ 0.203 -0.05  -0.109 -0.077 -0.007  0.066  0.096 -0.122]	-0.8723351367187479
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.201 0.253 0.139 0.04  0.047 0.034 0.17  0.122]	[ 0.186 -0.045 -0.143 -0.065  0.025 -0.046  0.149 -0.061]	-0.8466750292968702
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.25  0.311 0.101 0.051 0.025 0.017 0.116 0.131]	[-0.003  0.142  0.073 -0.131  0.009 -0.133  0.141 -0.098]	-0.9213269824218696
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.199 0.253 0.187 0.018 0.025 0.049 0.099 0.169]	[ 0.141 -0.196 -0.072 -0.022 -0.039 -0.017  0.065  0.141]	-0.9048127441406257
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.236 0.127 0.257 0.013 0.12  0.091 0.123 0.031]	[-0.093  0.059  0.152 -0.081  0.081  0.089 -0.023 -0.183]	-0.5410088867187512
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.311 0.237 0.104 0.037 0.03  0.063 0.062 0.158]	[ 0.249  0.012 -0.07  -0.119 -0.038  0.051 -0.066 -0.019]	-0.9335599902343684
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.156 0.231 0.187 0.091 0.027 0.011 0.123 0.175]	[ 0.118  0.23  -0.09  -0.054 -0.046 -0.044 -0.032 -0.083]	-0.6770114257812503
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.099 0.124 0.102 0.126 0.103 0.172 0.109 0.165]	[-0.101 -0.191 -0.052  0.072  0.085  0.167 -0.001  0.021]	-0.27569840820312463
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.094 0.252 0.136 0.054 0.184 0.198 0.025 0.062]	[-0.001 -0.052 -0.044 -0.013  0.146  0.193 -0.13  -0.099]	-0.24724231445312608
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.302 0.198 0.089 0.007 0.013 0.008 0.174 0.214]	[ 0.124 -0.084 -0.175 -0.098  0.147  0.026  0.07  -0.009]	-0.914312724609372
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.164 0.303 0.264 0.031 0.07  0.01  0.045 0.12 ]	[-0.181  0.067  0.174  0.005  0.047 -0.072 -0.105  0.064]	-0.8357343066406208
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.143 0.404 0.236 0.022 0.017 0.002 0.078 0.104]	[-0.079  0.142  0.085  0.04  -0.049  0.014 -0.115 -0.037]	-0.8172920703124964
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.225 0.192 0.053 0.128 0.108 0.204 0.023 0.066]	[-0.056 -0.155 -0.08   0.052  0.058  0.169  0.11  -0.098]	-0.30287651367187546
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.067 0.431 0.204 0.033 0.056 0.029 0.023 0.152]	[-0.165  0.164 -0.007 -0.009  0.008 -0.046  0.097 -0.043]	-0.25109938476562543
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.28  0.103 0.11  0.052 0.069 0.01  0.116 0.257]	[ 0.022 -0.048 -0.174  0.017 -0.075  0.078 -0.03   0.21 ]	-0.7140135156249997
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.085 0.288 0.037 0.106 0.104 0.025 0.088 0.269]	[-0.246  0.037 -0.084  0.055  0.06   0.068  0.011  0.098]	-0.4808376562499994
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.205 0.007 0.153 0.03  0.095 0.013 0.239 0.259]	[-0.01   0.216 -0.111 -0.143  0.013 -0.067  0.071  0.032]	-0.6161410253906268
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.254 0.306 0.126 0.03  0.02  0.054 0.073 0.136]	[ 0.155  0.182  0.024 -0.096 -0.083 -0.118 -0.036 -0.029]	-0.9270257324218705
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.201 0.255 0.164 0.037 0.006 0.054 0.12  0.167]	[ 0.069 -0.048 -0.02  -0.07   0.159 -0.212  0.055  0.066]	-0.8867315136718743
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.116 0.251 0.202 0.143 0.06  0.012 0.093 0.127]	[-0.19   0.055  0.117  0.14   0.056 -0.008 -0.082 -0.088]	-0.47346618164062654
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.23  0.225 0.067 0.086 0.049 0.075 0.216 0.06 ]	[ 0.066 -0.078 -0.197  0.055 -0.021  0.065  0.171 -0.06 ]	-0.6309091796874984
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.251 0.188 0.167 0.026 0.033 0.06  0.222 0.06 ]	[ 0.111 -0.217 -0.068  0.006  0.018  0.047  0.147 -0.043]	-0.7568813964843727
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.283 0.314 0.13  0.028 0.035 0.009 0.023 0.177]	[ 0.058  0.122  0.077 -0.1   -0.073 -0.195  0.     0.111]	-0.923296367187493
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.271 0.247 0.104 0.029 0.069 0.095 0.019 0.162]	[ 0.204 -0.184 -0.1   -0.004  0.013  0.066 -0.004  0.01 ]	-0.7009474609374983
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.185 0.104 0.211 0.081 0.121 0.086 0.145 0.065]	[-0.095  0.001  0.101  0.029  0.052  0.076  0.029 -0.192]	-0.4698451660156251
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.316 0.205 0.107 0.034 0.01  0.06  0.063 0.206]	[ 0.213 -0.113  0.046 -0.101  0.089  0.01  -0.052 -0.092]	-0.9421131542968691
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.196 0.05  0.308 0.149 0.088 0.015 0.047 0.146]	[-0.009  0.043  0.155  0.119 -0.007  0.002 -0.192 -0.113]	-0.45189609375000156
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.243 0.123 0.049 0.126 0.09  0.157 0.058 0.154]	[-0.011 -0.183 -0.077  0.096  0.07   0.103 -0.015  0.018]	-0.2923724804687494
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.18  0.331 0.105 0.01  0.153 0.195 0.    0.027]	[-0.018  0.087 -0.059 -0.024  0.129  0.157 -0.125 -0.146]	-0.5544813671874982
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.307 0.189 0.09  0.025 0.037 0.031 0.124 0.201]	[ 0.17  -0.105 -0.16   0.137 -0.063 -0.017 -0.004  0.043]	-0.8815130468749923
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.267 0.271 0.231 0.045 0.011 0.052 0.01  0.119]	[-0.019 -0.009  0.131 -0.111 -0.108 -0.09   0.2    0.007]	-0.9529758984375006
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.207 0.338 0.174 0.016 0.005 0.101 0.002 0.164]	[-0.05   0.145  0.002  0.032 -0.034  0.036 -0.23   0.099]	-0.8333132128906189
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.244 0.16  0.072 0.106 0.117 0.21  0.001 0.089]	[-0.039 -0.154 -0.058  0.078  0.082  0.201 -0.022 -0.088]	-0.34609575195312453
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.104 0.371 0.187 0.066 0.    0.017 0.009 0.242]	[-0.166  0.134  0.092  0.081 -0.065 -0.124 -0.039  0.089]	-0.6774743066406221
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.373 0.102 0.157 0.043 0.006 0.006 0.086 0.223]	[ 0.171 -0.024 -0.077 -0.06  -0.139  0.071 -0.082  0.14 ]	-0.9351295703125
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.093 0.221 0.149 0.11  0.074 0.004 0.152 0.199]	[-0.228  0.016  0.043  0.078  0.065 -0.057  0.091 -0.007]	-0.4891553125000012
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.278 0.107 0.108 0.008 0.089 0.021 0.126 0.263]	[ 0.082  0.057 -0.2   -0.141  0.001  0.006  0.079  0.117]	-0.684260878906251
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.309 0.254 0.13  0.014 0.023 0.023 0.067 0.179]	[ 0.018  0.102  0.037  0.106  0.068 -0.24  -0.056 -0.035]	-0.9392841894531229
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.205 0.23  0.203 0.073 0.068 0.001 0.076 0.146]	[-0.027 -0.169  0.055  0.016 -0.151  0.166  0.031  0.079]	-0.7479162988281239
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.144 0.302 0.145 0.128 0.065 0.051 0.108 0.056]	[-0.176  0.12   0.058  0.123  0.029  0.02  -0.018 -0.156]	-0.5345953808593746
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.306 0.244 0.015 0.031 0.019 0.16  0.149 0.08 ]	[ 0.052 -0.02  -0.225 -0.006 -0.03   0.127  0.134 -0.033]	-0.49454377929687865
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.229 0.227 0.156 0.025 0.069 0.029 0.229 0.045]	[ 0.019 -0.115 -0.021  0.031  0.061 -0.076  0.225 -0.123]	-0.7195201660156239
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.247 0.29  0.204 0.045 0.011 0.019 0.045 0.137]	[ 0.003  0.13   0.132 -0.061 -0.106 -0.191  0.044  0.048]	-0.9419183007812469
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.283 0.184 0.223 0.017 0.011 0.114 0.014 0.148]	[ 0.179 -0.189  0.035 -0.05   0.005  0.097  0.017 -0.095]	-0.5418359667968764
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.21  0.139 0.232 0.145 0.061 0.037 0.142 0.028]	[-0.164  0.037  0.076  0.103  0.055  0.032  0.056 -0.196]	-0.5506233007812494
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.294 0.203 0.182 0.039 0.002 0.061 0.025 0.195]	[ 0.181 -0.06  -0.004 -0.118 -0.125  0.023  0.147 -0.044]	-0.8985191992187459
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.183 0.113 0.299 0.124 0.079 0.043 0.058 0.102]	[-0.095  0.006  0.191  0.116 -0.01   0.022 -0.068 -0.161]	-0.4727222753906263
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.301 0.135 0.194 0.018 0.062 0.191 0.056 0.041]	[-0.01  -0.125  0.065 -0.012  0.067  0.173 -0.013 -0.145]	-0.42445969726562627
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.225 0.326 0.16  0.095 0.131 0.039 0.009 0.02 ]	[ 0.024  0.1   -0.04   0.026  0.067  0.032 -0.085 -0.124]	-0.6327558789062465
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.316 0.187 0.199 0.033 0.009 0.007 0.094 0.158]	[ 0.152 -0.158  0.024  0.13  -0.095 -0.082 -0.049  0.076]	-0.933463164062495
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.224 0.295 0.184 0.051 0.087 0.023 0.009 0.129]	[-0.128  0.015  0.143 -0.018  0.034 -0.187  0.128  0.013]	-0.8004576855468714
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.253 0.26  0.197 0.109 0.004 0.069 0.004 0.113]	[ 0.024  0.033  0.041  0.084 -0.065  0.04  -0.225  0.068]	-0.7350465332031255
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.28  0.187 0.094 0.007 0.084 0.237 0.077 0.031]	[ 0.033 -0.103 -0.11  -0.038  0.073  0.218  0.032 -0.106]	-0.5257452929687519
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.085 0.343 0.195 0.11  0.053 0.007 0.066 0.135]	[-0.198  0.159 -0.028  0.093  0.042 -0.107  0.052 -0.013]	-0.49529829101562545
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.336 0.17  0.185 0.058 0.006 0.036 0.005 0.198]	[ 0.112  0.009 -0.075 -0.118  0.043  0.042 -0.172  0.159]	-0.9539694433593723
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.045 0.256 0.182 0.074 0.074 0.132 0.08  0.157]	[-0.26   0.051 -0.003  0.033  0.071  0.07   0.081 -0.043]	-0.18749803710937554
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.229 0.219 0.124 0.006 0.099 0.01  0.059 0.251]	[ 0.006  0.073 -0.241  0.097 -0.023  0.01  -0.044  0.121]	-0.7025631933593758
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.227 0.281 0.172 0.035 0.016 0.011 0.048 0.207]	[-0.074  0.146 -0.022  0.017 -0.046 -0.18  -0.008  0.166]	-0.9216972558593742
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.293 0.185 0.111 0.021 0.088 0.009 0.071 0.225]	[ 0.047 -0.17  -0.075  0.091 -0.068 -0.055  0.041  0.189]	-0.7623176464843725
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.201 0.362 0.111 0.089 0.035 0.089 0.067 0.052]	[-0.126  0.177 -0.098  0.096  0.021  0.08  -0.034 -0.117]	-0.6756835253906213
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.319 0.218 0.014 0.062 0.012 0.172 0.117 0.091]	[ 0.101 -0.079 -0.176  0.013 -0.077  0.158  0.099 -0.038]	-0.5067505273437536
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.288 0.142 0.138 0.016 0.07  0.018 0.239 0.097]	[ 0.035 -0.118 -0.059 -0.093  0.066 -0.051  0.235 -0.016]	-0.7185796874999989
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.3   0.257 0.204 0.012 0.006 0.042 0.001 0.174]	[-0.001  0.051  0.091 -0.016  0.069 -0.221 -0.099  0.125]	-0.9697299511718748
