Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
1	-0.13778404296875074	0.051	0.194	0.106	0.002	0.259	0.202	0.038	0.148
2	-0.30571385742187424	0.075	0.009	0.03	0.182	0.057	0.296	0.138	0.213
3	-0.2411282128906259	0.098	0.211	0.147	0.313	0.018	0.102	0.018	0.093
4	-0.6911251269531243	0.389	0.232	0.046	0.002	0.037	0.162	0.129	0.003
5	-0.6914861425781235	0.398	0.211	0.045	0.001	0.029	0.165	0.151	0.0
6	-0.6781632812500019	0.564	0.214	0.027	0.004	0.018	0.101	0.073	-0.001
7	-0.6878035156250006	0.385	0.469	0.006	0.029	0.013	0.038	0.06	0.0
8	-0.6949942968749978	0.254	0.105	0.017	0.064	0.024	0.012	0.523	0.001
9	-0.7550073046874978	0.484	0.134	0.003	0.048	0.012	0.014	0.306	-0.001
10	-0.7798170019531239	0.415	0.252	0.016	0.029	0.036	0.013	0.239	0.0
11	-0.21248829101562464	0.008	0.02	0.052	0.01	0.021	0.157	0.732	0.0
12	-0.757171933593747	0.301	0.302	0.0	0.0	0.0	0.0	0.397	0.0
13	-0.6068471874999991	0.167	0.008	0.782	0.01	0.0	0.0	0.033	0.0
14	-0.6398495996093744	0.372	0.089	0.362	0.032	0.039	0.01	0.095	0.001
15	-0.7029013476562512	0.51	0.13	0.017	0.007	0.271	0.013	0.052	0.0
16	-0.8948159082031197	0.449	0.005	0.056	0.048	0.143	0.002	0.294	0.003
17	-0.7572226562499945	0.347	0.013	0.173	0.009	0.097	0.001	0.359	0.001
18	-0.9304608398437479	0.41	0.0	0.0	0.073	0.215	0.0	0.303	-0.001
19	-0.5373004785156271	0.541	0.0	0.0	0.343	0.05	0.002	0.055	0.009
20	-0.9347235742187453	0.379	0.0	0.0	0.0	0.263	0.0	0.358	0.0
21	-0.9344324804687454	0.42	0.0	0.0	0.0	0.206	0.0	0.369	0.005
22	-0.09137231445312512	0.0	0.907	0.0	0.026	0.032	0.0	0.036	-0.001
23	-0.9393404882812456	0.422	0.0	0.0	0.0	0.251	0.0	0.326	0.001
24	-0.9479066406250002	0.37	0.0	0.0	0.0	0.162	0.0	0.262	0.206
25	-0.5433140917968768	0.085	0.0	0.007	0.003	0.79	0.065	0.051	-0.001
26	-0.7335526757812488	0.136	0.0	0.0	0.01	0.0	0.853	0.0	0.001
27	-0.9064966503906269	0.358	0.0	0.0	0.0	0.0	0.0	0.05	0.592
28	-0.9910312499999985	0.411	0.0	0.0	0.0	0.119	0.0	0.193	0.277
29	-0.9855416894531237	0.447	0.0	0.0	0.0	0.107	0.0	0.157	0.289
30	-0.8726354589843772	0.501	0.0	0.0	0.019	0.0	0.48	0.0	0.0
31	-0.6927572851562523	0.504	0.0	0.176	0.0	0.0	0.297	0.023	0.0
32	-0.8967420507812502	0.868	0.0	0.0	0.0	0.03	0.0	0.102	0.0
33	-0.15832140624999985	0.0	0.0	0.0	0.806	0.13	0.002	0.061	0.001
34	-0.7111999023437512	0.79	0.0	0.21	0.0	0.0	0.0	0.0	0.0
35	-0.17308441406249886	0.0	0.0	0.62	0.022	0.357	0.0	0.0	0.001
36	-0.9895789648437484	0.45	0.0	0.0	0.0	0.082	0.0	0.184	0.284
37	-0.9899591308593736	0.439	0.0	0.0	0.0	0.094	0.0	0.182	0.285
38	-0.5174137500000032	0.296	0.0	0.0	0.131	0.49	0.0	0.081	0.002
39	-0.9370252636718722	0.516	0.0	0.0	0.0	0.164	0.183	0.137	0.0
40	-0.2419984570312492	0.008	0.005	0.004	0.0	0.547	0.0	0.435	0.001
41	-0.967491328124999	0.422	0.0	0.0	0.0	0.094	0.051	0.174	0.259
42	-0.8607018457031254	0.665	0.0	0.0	0.0	0.13	0.186	0.019	0.0
43	-0.8600651757812504	0.434	0.0	0.0	0.0	0.223	0.342	0.0	0.001
44	-0.9752954687499982	0.408	0.0	0.0	0.0	0.071	0.0	0.178	0.343
45	-0.9669766308593725	0.47	0.0	0.0	0.0	0.127	0.0	0.185	0.218
46	-0.9276910058593736	0.461	0.0	0.0	0.0	0.204	0.089	0.245	0.001
47	-0.14088038085937493	0.016	0.343	0.595	0.0	0.0	0.003	0.043	0.0
48	-0.9904688378906239	0.431	0.0	0.0	0.0	0.094	0.0	0.164	0.311
49	-0.9881467285156237	0.43	0.0	0.0	0.0	0.094	0.0	0.158	0.318
50	-0.5798144531250007	0.382	0.0	0.0	0.242	0.0	0.019	0.357	0.0
51	-0.9111733203125014	0.521	0.0	0.0	0.0	0.0	0.0	0.083	0.396
52	-0.9894926757812489	0.422	0.0	0.0	0.0	0.103	0.0	0.161	0.314
53	-0.20735546874999886	0.016	0.0	0.595	0.283	0.0	0.0	0.106	0.0
54	-0.9902775292968738	0.422	0.0	0.0	0.0	0.102	0.0	0.162	0.314
55	-0.8916590917968754	0.423	0.0	0.0	0.0	0.119	0.0	0.0	0.458
56	-0.8366036132812471	0.279	0.004	0.004	0.0	0.058	0.486	0.168	0.001
57	-0.18946700195312471	0.023	0.0	0.017	0.0	0.238	0.722	0.0	0.0
58	-0.9623229296874988	0.418	0.0	0.0	0.0	0.0	0.366	0.215	0.001
59	-0.8650939941406258	0.431	0.0	0.0	0.057	0.144	0.288	0.081	-0.001
60	-0.9219395312499952	0.316	0.0	0.0	0.0	0.004	0.245	0.435	0.0
61	-0.9515755078124966	0.608	0.0	0.0	0.0	0.048	0.172	0.171	0.001
62	-0.7375161816406244	0.338	0.213	0.0	0.0	0.204	0.0	0.245	0.0
63	-0.6735108593749994	0.465	0.0	0.239	0.0	0.238	0.0	0.057	0.001
64	-0.22862351562499927	0.03	0.005	0.479	0.021	0.0	0.442	0.024	-0.001
65	-0.13483768554687534	0.043	0.474	0.0	0.0	0.0	0.473	0.011	-0.001
66	-0.8772396777343769	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	-0.5542383886718755	0.189	0.147	0.025	0.068	0.021	0.008	0.026	0.516
68	-0.15323751953125006	0.01	0.291	0.013	0.366	0.018	0.007	0.292	0.003
69	-0.8660278125000019	0.352	0.0	0.0	0.083	0.0	0.565	0.0	0.0
70	-0.5936112695312511	0.529	0.001	0.005	0.114	0.156	0.128	0.064	0.003
71	-0.48344792968750017	0.077	0.0	0.0	0.0	0.0	0.476	0.448	-0.001
72	-0.9193730078125036	0.359	0.0	0.0	0.0	0.0	0.346	0.0	0.295
73	-0.947980615234372	0.363	0.0	0.013	0.0	0.125	0.276	0.222	0.001
74	-0.8116288281249986	0.6	0.0	0.109	0.0	0.0	0.0	0.291	0.0
75	-0.9465060156249967	0.421	0.0	0.0	0.0	0.122	0.241	0.216	0.0
76	-0.9312171777343705	0.415	0.0	0.043	0.0	0.116	0.0	0.172	0.254
77	-0.9387272167968723	0.396	0.0	0.0	0.0	0.06	0.405	0.138	0.001
78	-0.9181689160156208	0.298	0.0	0.0	0.0	0.0	0.353	0.348	0.001
79	-0.8731556054687468	0.337	0.0	0.0	0.0	0.374	0.132	0.156	0.001
80	-0.936946582031247	0.378	0.0	0.0	0.0	0.241	0.23	0.151	0.0
81	-0.9600216406249984	0.44	0.0	0.0	0.0	0.0	0.293	0.267	0.0
82	-0.8856419921875	0.384	0.0	0.0	0.0	0.09	0.247	0.083	0.196
83	-0.519542011718751	0.315	0.43	0.231	0.0	0.0	0.0	0.023	0.001
84	-0.788008300781253	0.376	0.0	0.087	0.0	0.0	0.536	0.0	0.001
85	-0.6569463085937518	0.362	0.129	0.0	0.089	0.009	0.41	0.0	0.001
86	-0.7070271386718755	0.41	0.396	0.0	0.0	0.194	0.0	0.0	0.0
87	-0.7351891015625007	0.398	0.207	0.0	0.0	0.0	0.0	0.0	0.395
88	-0.8792948925781273	0.816	0.0	0.0	0.019	0.0	0.134	0.028	0.003
89	-0.9829430175781237	0.376	0.0	0.0	0.0	0.192	0.0	0.151	0.281
90	-0.9348948046874987	0.335	0.0	0.0	0.0	0.0	0.316	0.222	0.127
91	-0.5639069628906217	0.107	0.0	0.403	0.0	0.002	0.0	0.488	0.0
92	-0.9103433398437455	0.307	0.0	0.0	0.031	0.234	0.142	0.286	0.0
93	-0.7436414550781236	0.26	0.0	0.141	0.0	0.0	0.286	0.313	0.0
94	-0.16596974609374998	0.013	0.439	0.0	0.0	0.0	0.016	0.533	-0.001
95	-0.5637022949218758	0.379	0.0	0.0	0.62	0.002	0.0	0.0	-0.001
96	-0.7535612792968761	0.273	0.0	0.0	0.0	0.213	0.0	0.0	0.514
97	-0.15747750976562488	0.0	0.002	0.0	0.427	0.56	0.01	0.0	0.001
98	-0.5394199804687526	0.254	0.0	0.0	0.469	0.0	0.276	0.0	0.001
99	-0.46411689453125077	0.388	0.282	0.0	0.33	0.0	0.0	0.0	0.0
100	-0.9892427832031236	0.404	0.0	0.0	0.0	0.149	0.0	0.172	0.275
101	-0.5894845898437501	0.34	0.0	0.37	0.29	0.0	0.0	0.0	0.0
102	-0.476532587890625	0.217	0.024	0.532	0.015	0.041	0.041	0.064	0.066
103	-0.41882255859375067	0.123	0.0	0.0	0.243	0.0	0.634	0.0	0.0
104	-0.5405134472656263	0.237	0.0	0.15	0.006	0.367	0.06	0.18	0.0
105	-0.9350795019531206	0.456	0.0	0.0	0.0	0.048	0.075	0.422	-0.001
106	-0.09765624023437507	0.01	0.434	0.0	0.105	0.32	0.019	0.033	0.079
107	-0.7824809863281222	0.165	0.01	0.013	0.023	0.18	0.03	0.462	0.117
108	-0.4715324707031247	0.175	0.007	0.069	0.236	0.142	0.01	0.361	0.0
109	-0.21504774414062403	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
110	-0.811702958984377	0.323	0.0	0.0	0.0	0.0	0.676	0.0	0.001
111	-0.9405641601562467	0.46	0.0	0.0	0.0	0.0	0.0	0.54	0.0
112	-0.41106787109375087	0.074	0.0	0.0	0.018	0.24	0.275	0.393	0.0
113	-0.9233603906249983	0.413	0.0	0.0	0.0	0.335	0.043	0.208	0.001
114	-0.8517780175781204	0.282	0.0	0.0	0.0	0.017	0.0	0.701	0.0
115	-0.7071940917968754	0.563	0.0	0.431	0.0	0.001	0.0	0.005	0.0
116	-0.535451777343752	0.317	0.013	0.006	0.176	0.063	0.018	0.112	0.295
117	-0.947014140624999	0.741	0.0	0.0	0.0	0.0	0.001	0.258	0.0
118	-0.8338498339843714	0.299	0.0	0.0	0.0	0.183	0.361	0.157	0.0
119	-0.8612446386718754	0.536	0.002	0.0	0.0	0.087	0.343	0.031	0.001
120	-0.5793266406250012	0.397	0.0	0.0	0.156	0.0	0.421	0.027	-0.001
121	-0.9323972851562453	0.401	0.0	0.0	0.0	0.122	0.0	0.477	0.0
122	-0.9483708984374962	0.405	0.0	0.0	0.0	0.0	0.115	0.48	0.0
123	-0.8390615527343773	0.341	0.0	0.0	0.0	0.0	0.485	0.0	0.174
124	-0.9092742089843737	0.328	0.0	0.0	0.0	0.0	0.0	0.507	0.165
125	-0.9539231738281213	0.413	0.0	0.0	0.0	0.0	0.196	0.39	0.001
126	-0.7831051660156227	0.124	0.0	0.0	0.0	0.0	0.0	0.328	0.548
127	-0.7351144921874981	0.251	0.17	0.0	0.0	0.0	0.273	0.306	0.0
128	-0.6957617578125015	0.806	0.167	0.0	0.0	0.027	0.0	0.0	0.0
129	-0.9158048925781233	0.684	0.04	0.0	0.0	0.18	0.0	0.096	-0.0
130	-0.9385104980468747	0.433	0.0	0.0	0.0	0.128	0.0	0.255	0.184
131	-0.9487378222656253	0.433	0.0	0.0	0.0	0.13	0.0	0.248	0.189
132	-0.9506407226562502	0.432	0.0	0.0	0.0	0.13	0.0	0.241	0.197
133	-0.9137812597656195	0.339	0.0	0.0	0.0	0.121	0.172	0.367	0.001
134	-0.9243109472656248	0.708	0.0	0.0	0.0	0.006	0.06	0.226	0.0
135	-0.805112412109379	0.261	0.0	0.0	0.0	0.0	0.204	0.0	0.535
136	-0.945430517578123	0.298	0.0	0.0	0.0	0.0	0.147	0.347	0.208
137	-0.9320245800781203	0.399	0.0	0.074	0.0	0.0	0.155	0.371	0.001
138	-0.7679098339843736	0.338	0.403	0.0	0.0	0.0	0.0	0.259	0.0
139	-0.7374976367187506	0.353	0.0	0.209	0.0	0.0	0.0	0.0	0.438
140	-0.9743041503906245	0.427	0.0	0.0	0.0	0.121	0.0	0.235	0.217
141	-0.9712815234374985	0.427	0.0	0.0	0.0	0.123	0.0	0.231	0.219
142	-0.9714363476562483	0.427	0.0	0.0	0.0	0.124	0.0	0.225	0.224
143	-0.6739051660156247	0.336	0.104	0.0	0.006	0.155	0.282	0.118	-0.001
144	-0.9886302929687487	0.402	0.0	0.0	0.0	0.13	0.0	0.162	0.306
145	-0.9207741601562477	0.349	0.0	0.0	0.07	0.155	0.0	0.426	0.0
146	-0.9891120996093739	0.407	0.0	0.0	0.0	0.127	0.0	0.165	0.301
147	-0.9994622363281254	0.372	0.0	0.0	0.0	0.0	0.0	0.277	0.351
148	-0.975192148437501	0.336	0.0	0.0	0.0	0.0	0.0	0.266	0.398
149	-1.0169373925781262	0.418	0.0	0.0	0.0	0.0	0.0	0.26	0.322
150	-0.22105423828124987	0.015	0.0	0.0	0.24	0.038	0.0	0.707	0.0
151	-0.8667609960937503	0.805	0.0	0.0	0.0	0.19	0.0	0.0	0.005
152	-0.11672164062500012	0.017	0.295	0.0	0.661	0.0	0.026	0.0	0.001
153	-0.22534401367187515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
154	-0.8640821289062504	0.415	0.0	0.005	0.0	0.425	0.155	0.0	0.0
155	-0.554457050781248	0.243	0.156	0.184	0.025	0.009	0.044	0.277	0.062
156	-0.23402277343749914	0.055	0.004	0.169	0.011	0.266	0.015	0.473	0.007
157	-0.5101558593750007	0.288	0.011	0.309	0.004	0.046	0.34	0.001	0.001
158	-1.026083427734376	0.438	0.0	0.0	0.0	0.0	0.0	0.245	0.317
159	-0.7997445507812517	0.286	0.168	0.0	0.0	0.0	0.0	0.242	0.304
160	-0.8539611816406253	0.485	0.0	0.0	0.0	0.362	0.082	0.071	0.0
161	-0.9416674316406217	0.59	0.0	0.0	0.0	0.0	0.0	0.41	0.0
162	-0.15582611328125004	0.002	0.032	0.027	0.463	0.037	0.375	0.017	0.047
163	-0.8284166015624942	0.236	0.006	0.057	0.0	0.118	0.119	0.442	0.022
164	-0.17857224609374958	0.019	0.011	0.062	0.049	0.481	0.196	0.014	0.168
165	-0.8883142773437451	0.379	0.001	0.032	0.08	0.074	0.1	0.312	0.022
166	-0.4993403125000003	0.141	0.0	0.26	0.003	0.596	0.0	0.0	0.0
167	-0.08710309570312545	0.003	0.564	0.03	0.261	0.025	0.093	0.014	0.01
168	-0.4352914062500012	0.209	0.002	0.133	0.499	0.031	0.006	0.007	0.113
169	-0.10636589843750036	0.001	0.233	0.02	0.054	0.605	0.054	0.017	0.016
170	-0.5588452246093764	0.249	0.424	0.001	0.016	0.018	0.266	0.007	0.019
171	-0.6476157421875002	0.384	0.008	0.159	0.001	0.297	0.138	0.0	0.013
172	-1.0222109082031263	0.451	0.0	0.0	0.0	0.0	0.0	0.239	0.31
173	-0.6292961816406232	0.373	0.005	0.278	0.174	0.004	0.007	0.155	0.004
174	-0.18321975585937442	0.005	0.033	0.067	0.001	0.036	0.736	0.103	0.019
175	-0.6222196679687495	0.282	0.405	0.002	0.011	0.106	0.065	0.12	0.009
176	-0.7887267773437519	0.686	0.013	0.005	0.093	0.071	0.005	0.015	0.112
177	-0.18464023437499874	0.012	0.006	0.408	0.497	0.006	0.059	0.004	0.008
178	-0.6188252734374999	0.563	0.069	0.21	0.016	0.048	0.047	0.007	0.04
179	-0.4647396484375031	0.183	0.005	0.019	0.276	0.256	0.204	0.007	0.05
180	-0.5305088183593747	0.402	0.214	0.212	0.09	0.004	0.046	0.007	0.025
181	-0.7269229394531259	0.203	0.058	0.001	0.001	0.54	0.171	0.016	0.01
182	-0.9255024999999972	0.314	0.008	0.002	0.064	0.033	0.22	0.271	0.088
183	-0.8317526660156214	0.435	0.003	0.092	0.017	0.031	0.12	0.234	0.068
184	-0.7037172167968759	0.222	0.015	0.005	0.04	0.619	0.064	0.005	0.03
185	-0.7725706640625006	0.301	0.001	0.001	0.0	0.346	0.196	0.022	0.133
186	-0.788250478515624	0.473	0.121	0.001	0.0	0.015	0.002	0.12	0.268
187	-1.0008322265624994	0.46	0.009	0.0	0.047	0.012	0.021	0.193	0.258
188	-0.9839546289062469	0.185	0.006	0.0	0.009	0.001	0.091	0.408	0.3
189	-0.8637654394531268	0.214	0.003	0.006	0.033	0.088	0.082	0.237	0.337
190	-0.8917867089843731	0.21	0.0	0.0	0.069	0.0	0.139	0.405	0.177
191	-0.8471851660156176	0.243	0.009	0.046	0.033	0.025	0.122	0.498	0.024
192	-0.5973900976562515	0.153	0.179	0.023	0.022	0.035	0.101	0.386	0.101
193	-0.9094858593750037	0.466	0.0	0.0	0.0	0.0	0.198	0.0	0.336
194	-0.5945299023437515	0.295	0.184	0.008	0.007	0.287	0.02	0.023	0.176
195	-0.9182686621093773	0.751	0.0	0.0	0.0	0.0	0.0	0.0	0.249
196	-1.029544462890625	0.368	0.0	0.0	0.0	0.0	0.072	0.297	0.263
197	-1.0360690917968751	0.367	0.0	0.0	0.0	0.0	0.074	0.298	0.261
198	-1.0362561523437501	0.366	0.0	0.0	0.0	0.0	0.076	0.298	0.26
199	-1.0371117382812496	0.365	0.0	0.0	0.0	0.0	0.078	0.297	0.26
200	-0.9008651464843755	0.188	0.0	0.034	0.003	0.205	0.007	0.274	0.289
201	-0.8356596484374986	0.156	0.005	0.003	0.017	0.012	0.322	0.289	0.196
202	-0.8631446972656274	0.75	0.015	0.001	0.081	0.022	0.039	0.064	0.028
203	-0.7525225976562464	0.297	0.0	0.098	0.0	0.022	0.019	0.563	0.001
204	-0.6523560644531234	0.174	0.0	0.405	0.031	0.005	0.122	0.234	0.029
205	-0.20544026367187415	0.003	0.0	0.457	0.004	0.128	0.03	0.214	0.164
206	-0.6185155078124999	0.601	0.0	0.0	0.121	0.0	0.0	0.278	0.0
207	-1.0421133300781245	0.351	0.0	0.0	0.0	0.0	0.085	0.303	0.261
208	-1.0417552246093744	0.35	0.0	0.0	0.0	0.0	0.086	0.303	0.261
209	-1.0416081152343746	0.349	0.0	0.0	0.0	0.0	0.088	0.302	0.261
210	-0.9352849999999981	0.242	0.0	0.0	0.0	0.062	0.033	0.381	0.282
211	-1.0354750781250002	0.353	0.0	0.0	0.0	0.0	0.092	0.298	0.257
212	-0.7240844531249968	0.241	0.0	0.416	0.009	0.0	0.0	0.335	-0.001
213	-0.9822143164062513	0.426	0.0	0.0	0.019	0.0	0.049	0.222	0.284
214	-1.0372921093749998	0.352	0.0	0.0	0.0	0.0	0.094	0.296	0.258
215	-1.0372921093749998	0.352	0.0	0.0	0.0	0.0	0.095	0.296	0.257
216	-1.004108144531251	0.445	0.0	0.0	0.044	0.0	0.0	0.224	0.287
217	-0.8147401953124976	0.338	0.0	0.081	0.063	0.247	0.0	0.271	0.0
218	-1.021197763671875	0.342	0.0	0.0	0.0	0.0	0.071	0.316	0.271
219	-0.7812217968749978	0.403	0.0	0.309	0.0	0.0	0.031	0.257	0.0
220	-0.8748688867187497	0.266	0.0	0.0	0.0	0.256	0.0	0.227	0.251
221	-1.03745072265625	0.356	0.0	0.0	0.0	0.0	0.088	0.292	0.264
222	-0.9312464550781198	0.147	0.0	0.0	0.0	0.0	0.138	0.458	0.257
223	-0.9950692480468738	0.45	0.0	0.0	0.0	0.0	0.0	0.33	0.22
224	-0.8474703320312518	0.701	0.0	0.074	0.0	0.0	0.126	0.1	-0.001
225	-0.21409214843749977	0.002	0.003	0.258	0.033	0.019	0.256	0.336	0.093
226	-1.0117606933593746	0.371	0.0	0.0	0.0	0.0	0.1	0.303	0.226
227	-1.0394695996093752	0.35	0.0	0.0	0.0	0.0	0.094	0.295	0.261
228	-0.10724021484374996	0.004	0.625	0.215	0.012	0.093	0.03	0.012	0.009
229	-0.9919584863281267	0.333	0.0	0.0	0.0	0.0	0.084	0.276	0.307
230	-1.0372921093749998	0.351	0.0	0.0	0.0	0.0	0.094	0.296	0.259
231	-1.0372921093749998	0.351	0.0	0.0	0.0	0.0	0.095	0.295	0.259
232	-1.0371819042968748	0.351	0.0	0.0	0.0	0.0	0.096	0.295	0.258
233	-1.03750083984375	0.351	0.0	0.0	0.0	0.0	0.097	0.294	0.258
234	-0.267914111328125	0.063	0.003	0.029	0.423	0.012	0.047	0.412	0.011
235	-0.874526210937499	0.756	0.0	0.027	0.0	0.106	0.014	0.097	0.0
236	-0.6954128222656257	0.387	0.315	0.023	0.006	0.016	0.174	0.001	0.078
237	-1.03750083984375	0.351	0.0	0.0	0.0	0.0	0.097	0.294	0.258
238	-0.8787712695312442	0.211	0.022	0.011	0.0	0.338	0.001	0.359	0.058
239	-0.6201187597656262	0.412	0.0	0.364	0.038	0.029	0.106	0.013	0.038
240	-0.8240695312499957	0.235	0.077	0.029	0.029	0.181	0.013	0.298	0.138
241	-0.8589260253906202	0.228	0.004	0.031	0.009	0.29	0.1	0.32	0.018
242	-0.8146878417968715	0.349	0.103	0.017	0.002	0.05	0.017	0.385	0.077
243	-0.8875605273437451	0.442	0.083	0.003	0.019	0.197	0.003	0.183	0.07
244	-0.58798625	0.283	0.009	0.17	0.002	0.132	0.167	0.205	0.032
245	-0.3813225390624981	0.082	0.011	0.596	0.014	0.023	0.009	0.228	0.037
246	-0.7486127539062464	0.226	0.019	0.007	0.108	0.255	0.059	0.282	0.044
247	-0.36031760742187396	0.253	0.42	0.009	0.165	0.026	0.029	0.021	0.077
248	-0.2945728613281258	0.081	0.023	0.294	0.173	0.004	0.009	0.361	0.055
249	-0.553445830078125	0.134	0.217	0.0	0.033	0.298	0.012	0.295	0.011
250	-0.8967016796875004	0.529	0.011	0.0	0.015	0.023	0.324	0.074	0.024
251	-0.955976181640622	0.462	0.002	0.019	0.019	0.05	0.052	0.308	0.088
252	-0.704003505859374	0.272	0.002	0.142	0.007	0.02	0.038	0.267	0.252
253	-0.897011123046869	0.351	0.001	0.04	0.03	0.028	0.048	0.418	0.084
254	-0.23448786132812457	0.063	0.039	0.648	0.033	0.003	0.184	0.019	0.011
255	-0.8295370507812482	0.39	0.062	0.044	0.002	0.369	0.008	0.012	0.113
256	-0.6106953222656248	0.357	0.002	0.024	0.145	0.007	0.229	0.234	0.002
257	-0.8623511621093745	0.26	0.0	0.0	0.0	0.086	0.223	0.274	0.157
258	-1.0297626660156245	0.376	0.0	0.0	0.0	0.0	0.083	0.306	0.235
259	-0.5028783300781243	0.185	0.001	0.425	0.014	0.322	0.026	0.009	0.018
260	-0.2897951757812494	0.132	0.01	0.205	0.365	0.226	0.033	0.002	0.027
261	-0.41545005859375206	0.245	0.313	0.164	0.005	0.001	0.173	0.016	0.083
262	-0.6514662890625006	0.486	0.318	0.008	0.094	0.048	0.01	0.024	0.012
263	-0.8583528808593699	0.199	0.08	0.001	0.078	0.003	0.319	0.299	0.021
264	-0.9145877343750008	0.652	0.011	0.025	0.005	0.006	0.013	0.082	0.206
265	-0.721130195312497	0.096	0.033	0.008	0.011	0.001	0.007	0.612	0.232
266	-0.9500418164062471	0.589	0.001	0.0	0.0	0.218	0.0	0.192	0.0
267	-0.9520419921874993	0.353	0.037	0.0	0.059	0.113	0.081	0.256	0.101
268	-0.8906425683593745	0.384	0.012	0.0	0.0	0.542	0.0	0.062	0.0
269	-1.0367395214843744	0.368	0.0	0.0	0.0	0.0	0.083	0.305	0.244
270	-0.9477355273437476	0.694	0.0	0.0	0.0	0.093	0.0	0.213	0.0
271	-0.9608680468749986	0.391	0.003	0.031	0.028	0.055	0.008	0.205	0.279
272	-1.0393904199218744	0.367	0.0	0.0	0.0	0.0	0.083	0.305	0.245
273	-0.9556679785156166	0.365	0.059	0.032	0.011	0.043	0.114	0.33	0.046
274	-0.8664552734375004	0.547	0.0	0.009	0.0	0.443	0.0	0.0	0.001
275	-0.8848896191406266	0.822	0.01	0.003	0.048	0.035	0.013	0.003	0.066
276	-0.4949279785156249	0.207	0.195	0.054	0.003	0.493	0.0	0.028	0.02
277	-0.4308405273437505	0.322	0.218	0.205	0.013	0.229	0.004	0.006	0.003
278	-0.8912347460937466	0.467	0.087	0.003	0.002	0.003	0.184	0.155	0.099
279	-1.044286787109374	0.366	0.011	0.0	0.0	0.0	0.089	0.304	0.23
280	-0.9129812109374944	0.203	0.036	0.01	0.013	0.002	0.256	0.474	0.006
281	-1.0346665039062493	0.367	0.019	0.0	0.0	0.0	0.093	0.304	0.217
282	-0.20860268554687378	0.002	0.018	0.066	0.012	0.042	0.007	0.839	0.014
283	-0.9949097558593706	0.206	0.06	0.016	0.009	0.001	0.113	0.344	0.251
284	-0.6911757910156233	0.332	0.105	0.011	0.109	0.006	0.089	0.239	0.109
285	-0.8113053417968727	0.387	0.112	0.0	0.0	0.0	0.183	0.318	0.0
