Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
1	-0.5869369628906256	0.2706440024480753	0.24198803270278813	0.012197128230225895	0.010075939775651577	0.06316557110724719	0.31257100393895243	0.07132901003699421	0.01802931176006528
2	-0.22603690429687512	0.0909617692341056	0.08486794544882326	0.06896653286533361	0.3175036766894387	0.13945802372540228	0.052197696698581875	0.07894226524517833	0.16710209009313637
3	-0.2655289160156251	0.1296320910165617	0.08251352087767194	0.033523135319243	0.3094455314569584	0.19710354109100292	0.0187993799193783	0.11664646542360269	0.11233633489558104
4	-0.5970530468750006	0.36290502652238016	0.2650689687178422	0.07322766240348992	0.002899675338158057	0.019972087221585316	0.21635036763403556	0.05936666150364626	0.0002095506588626339
5	-0.791541582031248	0.560520523324261	0.04830916714062938	0.05001761840701518	0.025574431997443584	0.09325400963643042	0.20493648890028704	0.017387437702491522	3.228914419173279e-07
6	-0.8814937597656247	0.5376761402055932	0.006070804988753638	0.009867412104039958	0.0003227171569938845	0.053583144839755875	0.3629341422589211	0.02954524924061246	3.89205329853759e-07
7	-0.8983461230468694	0.2550364391924126	0.020864385795848216	0.0026603374103462774	0.006833716785021419	0.0010849232250358684	0.09910389720772737	0.6142738548455065	0.00014244553810183191
8	-0.8970830566406193	0.35867786125162715	0.006870360574100904	0.08238692876052768	0.0178556012269292	0.010607594635861393	0.19902856676154157	0.3237914497975624	0.0007816369918496324
9	-0.1789928515624995	0.0313246407115489	0.008304566893387396	0.6080588467291101	0.008947608133899623	0.22144024995081232	0.06574928147545994	0.05613893525095657	3.587085482503749e-05
10	-0.9339880078124978	0.6415520551133831	0.0	0.0	0.0	0.0	0.20105495179235752	0.15638099047237727	0.0010120026218820577
11	-0.8386468749999945	0.2179446911692978	0.002042107162516794	0.0347846706349807	0.0	0.03016842877199603	0.31758938046434876	0.3974513978374524	1.9323959407513414e-05
12	-0.9333095703124965	0.3478591105071799	0.0	0.014816130751557828	0.0	0.0	0.0023239010613553693	0.634104779097537	0.0008960785823698414
13	-0.5369352246093756	0.16921956066186347	0.0	0.025870803091209447	0.12918294183084916	0.0	0.6649173241057207	0.010807723626372641	1.6466839846129844e-06
14	-0.28092637695312445	0.04802373287355939	0.0	0.12450770446423155	0.0	0.0	0.0	0.8274497405417901	1.8822120418926502e-05
15	-0.5939544140624997	0.7290393361232602	0.006021050137027548	0.0003033382540094355	0.2036438174796745	0.0033309141014093305	0.0036752506556327127	0.05393977409505634	4.651915392994699e-05
16	-0.9156862890624977	0.47087701665116416	0.006884758011622755	0.000666404624628782	0.07134694326449646	0.004170328819956413	0.051890660624599544	0.39414685544376016	1.7032559771701372e-05
17	-0.940516845703123	0.5442620362726382	0.0	0.0	0.0	0.2244448749124606	0.018052815816804395	0.2124561063720743	0.0007841666260224311
18	-0.9253592968749955	0.4796731975090593	0.0	0.0	0.0	0.0037528297837742452	0.07965019035261864	0.43692323863310545	5.437214424253156e-07
19	-0.8744006445312461	0.3424791474577291	0.0	0.0	0.0	0.1988285251975868	0.06201919238402762	0.3952450738079653	0.001428061152691118
20	-0.5920065722656254	0.1087744791727629	0.005491120641179558	0.0	0.0	0.8046393481916835	0.02085181811439475	0.06012493046273002	0.00011830341724927695
21	-0.9305255175781213	0.45883790632267957	0.0	0.0	0.0	0.00020413316254289712	0.03020600125797357	0.5105432792971386	0.0002086799596653366
22	-0.7474279296874978	0.28853216414847804	0.21776526291721274	0.0	0.0	0.0	0.09686506194396671	0.393564025729147	0.00327348526119553
23	-0.9237732714843696	0.32000448981836405	0.0	0.0	0.0	0.0	0.337565710038388	0.34238845661913203	4.134352411599984e-05
24	-0.9459263769531204	0.3665727771314778	0.0	0.0	6.704307115252584e-05	0.0	0.26343393773787954	0.36989255115241426	3.369090707594502e-05
25	-0.9521507324218714	0.5076390008509375	0.0	0.0	0.0	1.6744942460448694e-05	0.20684026775565587	0.28243261720398716	0.0030713692469590548
26	-0.9825016406249986	0.3233606543695046	0.0	0.0	0.0	0.0	0.0	0.44324775274711514	0.2333915928833803
27	-0.1303207421874999	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
28	-0.9968996874999997	0.397681977080065	0.0	0.0	0.0	0.0	0.0	0.21588539911602042	0.38643262380391463
29	-1.0002188085937518	0.3506524907164031	0.0	0.0	0.0	0.0	0.10679684914437387	0.2225683091643785	0.3199823509748445
30	-0.8703080859375008	0.5437396578074533	0.0	0.0	0.0	0.44912785336025934	0.0	0.0	0.0071324888322874536
