Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
107	-0.9814219042968707	0.418	0.036	0.0	0.0	0.098	0.216	0.232	0.0
108	-0.9782911718749953	0.396	0.043	0.0	0.0	0.105	0.22	0.235	0.001
109	-0.9734994335937468	0.418	0.018	0.0	0.0	0.069	0.244	0.249	0.002
110	-0.9462184570312475	0.405	0.003	0.0	0.0	0.091	0.262	0.238	0.001
111	-0.9913094140624973	0.487	0.031	0.0	0.0	0.001	0.238	0.24	0.003
112	-0.972883183593745	0.415	0.061	0.0	0.0	0.113	0.216	0.194	0.001
113	-0.9379485058593706	0.46	0.0	0.0	0.0	0.05	0.0	0.49	0.0
114	-0.9779051953124952	0.402	0.048	0.0	0.0	0.11	0.206	0.234	0.0
115	-0.9572132812499944	0.43	0.073	0.0	0.0	0.076	0.208	0.213	0.0
116	-0.9749053027343714	0.451	0.067	0.0	0.0	0.001	0.205	0.276	0.0
117	-0.9912048339843716	0.451	0.028	0.0	0.0	0.003	0.237	0.279	0.002
118	-0.9847958203124972	0.446	0.057	0.0	0.0	0.0	0.228	0.268	0.001
119	-0.9799209765624979	0.49	0.011	0.0	0.0	0.005	0.255	0.239	0.0
120	-0.9394015722656228	0.564	0.0	0.0	0.048	0.0	0.0	0.388	0.0
121	-0.9914361816406212	0.418	0.061	0.0	0.0	0.0	0.23	0.29	0.001
122	-0.9780122949218707	0.435	0.023	0.0	0.0	0.013	0.231	0.297	0.001
123	-0.9806487890624958	0.424	0.038	0.0	0.0	0.023	0.24	0.276	-0.001
124	-0.9631429882812459	0.474	0.043	0.0	0.0	0.21	0.0	0.273	0.0
125	-0.9865051757812469	0.422	0.059	0.0	0.0	0.0	0.235	0.283	0.001
126	-0.5757257031249968	0.105	0.0	0.32	0.0	0.0	0.015	0.56	0.0
127	-0.9995086328124955	0.384	0.042	0.0	0.0	0.0	0.265	0.307	0.002
128	-0.9956491601562454	0.379	0.046	0.0	0.0	0.0	0.272	0.304	-0.001
129	-0.9823462402343708	0.369	0.066	0.0	0.0	0.0	0.265	0.3	0.0
130	-0.9977873632812457	0.414	0.044	0.0	0.0	0.0	0.252	0.289	0.001
131	-0.9837036035156197	0.374	0.049	0.0	0.0	0.0	0.243	0.334	0.0
132	-0.9405641601562467	0.375	0.0	0.0	0.0	0.0	0.009	0.615	0.001
133	-1.0032816210937472	0.368	0.032	0.0	0.0	0.0	0.232	0.27	0.098
134	-1.0032816210937472	0.367	0.032	0.0	0.0	0.0	0.232	0.27	0.099
135	-1.0006763671874976	0.363	0.032	0.0	0.0	0.0	0.232	0.271	0.102
136	-0.6915842382812459	0.095	0.0	0.053	0.0	0.0	0.263	0.589	0.0
137	-0.9528271679687489	0.25	0.0	0.0	0.0	0.0	0.0	0.402	0.348
138	-0.9814243261718751	0.312	0.023	0.0	0.0	0.108	0.0	0.256	0.301
139	-1.0275017773437487	0.261	0.0	0.0	0.0	0.0	0.149	0.316	0.274
140	-1.0123290234374989	0.225	0.0	0.0	0.0	0.0	0.208	0.305	0.262
141	-1.0640772558593727	0.271	0.015	0.0	0.0	0.0	0.165	0.295	0.254
142	-1.0442979296874992	0.265	0.034	0.0	0.0	0.0	0.151	0.278	0.272
143	-1.046480429687499	0.272	0.025	0.0	0.0	0.0	0.155	0.283	0.265
144	-1.0641062792968727	0.271	0.026	0.0	0.0	0.0	0.158	0.286	0.259
145	-1.0629133496093723	0.27	0.032	0.0	0.0	0.0	0.157	0.286	0.255
146	-1.0642914941406227	0.265	0.041	0.0	0.0	0.0	0.158	0.292	0.244
147	-1.0449077539062472	0.26	0.048	0.0	0.0	0.0	0.159	0.298	0.235
148	-1.0472184374999987	0.27	0.035	0.0	0.0	0.0	0.159	0.285	0.251
149	-1.0669985839843728	0.27	0.034	0.0	0.0	0.0	0.159	0.288	0.249
150	-1.0644906835937475	0.272	0.035	0.0	0.0	0.0	0.16	0.288	0.245
151	-0.9629030175781211	0.268	0.037	0.034	0.0	0.0	0.175	0.293	0.193
152	-1.0682150585937478	0.275	0.033	0.0	0.0	0.0	0.156	0.285	0.251
153	-1.0498662207031237	0.279	0.033	0.0	0.0	0.0	0.154	0.285	0.249
154	-1.0498362402343737	0.274	0.033	0.0	0.0	0.0	0.159	0.285	0.249
155	-0.9741414257812502	0.265	0.033	0.0	0.0	0.042	0.156	0.272	0.232
156	-0.11496567382812516	0.02	0.574	0.0	0.405	0.0	0.0	0.0	0.001
157	-0.33950464843749956	0.083	0.0	0.397	0.503	0.003	0.013	0.001	0.0
158	-1.004735185546874	0.314	0.031	0.0	0.0	0.0	0.0	0.256	0.399
159	-0.08764573242187512	0.0	0.562	0.01	0.0	0.428	0.0	0.0	0.0
160	-1.026616904296872	0.286	0.034	0.0	0.0	0.0	0.155	0.304	0.221
161	-0.2488624414062494	0.0	0.0	0.628	0.0	0.0	0.0	0.372	0.0
162	-1.037337861328125	0.268	0.027	0.0	0.0	0.0	0.14	0.271	0.294
163	-0.8772396777343769	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
164	-0.2613563085937497	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
165	-1.0620371874999974	0.27	0.033	0.0	0.0	0.0	0.163	0.287	0.247
166	-1.0567777441406225	0.268	0.035	0.0	0.0	0.0	0.169	0.286	0.242
167	-0.9462295605468765	0.206	0.066	0.0	0.0	0.0	0.0	0.269	0.459
168	-1.0385866796874994	0.267	0.035	0.0	0.0	0.0	0.172	0.285	0.241
169	-1.0641387597656224	0.27	0.033	0.0	0.0	0.0	0.157	0.288	0.252
170	-1.0641387597656224	0.27	0.033	0.0	0.0	0.0	0.157	0.288	0.252
171	-0.8555881542968707	0.273	0.0	0.0	0.0	0.127	0.001	0.599	0.0
172	-0.1961705566406248	0.0	0.0	0.078	0.485	0.0	0.436	0.0	0.001
173	-1.0658115917968725	0.27	0.033	0.0	0.0	0.0	0.155	0.289	0.253
174	-1.0690687499999978	0.269	0.034	0.0	0.0	0.0	0.153	0.29	0.254
175	-0.8900637402343728	0.193	0.0	0.0	0.0	0.0	0.0	0.626	0.181
176	-1.0697407226562476	0.269	0.035	0.0	0.0	0.0	0.147	0.292	0.257
177	-1.0691100781249976	0.268	0.036	0.0	0.0	0.0	0.14	0.295	0.261
178	-0.539560849609377	0.335	0.0	0.0	0.587	0.017	0.0	0.061	0.0
179	-1.0683611816406227	0.266	0.038	0.0	0.0	0.0	0.134	0.299	0.263
180	-0.6981356445312512	0.345	0.0	0.614	0.0	0.0	0.041	0.0	0.0
181	-1.0702609374999978	0.263	0.039	0.0	0.0	0.0	0.128	0.302	0.268
182	-0.24509859375000043	0.0	0.0	0.0	0.548	0.0	0.012	0.44	0.0
183	-1.0709742675781229	0.262	0.04	0.0	0.0	0.0	0.123	0.305	0.27
184	-1.0627692968749975	0.26	0.041	0.0	0.0	0.0	0.12	0.307	0.272
185	-1.0703981738281227	0.26	0.041	0.0	0.0	0.0	0.122	0.306	0.271
186	-0.15854326171874997	0.022	0.0	0.0	0.541	0.428	0.0	0.009	0.0
187	-1.0633390039062476	0.259	0.041	0.0	0.0	0.0	0.121	0.307	0.272
188	-1.0703981738281227	0.259	0.041	0.0	0.0	0.0	0.122	0.306	0.272
189	-0.5873455273437517	0.278	0.0	0.196	0.0	0.0	0.514	0.012	0.0
190	-1.0677579101562478	0.259	0.041	0.0	0.0	0.0	0.122	0.306	0.272
191	-1.0675246191406227	0.258	0.041	0.0	0.0	0.0	0.122	0.307	0.272
192	-1.0675246191406227	0.257	0.041	0.0	0.0	0.0	0.122	0.307	0.273
193	-1.0671041699218728	0.257	0.041	0.0	0.0	0.0	0.122	0.307	0.273
194	-1.0697532519531228	0.256	0.041	0.0	0.0	0.0	0.123	0.307	0.273
195	-1.0640545605468723	0.255	0.041	0.0	0.0	0.0	0.123	0.307	0.274
196	-1.0697532519531228	0.256	0.041	0.0	0.0	0.0	0.123	0.306	0.274
197	-0.5284757910156251	0.239	0.0	0.554	0.206	0.0	0.0	0.0	0.001
198	-0.2342046875	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
199	-1.0640545605468723	0.255	0.041	0.0	0.0	0.0	0.123	0.307	0.274
200	-1.0697532519531228	0.256	0.041	0.0	0.0	0.0	0.123	0.306	0.274
201	-1.0640545605468723	0.255	0.041	0.0	0.0	0.0	0.123	0.306	0.275
202	-1.0697532519531228	0.256	0.04	0.0	0.0	0.0	0.123	0.306	0.275
203	-1.0640545605468723	0.255	0.04	0.0	0.0	0.0	0.123	0.306	0.276
204	-1.0697532519531228	0.256	0.04	0.0	0.0	0.0	0.123	0.306	0.275
205	-1.0639746777343724	0.255	0.04	0.0	0.0	0.0	0.124	0.306	0.275
206	-1.0697532519531228	0.256	0.04	0.0	0.0	0.0	0.123	0.305	0.276
207	-1.0639746777343724	0.255	0.04	0.0	0.0	0.0	0.124	0.305	0.276
208	-1.0696733691406228	0.256	0.04	0.0	0.0	0.0	0.124	0.305	0.275
209	-1.0693437792968727	0.256	0.04	0.0	0.0	0.0	0.124	0.305	0.275
210	-1.0628376562499973	0.255	0.04	0.0	0.0	0.0	0.124	0.305	0.276
211	-0.4512748730468769	0.122	0.0	0.0	0.201	0.0	0.263	0.414	0.0
212	-1.0694951757812479	0.257	0.04	0.0	0.0	0.0	0.123	0.305	0.275
213	-0.8793356152343772	0.773	0.0	0.009	0.0	0.0	0.162	0.055	0.001
214	-0.23079987304687505	0.0	0.0	0.0	0.0	0.0	0.483	0.0	0.517
215	-0.7424445800781235	0.176	0.135	0.0	0.0	0.0	0.299	0.39	0.0
216	-1.0694951757812479	0.257	0.04	0.0	0.0	0.0	0.123	0.305	0.275
217	-0.6597476953125011	0.471	0.099	0.43	0.0	0.0	0.0	0.0	0.0
218	-0.5215126464843755	0.255	0.0	0.531	0.0	0.214	0.0	0.0	0.0
219	-1.0694951757812479	0.257	0.04	0.0	0.0	0.0	0.123	0.305	0.275
220	-0.7336230371093764	0.212	0.0	0.0	0.0	0.291	0.0	0.0	0.497
221	-1.069423662109373	0.256	0.039	0.0	0.0	0.0	0.123	0.305	0.277
222	-0.8403510839843723	0.272	0.0	0.0	0.0	0.375	0.148	0.206	-0.001
223	-0.8600651757812504	0.362	0.0	0.0	0.0	0.367	0.271	0.0	0.0
224	-0.532119814453127	0.435	0.0	0.0	0.312	0.253	0.0	0.0	0.0
225	-0.7188265820312504	0.479	0.521	0.0	0.0	0.0	0.0	0.0	0.0
226	-0.6421920410156248	0.233	0.402	0.0	0.0	0.0	0.0	0.0	0.365
227	-0.46652513671875095	0.348	0.282	0.0	0.37	0.0	0.0	0.0	0.0
228	-1.0698352929687478	0.257	0.04	0.0	0.0	0.0	0.122	0.304	0.277
229	-1.0654163867187476	0.257	0.04	0.0	0.0	0.0	0.121	0.304	0.278
230	-0.1570220312499995	0.0	0.395	0.0	0.0	0.0	0.0	0.298	0.307
231	-1.0694951757812479	0.257	0.039	0.0	0.0	0.0	0.122	0.304	0.278
232	-0.6606944433593746	0.59	0.0	0.267	0.028	0.106	0.009	0.0	0.0
233	-0.48980546875000147	0.185	0.0	0.0	0.328	0.0	0.0	0.0	0.487
234	-0.9094197460937535	0.375	0.0	0.0	0.0	0.0	0.286	0.0	0.339
235	-0.785574873046878	0.524	0.0	0.094	0.0	0.0	0.364	0.016	0.002
236	-0.9027286328124956	0.344	0.001	0.0	0.0	0.259	0.0	0.396	0.0
237	-0.9085417968750014	0.293	0.0	0.0	0.0	0.0	0.287	0.146	0.274
238	-0.26623237304687475	0.0	0.0	0.0	0.0	0.0	0.0	0.447	0.553
239	-1.0480843457031224	0.261	0.042	0.0	0.0	0.0	0.114	0.304	0.279
240	-1.059497968749997	0.252	0.039	0.0	0.0	0.0	0.132	0.306	0.271
241	-0.9375679785156186	0.27	0.042	0.0	0.0	0.0	0.128	0.56	0.0
242	-0.7333000097656245	0.795	0.0	0.084	0.107	0.014	0.0	0.0	0.0
243	-0.43148413085937465	0.231	0.519	0.161	0.085	0.004	0.0	0.0	0.0
244	-0.8192482324218769	0.334	0.0	0.0	0.0	0.185	0.223	0.0	0.258
245	-0.8371273339843771	0.329	0.0	0.0	0.0	0.0	0.0	0.0	0.671
246	-0.5705664062500005	0.269	0.437	0.01	0.051	0.207	0.0	0.025	0.001
247	-0.5835177929687495	0.382	0.008	0.321	0.258	0.025	0.006	0.0	0.0
248	-1.0630709472656223	0.255	0.039	0.0	0.0	0.0	0.128	0.306	0.272
249	-0.43617555664062463	0.106	0.05	0.18	0.011	0.354	0.253	0.033	0.013
250	-0.6952325292968772	0.443	0.0	0.345	0.018	0.0	0.188	0.007	-0.001
251	-0.8545309472656244	0.19	0.0	0.0	0.0	0.233	0.33	0.247	0.0
252	-0.566006796875001	0.555	0.0	0.0	0.427	0.0	0.0	0.018	0.0
253	-0.7485156542968703	0.181	0.011	0.101	0.023	0.006	0.063	0.615	0.0
254	-0.46640894531249677	0.135	0.003	0.307	0.008	0.023	0.168	0.315	0.041
255	-0.39612746093750034	0.237	0.405	0.0	0.149	0.0	0.002	0.207	0.0
256	-0.22992682617187477	0.04	0.022	0.268	0.017	0.288	0.011	0.334	0.02
257	-0.7125818457031254	0.448	0.0	0.479	0.008	0.004	0.0	0.061	0.0
258	-0.6454991113281253	0.263	0.0	0.347	0.0	0.0	0.0	0.0	0.39
259	-0.5192666699218769	0.208	0.01	0.006	0.254	0.211	0.037	0.262	0.012
260	-0.5926553906250009	0.295	0.389	0.016	0.01	0.124	0.152	0.008	0.006
261	-1.0676792578124976	0.257	0.039	0.0	0.0	0.0	0.126	0.305	0.273
262	-0.10921015625000005	0.003	0.238	0.002	0.045	0.601	0.009	0.077	0.025
263	-0.22480995117187544	0.015	0.048	0.33	0.263	0.002	0.089	0.228	0.025
264	-1.0673391406249977	0.257	0.039	0.0	0.0	0.0	0.126	0.305	0.273
265	-0.21444149414062566	0.03	0.07	0.005	0.001	0.42	0.241	0.196	0.037
266	-0.8888120410156262	0.198	0.033	0.01	0.058	0.011	0.061	0.277	0.352
267	-0.3089411132812499	0.097	0.009	0.368	0.2	0.238	0.052	0.001	0.035
268	-0.29893946289062456	0.136	0.155	0.028	0.366	0.004	0.037	0.217	0.057
269	-1.026799150390623	0.381	0.0	0.0	0.0	0.0	0.0	0.365	0.254
270	-0.7275260351562478	0.221	0.123	0.0	0.002	0.145	0.116	0.307	0.086
271	-0.17384001953124978	0.028	0.001	0.001	0.116	0.191	0.606	0.011	0.046
272	-0.5258158496093743	0.212	0.011	0.459	0.032	0.009	0.221	0.054	0.002
273	-0.831767617187499	0.285	0.0	0.0	0.0	0.17	0.0	0.151	0.394
274	-0.45962908203125324	0.276	0.068	0.007	0.236	0.011	0.283	0.01	0.109
275	-0.6881088378906235	0.236	0.051	0.002	0.105	0.321	0.21	0.036	0.039
276	-0.6149407812500003	0.438	0.011	0.013	0.122	0.014	0.353	0.025	0.024
277	-0.9838668261718717	0.351	0.02	0.0	0.0	0.075	0.0	0.351	0.203
278	-0.549924160156251	0.319	0.0	0.193	0.0	0.22	0.254	0.015	-0.001
279	-0.7832994140624994	0.638	0.103	0.0	0.059	0.036	0.0	0.164	0.0
280	-0.10420652343750075	0.05	0.533	0.007	0.011	0.083	0.218	0.062	0.036
281	-0.3873989843749993	0.249	0.05	0.209	0.132	0.008	0.005	0.277	0.07
282	-0.5787391992187519	0.278	0.116	0.012	0.014	0.389	0.175	0.003	0.013
283	-0.15395060546874975	0.035	0.015	0.164	0.721	0.04	0.006	0.005	0.014
284	-0.6916560937500006	0.282	0.262	0.009	0.0	0.014	0.126	0.197	0.11
285	-0.8052443359374977	0.209	0.041	0.01	0.005	0.086	0.481	0.149	0.019
286	-0.14643863281249977	0.006	0.297	0.306	0.041	0.027	0.007	0.305	0.011
287	-0.9811577343749975	0.523	0.025	0.004	0.018	0.004	0.175	0.138	0.113
288	-0.9477741796875025	0.454	0.0	0.0	0.0	0.0	0.192	0.11	0.244
289	-0.5793903320312519	0.244	0.239	0.021	0.033	0.002	0.351	0.039	0.071
290	-0.12788468750000007	0.044	0.231	0.256	0.423	0.019	0.017	0.002	0.008
291	-0.7090516210937509	0.466	0.275	0.0	0.0	0.0	0.259	0.0	0.0
292	-0.7920623730468744	0.25	0.0	0.0	0.0	0.299	0.322	0.13	-0.001
293	-0.768272734375	0.227	0.009	0.027	0.097	0.074	0.288	0.257	0.021
294	-0.8273159863281251	0.219	0.004	0.001	0.025	0.302	0.002	0.21	0.237
295	-0.18397863281249976	0.003	0.001	0.016	0.228	0.466	0.05	0.14	0.096
296	-0.9619757812499974	0.425	0.03	0.001	0.074	0.312	0.011	0.141	0.006
297	-0.2076530957031243	0.003	0.003	0.233	0.031	0.032	0.302	0.381	0.015
298	-0.720451972656247	0.149	0.005	0.031	0.003	0.033	0.076	0.677	0.026
299	-0.5900463281250017	0.293	0.117	0.006	0.015	0.208	0.325	0.031	0.005
300	-1.0666735546874977	0.257	0.038	0.0	0.0	0.0	0.125	0.301	0.279
