Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
1	-0.5120478125000018	0.11221508180815898	0.39621887901653063	0.006218842014689918	0.02512338657702673	0.06019802350204617	0.2152957505328852	0.008213443828199218	0.17651659272046316
2	-0.2664353027343752	0.21311072136638676	0.03039368477024429	0.06230939032777616	0.26836035793482826	0.03477465750573072	0.040688025642714565	0.00855700324196873	0.3418061592103505
3	-0.5058634960937514	0.10946991505482766	0.3905149538032893	0.01131043794891697	0.02666446882832131	0.058040953095580015	0.20862996860709213	0.009562853313389236	0.18580644934858337
4	-0.5434319628906255	0.14467774863180557	0.47034327866560727	0.007515578661249098	0.014320748873697943	0.05466888767853499	0.2944424633305491	0.014029624234534481	1.6699240216189182e-06
5	-0.15957888671875023	0.009895870431817846	0.0954273959070915	0.017809106962802017	0.03660498829121841	0.10849476580282885	0.7037213971886511	0.028040284712836774	6.1907027534280346e-06
6	-0.49349672851562604	0.12708922495865121	0.5709451866483662	0.009655814851909172	0.003204662640265781	0.16940727428968252	0.08517009277707863	0.03452736588226605	3.779517805391208e-07
7	-0.1684827832031248	0.0	0.06409352749274998	0.0	0.0	0.8326233817673906	0.0	0.10327811081528718	4.979924572268146e-06
8	-0.08587920898437557	0.03150117077245897	0.8033278386478163	0.04589956315224808	0.028524364419176444	0.024202385781730357	0.06233707597253094	0.004109048728480364	9.855252555845961e-05
9	-0.437926464843749	0.17909914546626143	0.4129540510424876	0.04256807122962301	0.02177016754603482	0.2516150837791161	0.06278394881768311	0.029168853747779225	4.067837101473515e-05
10	-0.0944570214843754	0.011129509451850036	0.47678361503929356	0.03428803055787078	0.006858823244072952	0.09916186790431733	0.3532678663065203	0.018486168831834095	2.411866424090192e-05
11	-0.5573931054687508	0.1812679679820251	0.4387434708492686	0.029182654584863663	0.01638253345494745	0.03083776266732078	0.21423688801185292	0.08934299981325272	5.722636468696862e-06
12	-0.5213088281250009	0.2174899285940298	0.4613163359000897	0.03254094074976601	0.012108768147958332	0.037897077716580935	0.23813570666227987	0.000509068177519248	2.174051776049346e-06
13	-0.5724468554687506	0.1798760023509414	0.49084797922759965	0.007285971191325814	0.04372926525135356	0.06927601760852875	0.11327108298159223	0.09570936831030907	4.3130783494715885e-06
14	-0.6454334960937497	0.17561392337820464	0.44688603369201363	0.0	0.0	0.08314792428294203	0.09746266607595971	0.19686510541530464	2.434715557531053e-05
15	-0.741912568359371	0.19267985687807718	0.420357364288416	0.0	0.0	0.02325751128752243	0.04570413954422771	0.31795672992433305	4.4398077423624116e-05
16	-0.5000103027343739	0.12078698339833577	0.37237235771995775	0.013120846294643215	0.04707929415283796	0.02168853524358423	3.190599200695483e-05	0.4249195670423655	5.10156268562767e-07
17	-0.7176953515624968	0.26981651007119006	0.30224519403917305	0.0026661101942939834	0.014637916323191578	0.07311070631193498	0.04416193731496503	0.29314133907228407	0.0002202866729674735
18	-0.6506999804687487	0.29831625630236214	0.3678802690697797	0.02773618787793121	0.02379346204035032	0.039685665092851465	0.02996022186053469	0.21262734209344195	5.956627485703692e-07
19	-0.7614573828124965	0.30348931015640446	0.12102314221125687	0.01333364952534297	0.007144988485526157	0.00035653360120582614	0.16484324583228646	0.3897873946094423	2.1735578535020394e-05
20	-0.7736359179687456	0.3190230281667061	0.08973422744744396	0.0443944920496811	0.08314397064508094	0.0014726207873486732	0.011691105645647576	0.4505394252296716	1.1300284200599364e-06
21	-0.718535048828122	0.3174828561367837	0.00031864976506181485	0.11330089963254752	0.013856412755330807	0.006672500091092353	0.028054718957126544	0.520206192420124	0.00010777024193342477
22	-0.5852004589843744	0.43146812531322737	0.018070314475672367	0.042024817464896606	0.11185151845094385	0.019548246651127824	0.015320628419450984	0.3614597429697584	0.0002566062549225201
23	-0.8635887109374949	0.25984778316799123	0.06261693890427676	0.0	0.0002448145909594333	0.018764455977303193	0.07652390193163817	0.5820009736986805	1.131729150616323e-06
24	-0.555992548828125	0.16001506184971204	0.008346891049077014	0.003515932895032627	0.12631883467401725	0.003710838997575306	0.09326795826821116	0.6048223818574616	2.100408913019436e-06
25	-0.23686442382812428	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
26	-0.20749734375000012	0.0	0.0008208407791913911	0.00945696934284924	0.8719054179847684	0.0	0.10037797626713946	0.01741087032822551	2.792529782602582e-05
27	-0.714585283203121	0.2550760154512892	0.11662472811021601	0.023099889293683364	0.004304996743803673	0.05254621872946327	0.054169420914047764	0.4936018320970199	0.0005768986604768322
28	-0.6987168261718751	0.6861271636390256	0.11645570320468808	0.010976430838583703	0.008335968900843331	0.011174703409076215	0.15690593708977157	0.00956976408640348	0.0004543288316080085
29	-0.7147789062499981	0.36901882203013486	0.2779893686767832	0.044747902733489234	0.03408077155686388	0.00900206983307211	0.014776574675141095	0.25003832159789574	0.0003461688966199805
30	-0.9173672167968672	0.38262424361820063	0.035947474821814956	0.04662577464436077	0.0025809599243426322	0.024930811029684613	0.0071845684741872655	0.49928739214532275	0.0008187753420862975
31	-0.7703339257812485	0.3588773249824878	0.20623109144094973	0.005955786118837585	0.007121555222076838	0.01820957736086896	0.03936165004626608	0.3615609589396394	0.0026820558888736024
32	-0.9467357031249957	0.47944293284339695	0.058270419435258375	0.0	0.0	0.0	0.06413827756896928	0.39762978793854	0.0005185822138353835
33	-0.8849517968749943	0.40820409957564274	0.08205885156726346	0.0	0.0	0.05955217594626631	0.00940021760700564	0.4407754977589509	9.157544871074563e-06
34	-0.9294242675781214	0.5895653883208989	0.0033867972909144744	0.0	0.0	0.0	0.0008113048883555197	0.4060267273747587	0.00020978212507238858
35	-0.7083776367187499	0.5181994732781164	0.4627885434239028	0.0	0.0	0.016253754765337466	0.0	0.0025425937509325003	0.00021563478171082728
36	-0.9261462597656206	0.36112829257198	0.002231443063617634	0.0	0.0	0.0	0.09684133467161248	0.5397692301050324	2.9699587757558987e-05
