Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
25	-0.9690753613281224	0.551	0.0	0.0	0.0	0.0	0.149	0.291	0.009
26	-0.9579033886718736	0.623	0.0	0.0	0.0	0.0	0.182	0.195	0.0
27	-0.9630911816406212	0.542	0.0	0.0	0.0	0.0	0.13	0.328	0.0
28	-0.9690467089843717	0.563	0.0	0.0	0.0	0.002	0.126	0.301	0.008
29	-0.9656755664062489	0.508	0.0	0.0	0.0	0.0	0.26	0.232	0.0
30	-0.18846966796874956	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
31	-0.9173235839843732	0.498	0.0	0.0	0.067	0.031	0.054	0.348	0.002
32	-0.25959487304687445	0.052	0.015	0.039	0.028	0.102	0.033	0.731	0.0
33	-0.7765649511718747	0.592	0.0	0.0	0.104	0.0	0.298	0.006	0.0
34	-0.9148218261718707	0.301	0.0	0.0	0.0	0.0	0.306	0.394	-0.001
35	-0.7708201464843742	0.354	0.145	0.0	0.0	0.0	0.331	0.171	-0.001
36	-0.21879084960937523	0.0	0.0	0.0	0.491	0.0	0.388	0.12	0.001
37	-0.961085410156248	0.508	0.0	0.0	0.0	0.0	0.209	0.282	0.001
38	-0.9889755468749977	0.551	0.06	0.0	0.0	0.0	0.185	0.204	0.0
39	-0.23438001953125018	0.011	0.0	0.0	0.0	0.027	0.501	0.455	0.006
40	-0.17308441406249886	0.0	0.014	0.498	0.02	0.469	0.0	0.0	-0.001
41	-0.9501681640624985	0.528	0.0	0.0	0.0	0.025	0.058	0.179	0.21
42	-0.9551773046874971	0.37	0.0	0.0	0.077	0.0	0.25	0.303	0.0
43	-0.9539231738281213	0.385	0.0	0.0	0.0	0.0	0.189	0.426	0.0
44	-0.9547594042968742	0.49	0.0	0.0	0.0	0.0	0.223	0.134	0.153
45	-0.11439428710937506	0.0	0.379	0.0	0.536	0.0	0.085	0.0	0.0
46	-0.8670973828124999	0.462	0.0	0.0	0.0	0.166	0.313	0.058	0.001
47	-0.5985304394531246	0.457	0.023	0.0	0.127	0.0	0.186	0.206	0.001
48	-0.9515790917968702	0.496	0.0	0.022	0.0	0.02	0.133	0.328	0.001
49	-0.9602852832031231	0.506	0.0	0.0	0.0	0.0	0.219	0.275	0.0
50	-0.8283098632812478	0.26	0.0	0.0	0.0	0.223	0.324	0.193	0.0
51	-0.8954142089843695	0.332	0.0	0.036	0.0	0.007	0.327	0.298	0.0
52	-0.9473977734374963	0.492	0.0	0.0	0.0	0.209	0.0	0.299	0.0
53	-0.5700866406250006	0.081	0.0	0.0	0.001	0.521	0.395	0.001	0.001
54	-0.9393404882812456	0.569	0.0	0.0	0.0	0.107	0.0	0.324	0.0
55	-0.9662922070312479	0.431	0.0	0.0	0.0	0.148	0.0	0.201	0.22
56	-0.8672479882812504	0.551	0.0	0.0	0.0	0.423	0.0	0.021	0.005
57	-0.8607018457031254	0.399	0.0	0.0	0.0	0.42	0.176	0.0	0.005
58	-0.862613232421873	0.307	0.0	0.0	0.0	0.459	0.004	0.224	0.006
59	-0.9584664648437465	0.502	0.0	0.0	0.0	0.002	0.166	0.33	0.0
60	-0.8922153222656254	0.418	0.0	0.0	0.0	0.202	0.0	0.0	0.38
61	-0.8667609960937503	0.402	0.0	0.0	0.0	0.598	0.0	0.0	0.0
62	-0.7631655175781265	0.28	0.0	0.0	0.0	0.399	0.0	0.0	0.321
63	-0.9407229687499973	0.367	0.001	0.011	0.001	0.258	0.115	0.234	0.013
64	-0.966252275390622	0.501	0.0	0.0	0.0	0.0	0.179	0.319	0.001
65	-0.8663136035156204	0.321	0.0	0.0	0.002	0.227	0.054	0.395	0.001
66	-0.9670223925781221	0.494	0.0	0.0	0.0	0.0	0.186	0.312	0.008
67	-0.23719912109374916	0.0	0.0	0.0	0.048	0.574	0.0	0.379	-0.001
68	-0.9539231738281213	0.381	0.0	0.0	0.0	0.0	0.242	0.377	0.0
69	-0.829673798828122	0.32	0.0	0.0	0.091	0.0	0.199	0.39	0.0
70	-0.9670223925781221	0.506	0.0	0.0	0.0	0.0	0.178	0.316	0.0
71	-0.9437393359374996	0.498	0.0	0.0	0.0	0.186	0.078	0.128	0.11
72	-0.8772396777343769	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	-0.7667389941406237	0.419	0.003	0.106	0.0	0.297	0.002	0.173	0.0
74	-0.9591522460937466	0.486	0.0	0.0	0.0	0.0	0.187	0.327	0.0
75	-0.22534401367187515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
76	-0.16842577148437418	0.012	0.094	0.392	0.487	0.002	0.004	0.007	0.002
77	-0.7060287109375014	0.356	0.108	0.0	0.0	0.306	0.226	0.0	0.004
78	-0.223903359374999	0.006	0.0	0.539	0.0	0.0	0.454	0.0	0.001
79	-0.9233843554687498	0.543	0.057	0.003	0.013	0.016	0.248	0.117	0.003
80	-0.9168825292968714	0.339	0.0	0.0	0.001	0.102	0.273	0.284	0.001
81	-0.9656898144531234	0.384	0.0	0.0	0.0	0.18	0.132	0.132	0.172
82	-0.8902483789062514	0.489	0.0	0.0	0.0	0.143	0.138	0.0	0.23
83	-0.9495119433593723	0.463	0.0	0.0	0.0	0.089	0.0	0.319	0.129
84	-0.8766990820312522	0.438	0.0	0.0	0.0	0.0	0.562	0.0	0.0
85	-0.09359071289062516	0.0	0.439	0.016	0.0	0.032	0.508	0.003	0.002
86	-0.9670223925781221	0.473	0.0	0.0	0.0	0.0	0.213	0.314	0.0
87	-0.9118531250000032	0.371	0.0	0.0	0.0	0.0	0.396	0.0	0.233
88	-0.9487913378906211	0.381	0.0	0.0	0.0	0.313	0.0	0.306	0.0
89	-0.9414179199218725	0.379	0.0	0.0	0.017	0.033	0.424	0.147	0.0
90	-0.7959809765625007	0.344	0.0	0.0	0.0	0.174	0.48	0.0	0.002
91	-0.9641370214843735	0.504	0.0	0.0	0.0	0.0	0.28	0.216	0.0
92	-0.9509715136718766	0.438	0.0	0.0	0.0	0.132	0.055	0.122	0.253
93	-0.9287645117187483	0.394	0.0	0.0	0.0	0.25	0.047	0.158	0.151
94	-0.9413756835937487	0.499	0.0	0.0	0.0	0.112	0.04	0.233	0.116
95	-0.8001399707031273	0.302	0.0	0.0	0.0	0.168	0.239	0.0	0.291
96	-0.986388945312497	0.607	0.049	0.0	0.038	0.0	0.0	0.306	0.0
97	-0.9499171679687493	0.86	0.0	0.0	0.001	0.0	0.0	0.139	0.0
98	-0.7245421484375001	0.289	0.0	0.0	0.099	0.013	0.442	0.156	0.001
99	-0.1575911230468749	0.0	0.0	0.001	0.512	0.472	0.005	0.006	0.004
100	-0.5786009472656263	0.797	0.0	0.0	0.114	0.011	0.061	0.016	0.001
101	-0.719967236328126	0.405	0.0	0.594	0.0	0.0	0.0	0.0	0.001
102	-0.5947766601562471	0.135	0.0	0.536	0.01	0.0	0.0	0.32	-0.001
103	-0.9610926660156235	0.42	0.0	0.0	0.016	0.0	0.329	0.235	0.0
104	-0.8818807617187443	0.407	0.0	0.05	0.0	0.162	0.21	0.171	0.0
105	-0.6925079589843774	0.397	0.0	0.169	0.001	0.0	0.434	0.0	-0.001
106	-0.8735919824218699	0.297	0.0	0.046	0.0	0.0	0.078	0.578	0.001
107	-0.9396326660156235	0.38	0.0	0.0	0.0	0.2	0.0	0.283	0.137
108	-0.11292383789062525	0.039	0.473	0.443	0.0	0.029	0.0	0.016	0.0
109	-0.9662252734374991	0.368	0.0	0.0	0.0	0.0	0.236	0.273	0.123
110	-0.4186117578125005	0.078	0.241	0.0	0.0	0.616	0.064	0.0	0.001
111	-0.7731672851562467	0.362	0.0	0.211	0.0	0.005	0.0	0.422	0.0
112	-0.8095825195312479	0.268	0.0	0.0	0.0	0.419	0.177	0.135	0.001
113	-0.6957414453125011	0.471	0.483	0.0	0.0	0.0	0.045	0.0	0.001
114	-0.9311761718749985	0.372	0.0	0.0	0.065	0.0	0.0	0.562	0.001
115	-0.9416674316406217	0.603	0.0	0.0	0.0	0.0	0.011	0.383	0.003
116	-0.7012697949218769	0.642	0.236	0.0	0.0	0.0	0.097	0.024	0.001
117	-0.24469836914062548	0.0	0.0	0.0	0.496	0.0	0.0	0.504	0.0
118	-0.6696100390624996	0.364	0.0	0.436	0.0	0.2	0.0	0.0	0.0
119	-0.764360166015625	0.419	0.0	0.437	0.0	0.0	0.0	0.144	0.0
120	-0.9405641601562467	0.466	0.0	0.0	0.0	0.0	0.0	0.533	0.001
121	-0.9455402929687469	0.647	0.0	0.0	0.0	0.0	0.0	0.353	0.0
122	-0.9415350976562474	0.362	0.0	0.0	0.0	0.0	0.0	0.492	0.146
123	-0.9794257617187472	0.572	0.025	0.0	0.017	0.0	0.194	0.188	0.004
124	-0.6969505468750012	0.479	0.148	0.0	0.0	0.373	0.0	0.0	0.0
125	-0.9543044921874987	0.504	0.0	0.0	0.0	0.0	0.324	0.171	0.001
126	-0.7105533789062503	0.51	0.0	0.403	0.086	0.0	0.0	0.0	0.001
127	-0.19004613281249957	0.0	0.034	0.148	0.784	0.001	0.0	0.033	0.0
128	-0.8928207128906264	0.469	0.0	0.0	0.0	0.0	0.436	0.095	0.0
129	-0.6604319433593755	0.295	0.0	0.371	0.0	0.0	0.0	0.0	0.334
130	-0.9497337792968754	0.572	0.0	0.0	0.0	0.0	0.0	0.262	0.166
131	-0.9628259960937486	0.489	0.0	0.0	0.0	0.0	0.259	0.252	0.0
132	-0.9448727636718716	0.429	0.0	0.0	0.0	0.236	0.164	0.171	0.0
133	-0.968369374999996	0.385	0.0	0.0	0.0	0.165	0.122	0.216	0.112
134	-0.9329058789062501	0.515	0.0	0.0	0.0	0.13	0.0	0.113	0.242
135	-0.8006930078125	0.557	0.105	0.0	0.0	0.0	0.094	0.244	0.0
136	-0.9642952734374988	0.488	0.0	0.0	0.0	0.0	0.268	0.243	0.001
137	-0.9638465429687487	0.49	0.0	0.0	0.0	0.0	0.268	0.242	0.0
138	-0.9627503906249986	0.485	0.0	0.0	0.0	0.0	0.264	0.25	0.001
139	-0.958406572265622	0.382	0.0	0.0	0.0	0.04	0.328	0.135	0.115
140	-0.5710886035156238	0.105	0.473	0.0	0.0	0.002	0.0	0.419	0.001
141	-0.9050476367187519	0.458	0.0	0.0	0.0	0.0	0.0	0.0	0.542
142	-0.9936019726562476	0.733	0.055	0.0	0.0	0.0	0.016	0.194	0.002
143	-0.9079530566406282	0.396	0.0	0.0	0.0	0.0	0.196	0.0	0.408
144	-0.6896825097656272	0.487	0.184	0.023	0.0	0.0	0.306	0.0	0.0
145	-0.925889833984372	0.378	0.0	0.012	0.047	0.093	0.007	0.463	0.0
146	-0.8321887890625013	0.343	0.0	0.0	0.0	0.07	0.0	0.0	0.587
147	-0.9796563574218699	0.559	0.035	0.0	0.0	0.075	0.154	0.177	0.0
148	-0.8893146093749956	0.314	0.0	0.0	0.0	0.196	0.164	0.196	0.13
149	-0.46189581054687523	0.283	0.214	0.434	0.029	0.005	0.0	0.034	0.001
150	-0.9437783007812492	0.673	0.001	0.006	0.042	0.049	0.0	0.225	0.004
151	-0.7979309472656251	0.44	0.0	0.111	0.0	0.0	0.243	0.206	0.0
152	-0.6951959082031269	0.246	0.0	0.0	0.0	0.639	0.095	0.017	0.003
153	-0.8592811035156186	0.304	0.075	0.0	0.0	0.081	0.0	0.54	0.0
154	-0.7881433300781207	0.464	0.012	0.106	0.013	0.021	0.0	0.382	0.002
155	-0.947014140624999	0.744	0.0	0.0	0.0	0.0	0.0	0.256	0.0
156	-0.918793583984376	0.763	0.029	0.0	0.0	0.0	0.141	0.067	0.0
157	-0.9590500878906237	0.623	0.0	0.0	0.0	0.0	0.176	0.202	-0.001
158	-0.9453424609374972	0.46	0.0	0.0	0.0	0.101	0.167	0.136	0.136
159	-0.94874938476562	0.4	0.0	0.0	0.0	0.056	0.124	0.42	0.0
160	-0.7453745800781248	0.437	0.0	0.1	0.0	0.091	0.0	0.0	0.372
161	-0.5243043164062515	0.301	0.0	0.476	0.16	0.043	0.0	0.019	0.001
162	-0.8978555468749995	0.669	0.039	0.003	0.01	0.126	0.133	0.021	-0.001
163	-0.6620413671875012	0.338	0.662	0.0	0.0	0.0	0.0	0.0	0.0
164	-0.19632557617187457	0.0	0.0	0.0	0.0	0.389	0.61	0.0	0.001
165	-0.9805247558593704	0.513	0.03	0.001	0.012	0.019	0.221	0.203	0.001
166	-0.8985788183593748	0.336	0.0	0.0	0.0	0.0	0.37	0.151	0.143
167	-0.9543912695312463	0.615	0.022	0.0	0.0	0.112	0.083	0.169	-0.001
168	-0.903233183593752	0.644	0.0	0.0	0.0	0.0	0.0	0.0	0.356
169	-0.6896076464843747	0.317	0.173	0.0	0.0	0.297	0.0	0.214	-0.001
170	-0.26784608398437526	0.046	0.0	0.351	0.0	0.0	0.143	0.459	0.001
171	-0.9873131933593703	0.613	0.028	0.0	0.0	0.05	0.14	0.169	0.0
172	-0.8534786230468757	0.566	0.0	0.0	0.0	0.278	0.094	0.063	-0.001
173	-0.15209874023437456	0.0	0.694	0.0	0.0	0.0	0.0	0.304	0.002
174	-0.9676167968749962	0.392	0.006	0.0	0.0	0.39	0.026	0.186	0.0
175	-0.9922605957031241	0.316	0.0	0.0	0.0	0.0	0.0	0.31	0.374
176	-0.9965461914062516	0.346	0.0	0.0	0.0	0.053	0.0	0.272	0.329
177	-0.9812636523437481	0.329	0.0	0.0	0.0	0.049	0.0	0.336	0.286
178	-1.0115587304687492	0.364	0.0	0.0	0.0	0.0	0.0	0.288	0.348
179	-1.0266799707031249	0.356	0.0	0.0	0.0	0.0	0.055	0.3	0.289
180	-0.6601814160156249	0.288	0.289	0.0	0.0	0.0	0.0	0.0	0.423
181	-0.1464608984374996	0.012	0.298	0.0	0.0	0.036	0.034	0.62	0.0
182	-0.6567359472656271	0.328	0.11	0.0	0.0	0.0	0.562	0.0	0.0
183	-0.7673718554687465	0.316	0.342	0.0	0.0	0.0	0.0	0.342	0.0
184	-0.43552499023437513	0.311	0.494	0.0	0.178	0.0	0.016	0.0	0.001
185	-0.7549985644531224	0.21	0.313	0.0	0.0	0.0	0.163	0.314	0.0
186	-0.996244755859378	0.348	0.0	0.0	0.0	0.0	0.065	0.256	0.331
187	-0.155594833984374	0.0	0.0	0.656	0.292	0.026	0.0	0.025	0.001
188	-1.0173148339843745	0.348	0.0	0.0	0.0	0.0	0.073	0.343	0.236
189	-0.7058898437500005	0.377	0.441	0.011	0.0	0.141	0.023	0.007	0.0
190	-0.5801029785156263	0.264	0.359	0.0	0.0	0.111	0.238	0.027	0.001
191	-0.7484214257812489	0.267	0.488	0.0	0.0	0.0	0.0	0.245	0.0
192	-0.954044677734371	0.389	0.0	0.0	0.0	0.0	0.117	0.494	0.0
193	-0.425446455078126	0.292	0.279	0.17	0.0	0.259	0.0	0.0	0.0
194	-0.7284306542968726	0.205	0.393	0.0	0.0	0.123	0.0	0.279	0.0
195	-0.8060145410156253	0.234	0.166	0.0	0.0	0.0	0.0	0.29	0.31
196	-1.036669589843749	0.381	0.0	0.0	0.0	0.0	0.0	0.312	0.307
197	-1.036669589843749	0.383	0.0	0.0	0.0	0.0	0.0	0.311	0.306
198	-0.19632557617187457	0.0	0.0	0.0	0.0	0.748	0.252	0.0	0.0
199	-0.5537058789062509	0.312	0.0	0.394	0.0	0.059	0.234	0.0	0.001
200	-0.8662628417968696	0.369	0.091	0.0	0.0	0.0	0.203	0.337	0.0
201	-1.0293547656249982	0.389	0.0	0.0	0.0	0.0	0.013	0.339	0.259
202	-0.7904008300781179	0.341	0.084	0.043	0.007	0.026	0.061	0.398	0.04
203	-1.037491728515624	0.386	0.0	0.0	0.0	0.0	0.0	0.307	0.307
204	-0.09207443359375012	0.0	0.497	0.0	0.0	0.486	0.0	0.017	0.0
205	-1.0272291406249987	0.284	0.0	0.0	0.0	0.0	0.121	0.304	0.291
206	-0.959281455078128	0.231	0.0	0.0	0.0	0.0	0.159	0.254	0.356
207	-0.8600651757812504	0.544	0.0	0.0	0.0	0.072	0.383	0.0	0.001
208	-0.9818874902343738	0.316	0.0	0.0	0.0	0.039	0.106	0.291	0.248
209	-0.9777452050781232	0.236	0.0	0.0	0.0	0.0	0.104	0.354	0.306
210	-0.9671522851562487	0.747	0.006	0.002	0.0	0.102	0.019	0.122	0.002
211	-0.6273733398437511	0.132	0.341	0.0	0.0	0.0	0.0	0.202	0.325
212	-0.7741465722656258	0.435	0.0	0.0	0.099	0.031	0.403	0.033	-0.001
213	-1.0362773437499988	0.36	0.0	0.0	0.0	0.0	0.0	0.321	0.319
214	-1.0285563183593731	0.358	0.0	0.0	0.0	0.0	0.0	0.322	0.32
215	-1.0285563183593731	0.357	0.0	0.0	0.0	0.0	0.0	0.323	0.32
216	-0.47076604492187507	0.147	0.0	0.212	0.0	0.35	0.268	0.023	0.0
217	-1.0285563183593731	0.357	0.0	0.0	0.0	0.0	0.0	0.323	0.32
218	-0.6694747070312516	0.218	0.0	0.0	0.098	0.42	0.265	0.0	-0.001
219	-0.6399681249999986	0.281	0.0	0.319	0.0	0.146	0.0	0.254	0.0
220	-0.7999793554687473	0.443	0.0	0.0	0.107	0.0	0.0	0.45	0.0
221	-0.9850925878906236	0.282	0.0	0.0	0.0	0.0	0.17	0.327	0.221
222	-0.7825552343750038	0.235	0.0	0.0	0.0	0.0	0.279	0.0	0.486
223	-1.031972724609374	0.358	0.0	0.0	0.0	0.0	0.0	0.319	0.323
224	-0.6288700585937503	0.23	0.215	0.147	0.0	0.0	0.0	0.409	-0.001
225	-0.9907089843749974	0.286	0.0	0.042	0.0	0.0	0.098	0.303	0.271
226	-0.9446979589843688	0.394	0.079	0.0	0.0	0.191	0.149	0.187	0.0
227	-0.6098375878906266	0.254	0.564	0.005	0.0	0.0	0.171	0.005	0.001
228	-0.7364478125000012	0.374	0.099	0.0	0.0	0.126	0.098	0.047	0.256
229	-0.6906288867187497	0.766	0.092	0.059	0.0	0.046	0.032	0.005	0.0
230	-0.6789408886718746	0.239	0.164	0.0	0.0	0.124	0.204	0.269	0.0
231	-0.38152279296875113	0.205	0.262	0.0	0.144	0.01	0.0	0.378	0.001
232	-0.7512869042968731	0.282	0.0	0.287	0.0	0.0	0.131	0.3	0.0
233	-0.5803918847656253	0.386	0.342	0.202	0.055	0.0	0.0	0.015	0.0
234	-0.8635267089843707	0.296	0.0	0.0	0.017	0.119	0.0	0.567	0.001
235	-0.22985098632812534	0.001	0.0	0.0	0.0	0.4	0.361	0.238	0.0
236	-0.24529062499999954	0.073	0.014	0.0	0.226	0.683	0.0	0.004	0.0
237	-0.21604755859374966	0.031	0.0	0.618	0.0	0.18	0.0	0.171	0.0
238	-0.5566425781250021	0.369	0.0	0.0	0.569	0.0	0.062	0.0	0.0
239	-0.3206899902343743	0.114	0.014	0.339	0.204	0.0	0.012	0.318	-0.001
240	-0.923274365234378	0.592	0.0	0.0	0.0	0.0	0.153	0.0	0.255
241	-0.86732396484375	0.618	0.0	0.0	0.0	0.113	0.207	0.063	-0.001
242	-0.5643795605468764	0.287	0.113	0.0	0.075	0.511	0.01	0.003	0.001
243	-0.5101532421875006	0.214	0.0	0.162	0.0	0.604	0.017	0.002	0.001
244	-0.33463380859374936	0.084	0.016	0.284	0.186	0.015	0.328	0.052	0.035
245	-0.8722474804687501	0.662	0.0	0.0	0.0	0.273	0.0	0.063	0.002
246	-0.5164531445312522	0.283	0.347	0.143	0.0	0.001	0.074	0.153	-0.001
247	-0.9394883593749992	0.367	0.0	0.0	0.0	0.12	0.39	0.122	0.001
248	-0.13405526367187504	0.011	0.281	0.007	0.005	0.0	0.241	0.108	0.347
249	-0.20096065429687468	0.036	0.019	0.02	0.001	0.467	0.036	0.048	0.373
250	-0.4558137695312499	0.41	0.019	0.245	0.212	0.03	0.013	0.029	0.042
251	-0.8120028222656227	0.375	0.094	0.022	0.022	0.177	0.02	0.283	0.007
252	-0.9297406249999981	0.383	0.0	0.0	0.055	0.153	0.266	0.143	0.0
253	-0.4585987304687532	0.251	0.003	0.105	0.143	0.179	0.289	0.027	0.003
254	-0.49688770507812435	0.189	0.002	0.226	0.009	0.02	0.215	0.024	0.315
255	-0.6989992285156211	0.151	0.006	0.138	0.084	0.005	0.295	0.303	0.018
256	-0.7199449121093727	0.241	0.0	0.165	0.0	0.0	0.194	0.4	0.0
257	-0.7703895507812498	0.219	0.0	0.183	0.0	0.0	0.0	0.274	0.324
258	-0.5817874023437494	0.117	0.123	0.006	0.089	0.001	0.238	0.418	0.008
259	-0.42702740234375225	0.109	0.012	0.015	0.213	0.006	0.254	0.243	0.148
260	-0.3656013378906262	0.138	0.004	0.004	0.511	0.147	0.12	0.02	0.056
261	-0.7747752636718731	0.195	0.005	0.046	0.003	0.049	0.005	0.173	0.524
262	-0.49344809570312725	0.22	0.014	0.018	0.211	0.198	0.001	0.329	0.009
263	-0.17139827148437461	0.059	0.05	0.309	0.284	0.266	0.012	0.009	0.011
264	-0.5819465039062487	0.1	0.014	0.431	0.004	0.0	0.134	0.183	0.134
265	-0.2476742968750012	0.056	0.002	0.311	0.0	0.01	0.38	0.241	0.0
266	-0.9465232226562493	0.386	0.027	0.009	0.073	0.193	0.038	0.233	0.041
267	-0.8433145507812446	0.314	0.002	0.073	0.06	0.065	0.179	0.289	0.018
268	-0.9746066015625009	0.723	0.0	0.0	0.0	0.0	0.0	0.133	0.144
269	-0.7665687890624976	0.119	0.0	0.0	0.0	0.0	0.0	0.33	0.551
270	-0.7169691113281235	0.309	0.0	0.0	0.111	0.243	0.117	0.22	0.0
271	-0.9423139648437477	0.682	0.038	0.0	0.015	0.014	0.109	0.142	0.0
272	-0.41337833984375105	0.182	0.004	0.153	0.488	0.025	0.005	0.027	0.116
273	-0.9061885742187475	0.433	0.0	0.0	0.085	0.18	0.0	0.302	0.0
274	-0.1453368652343755	0.023	0.098	0.004	0.264	0.214	0.38	0.002	0.015
275	-0.15665703125000002	0.002	0.002	0.002	0.662	0.236	0.017	0.014	0.065
276	-0.5140739062499995	0.273	0.005	0.393	0.048	0.016	0.107	0.153	0.005
277	-0.8298560839843689	0.336	0.044	0.06	0.005	0.171	0.034	0.177	0.173
278	-0.7390480468750005	0.246	0.01	0.0	0.0	0.355	0.343	0.045	0.001
279	-0.9778404101562508	0.369	0.0	0.0	0.052	0.107	0.0	0.232	0.24
280	-0.35786469726562525	0.095	0.003	0.266	0.193	0.003	0.003	0.003	0.434
281	-0.16413108398437457	0.008	0.221	0.45	0.013	0.003	0.251	0.014	0.04
282	-0.8451806152343694	0.221	0.022	0.033	0.046	0.022	0.008	0.536	0.112
283	-0.5025246777343751	0.159	0.007	0.004	0.158	0.0	0.011	0.66	0.001
284	-0.41232064453125	0.201	0.016	0.124	0.116	0.018	0.021	0.469	0.035
285	-0.805580009765623	0.229	0.006	0.034	0.064	0.054	0.304	0.223	0.086
286	-0.4134107128906235	0.108	0.207	0.618	0.005	0.002	0.037	0.003	0.02
287	-0.30292647460937283	0.081	0.244	0.394	0.002	0.023	0.01	0.244	0.002
288	-0.9687532910156215	0.441	0.026	0.0	0.023	0.272	0.005	0.233	0.0
289	-0.3335679785156256	0.173	0.145	0.012	0.628	0.011	0.011	0.015	0.005
290	-0.7155789355468761	0.181	0.195	0.025	0.0	0.004	0.327	0.263	0.005
291	-0.19509908203125034	0.002	0.044	0.067	0.596	0.006	0.005	0.249	0.031
292	-0.6456176464843751	0.394	0.0	0.135	0.001	0.427	0.042	0.001	0.0
293	-0.4394647656250007	0.411	0.167	0.021	0.253	0.086	0.013	0.002	0.047
294	-0.862305029296871	0.228	0.0	0.0	0.001	0.124	0.171	0.476	0.0
295	-0.8774609570312449	0.176	0.02	0.014	0.039	0.31	0.069	0.352	0.02
296	-0.7932909960937444	0.178	0.082	0.0	0.0	0.27	0.0	0.47	0.0
297	-0.846854736328121	0.242	0.0	0.0	0.0	0.374	0.004	0.38	0.0
298	-0.7984275097656222	0.14	0.025	0.016	0.047	0.282	0.022	0.314	0.154
299	-0.6839556835937458	0.188	0.0	0.136	0.0	0.278	0.017	0.381	0.0
300	-0.3336638964843753	0.069	0.043	0.004	0.022	0.332	0.127	0.328	0.075
