Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
1	-0.23318966796874924	0.07389892836778855	0.08831967768279181	0.05701280668225173	0.2928785161103169	0.29646904923774786	0.07674221095644174	0.005937457924772183	0.10874135303788923
2	-0.1932553515624999	0.05210529380058404	0.032291320322439865	0.05483973802347808	0.011364002221232683	0.49898235005982117	0.040810795932279875	0.08496660664652766	0.22463989299363663
3	-0.6426862792968724	0.17565617918139265	0.04424465103009878	0.1688902716267623	0.0682520816251484	0.0076969384910402505	0.26116081520143475	0.2680081406721797	0.0060909221719431805
4	-0.7153725292968722	0.19281755659607036	0.011180558899194837	0.14652027197092843	0.024293279367290838	0.0	0.34475433884450346	0.280359383000306	7.461132170605289e-05
5	-0.35470598632812356	0.07305781438689998	0.016229401688144844	0.09058124966470175	0.053249896913844456	0.016437243104115946	0.6580160966716171	0.09239518814883259	3.310942184331367e-05
6	-0.5702478613281224	0.08935916816461509	0.020546089964568227	0.08553652172695891	0.02587615828168836	0.014473475798699063	0.3683385292160227	0.39586776809467367	2.2887527739712255e-06
7	-0.8178070703124948	0.2770155264164171	0.049539556284904106	0.07018861205647423	0.02407485346543313	0.025689241536956252	0.27627324808342846	0.27721658580026287	2.3763561238787645e-06
8	-0.8875476562499922	0.46177900261478316	0.02964842768618953	0.0582796160661213	0.0011274014077717386	0.019655672301948816	0.24345096331523713	0.18523047120289776	0.0008284454050504486
9	-0.8617237109374984	0.6626760729360803	0.0007602902045157937	0.0692346355107563	0.07272434184370405	0.002359120353107298	0.007537140107233621	0.17556200803790903	0.009146391006693677
10	-0.7296630664062466	0.500643976085275	0.04869325334108256	0.13867178195389407	0.01833494572550182	0.0075052737828727335	0.03835798785287659	0.24779139790311638	1.3833553809128318e-06
11	-0.8513645312499999	0.7141236200490474	0.0007057294631271972	0.027713397419274425	0.009107700665395789	0.02673752254015195	0.20245852787124005	0.01915350198887945	2.8836932841613816e-12
12	-0.8514451953124983	0.40599326946585373	0.013710349899138104	0.014164467027010403	0.10076145799905807	0.003412560365701102	0.3301589482473656	0.13145369479047375	0.00034525220539916024
13	-0.708124882812501	0.7157412771934313	0.2243914986769235	0.0142739509894585	0.0036787456476179868	0.024699132954689222	0.012023146615492	0.0050443274642259055	0.00014792045816169885
14	-0.9264762597656226	0.6033899301778247	0.0	0.0	0.02390111593413023	0.04125761880308338	0.15275924259808502	0.17379060956428025	0.00490148292259629
15	-0.9324823925781204	0.5217287019749539	0.013978329995009121	0.0053286192198863025	0.009460863810432296	0.008038407570947917	0.07896729692209684	0.36232470956588325	0.00017307094079044294
16	-0.9616977636718705	0.4753177128711338	0.0	0.0	0.0	0.0	0.2203787629541659	0.3043035072048212	1.6969879057526782e-08
17	-0.1430412011718752	0.045899957108380074	0.8157583696464382	0.0	0.010226594544052739	0.0	0.07279752024181091	0.05317087761164397	0.0021466808476739985
18	-0.18568688476562517	0.03861347833106588	0.07386026380707823	0.0007279107543067732	0.8253201299017471	0.0032390526701255584	0.0356187345583422	0.02231881398649926	0.00030161599083500246
19	-0.971258466796874	0.40231015848429424	0.0	0.0	0.0	0.0	0.17900335141455012	0.2051315716802022	0.21355491842095342
20	-0.5701554394531245	0.7171878353851691	0.0	0.0	0.28279984273040026	0.0	0.0	1.2314287432894522e-05	7.596997808612116e-09
21	-0.8763252148437514	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	-0.23686442382812428	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
23	-0.8237677734374969	0.1661397859368322	0.0	0.0	0.004425878895384204	0.0	0.0	0.8290969718927219	0.00033736327506161956
24	-0.9533677832031217	0.6884862900676867	0.010653222607969116	0.0	0.0	0.0	0.11522761621132652	0.18528081696855755	0.0003520541444601566
25	-0.9587105273437474	0.38533867335689787	0.0	0.0	0.0	0.0	0.26066270452435675	0.20229080888352305	0.15170781323522242
26	-0.9456482519531236	0.7878586710634614	0.0	0.0	0.0	0.0	0.0	0.21208806959000318	5.325934653543918e-05
27	-0.9726152636718747	0.6095479122717768	0.0	0.0	0.0	0.0	0.0	0.170998983901625	0.2194531038265981
28	-0.9365724804687483	0.5627228154490984	0.0	0.0	0.0	0.0	0.08765735208064136	0.21384146120066352	0.1357783712695967
29	-0.9495444238281218	0.4738561678115261	0.0	0.0	0.0	0.0	0.2564373771207436	0.269657103113207	4.9351954523269015e-05
30	-0.9595445996093727	0.42481408206707755	0.0	0.0	0.0	0.0	0.20075391330643083	0.23356206358355774	0.14086994104293393
31	-0.9586141503906228	0.41465810928150615	0.0	0.0	0.0	0.0	0.20682084327992953	0.23647660692308634	0.14204444051547793
32	-0.9548097851562486	0.6751134793193003	0.0	0.0	0.0	0.0	0.0	0.1680470763571921	0.1568394443235076
33	-0.9017060156250017	0.3779194969658896	0.0	0.0	0.0	0.0	0.10160346826001175	0.0	0.5204770347740986
34	-0.9296551660156213	0.4418874399542771	0.0	0.0	0.0	0.0	0.0	0.5578885383586418	0.00022402168708102188
35	-0.5395827832031244	0.19607350295633408	0.0	0.0	0.24613576990011385	0.0	0.0	0.5576356490416877	0.00015507810186432547
36	-0.9302373535156213	0.6357469778862934	0.0	0.0	0.0	0.0	0.0	0.36416245210549897	9.05700082076688e-05
37	-0.9621986132812477	0.41081200660558886	0.0	0.0	0.0	0.0	0.20446639348265505	0.21673654617037286	0.16798505374138328
38	-0.9528266210937452	0.46246555122108257	0.0	0.0	0.0	0.0	0.19788293441691876	0.3396494925809174	2.021781081218421e-06
39	-0.9355691406249983	0.6764040693845635	0.0	0.0	0.0	0.16265885047780662	0.0	0.16093688428121897	1.958564108672789e-07
40	-0.9762786328125018	0.6658546820748078	0.0	0.0	0.0	0.0	0.0	0.13109226445530897	0.20305305346988323
41	-0.9696121972656241	0.38504610041581216	0.0	0.0	0.0	0.0	0.20543197110294512	0.1989525620469847	0.21056936643425805
42	-0.9316226367187528	0.6626996650967846	0.0	0.0	0.0	0.0	0.0	0.09521080159780788	0.2420895333054075
43	-0.9980643164062497	0.36680247715875786	0.0	0.0	0.0	0.0	0.0	0.2288759104211096	0.40432161242013254
44	-0.8891133984375023	0.27951350791872065	0.0	0.0	0.0	0.0	0.0	0.21771922854229456	0.5027672635389848
45	-1.0065104296875003	0.46015003166396745	0.0	0.0	0.0	0.0	0.0	0.2198340316261337	0.3200159367098988
46	-0.9997271582031255	0.44662233863805934	0.0	0.0	0.0	0.0	0.0	0.21560559418790037	0.3377720671740403
47	-0.9847916992187508	0.44706985399675053	0.0	0.0	0.0	0.07131247640036167	0.0	0.2544503281792529	0.22716734142363482
48	-1.0026231835937507	0.44306595924634945	0.0	0.0	0.0	0.0	0.0	0.2268301486525044	0.3301038921011461
49	-0.8527327636718751	0.45165687141026806	0.0	0.0	0.0	0.12254411258731306	0.4248997394513539	0.000547995948570147	0.00035128060249478565
50	-0.9218796777343728	0.39805659370665136	0.0	0.0	0.00039838291669387995	0.17466351142083125	0.26225088540482255	0.16309532257464163	0.00153530397635937
51	-0.8439059082031253	0.5574868034301655	0.0	0.0	0.0	0.366421101111778	0.07606951252706874	0.0	2.258293098766906e-05
52	-1.0028987695312506	0.4423257306575076	0.0	0.0	0.0	0.0	0.0	0.23062636441938963	0.32704790492310276
53	-1.005633076171876	0.4393400076094464	0.0	0.0	0.0	0.0	0.0	0.23352924067727196	0.32713075171328165
54	-1.027671298828125	0.4355605031760274	0.0	0.0	0.0	0.0	0.0	0.25018688637404213	0.31425261044993047
55	-0.6195375585937508	0.2677905165037767	0.33677128808452717	0.0	0.0	0.0	0.39482779294673936	0.0	0.0006104024649566941
56	-0.7753051074218726	0.34337112216683213	0.23483597569094625	0.0	0.0	0.0	0.0	0.4217263088754958	6.65932667258673e-05
57	-0.5391471582031258	0.33329861409490397	0.0	0.27264908139924726	0.0	0.08089870601751573	0.3131535789842075	0.0	1.9504125647884507e-08
