Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
1	-0.19243186523437547	0.067	0.081	0.045	0.277	0.006	0.166	0.03	0.328
2	-0.11630584960937557	0.054	0.373	0.124	0.118	0.03	0.171	0.046	0.084
3	-0.20366599609375016	0.199	0.151	0.089	0.19	0.077	0.045	0.022	0.227
4	-0.20515712890624993	0.198	0.148	0.088	0.192	0.076	0.046	0.022	0.23
5	-0.2661916210937486	0.191	0.062	0.063	0.242	0.064	0.055	0.018	0.305
6	-0.47020194335937754	0.247	0.0	0.034	0.301	0.077	0.008	0.006	0.327
7	-0.49767388671875323	0.313	0.0	0.001	0.368	0.092	0.0	0.0	0.226
8	-0.47874904296875276	0.281	0.0	0.087	0.392	0.138	0.0	0.0	0.102
9	-0.5493825585937524	0.341	0.0	0.078	0.364	0.01	0.0	0.0	0.207
10	-0.5727838183593763	0.478	0.0	0.116	0.32	0.0	0.0	0.0	0.086
11	-0.5616420996093762	0.556	0.0	0.0	0.22	0.0	0.0	0.0	0.224
12	-0.8996203808593732	0.759	0.0	0.037	0.051	0.0	0.0	0.153	0.0
13	-0.697696748046875	0.606	0.13	0.057	0.003	0.004	0.05	0.147	0.003
14	-0.9557820800781223	0.603	0.0	0.02	0.024	0.052	0.0	0.301	0.0
15	-0.9215420507812468	0.342	0.0	0.0	0.0	0.0	0.0	0.658	0.0
16	-0.9194828027343688	0.428	0.012	0.048	0.017	0.001	0.0	0.493	0.001
17	-0.20170030273437392	0.018	0.024	0.124	0.005	0.031	0.038	0.761	-0.001
18	-0.39056311523437304	0.077	0.0	0.899	0.024	0.0	0.0	0.001	-0.001
19	-0.18232498046874968	0.021	0.0	0.016	0.0	0.962	0.0	0.0	0.001
20	-0.594835400390625	0.374	0.01	0.006	0.235	0.001	0.002	0.372	0.0
21	-0.2020478710937498	0.015	0.0	0.0	0.0	0.026	0.845	0.112	0.002
22	-0.8671720019531256	0.799	0.0	0.024	0.0	0.143	0.007	0.026	0.001
23	-0.19413295898437494	0.0	0.0	0.04	0.96	0.0	0.0	0.0	0.0
24	-0.8666058300781211	0.482	0.0	0.071	0.0	0.272	0.014	0.16	0.001
25	-0.8900032031249936	0.386	0.0	0.054	0.0	0.219	0.0	0.341	0.0
26	-0.6491754980468751	0.497	0.0	0.342	0.0	0.023	0.069	0.069	0.0
27	-0.8668921875000005	0.414	0.0	0.01	0.0	0.538	0.0	0.036	0.002
28	-0.9482725292968728	0.656	0.0	0.0	0.0	0.092	0.027	0.223	0.002
29	-0.9287427734374953	0.56	0.001	0.029	0.0	0.048	0.07	0.291	0.001
30	-0.8586478710937459	0.182	0.0	0.0	0.0	0.455	0.0	0.362	0.001
31	-0.9416674316406217	0.579	0.0	0.0	0.0	0.0	0.0	0.421	0.0
32	-0.8561419042968721	0.308	0.0	0.0	0.0	0.525	0.0	0.167	0.0
33	-0.41455785156249925	0.101	0.0	0.361	0.023	0.486	0.0	0.028	0.001
34	-0.9497302636718696	0.49	0.007	0.0	0.0	0.091	0.0	0.412	0.0
35	-0.881218037109375	0.529	0.071	0.015	0.009	0.366	0.004	0.006	0.0
36	-0.6890748632812496	0.655	0.002	0.172	0.019	0.017	0.03	0.105	0.0
37	-0.9022284960937444	0.314	0.0	0.0	0.0	0.026	0.17	0.489	0.001
38	-0.8467033007812462	0.208	0.0	0.0	0.0	0.244	0.012	0.533	0.003
39	-0.8709018749999944	0.273	0.075	0.0	0.0	0.333	0.0	0.319	0.0
40	-0.21597710937500023	0.053	0.0	0.0	0.0	0.537	0.392	0.019	-0.001
41	-0.9405641601562467	0.463	0.0	0.0	0.0	0.0	0.0	0.537	0.0
42	-0.11237039062500015	0.004	0.802	0.047	0.003	0.017	0.0	0.126	0.001
