Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
1	-0.20264188476562425	0.04306861138150431	0.012454425893435594	0.16045444176452095	0.09196668856067503	0.05614359120677925	0.030911276998179527	0.1312983649772539	0.47370259921765145
2	-0.11878755859375065	0.00818302350333755	0.13300172356953055	0.18520871339959855	0.2131062830366336	0.1110288261260357	0.0651298745725114	0.01777184241932883	0.2665697133730238
3	-0.32720554687499837	0.12438732789564244	0.3297369978569089	0.10958908008078061	0.021960241042554896	0.22376418552394317	0.0363454107801916	0.1525715832920016	0.0016451735279767732
4	-0.4201405859374998	0.14637171606135493	0.3570366336530524	0.09077406765549932	8.81554187039593e-06	0.2278948522626561	0.012507346501757652	0.16539124490422644	1.532341958276895e-05
5	-0.6291113964843744	0.17384497193480145	0.3628180715926343	0.033388588405363386	0.005054011174847286	0.17817614852361066	0.019247677102261364	0.22747052462817818	6.638303351458319e-09
6	-0.7252111035156209	0.2110795085067524	0.3217912440498692	0.0003126458698257319	0.019074389764852845	0.08808346165981837	0.002094185963742399	0.3565575054044877	0.0010070587806512155
7	-0.6798095898437492	0.15772644950665884	0.47661322367458353	0.008357494036247894	0.0125053386713557	0.0019994959108375994	0.05132531849454047	0.2914723857697707	2.939360053133555e-07
8	-0.7855192871093728	0.35458250194842617	0.3551853552716745	0.021109940455628615	0.002336236274987498	0.0612689271981264	0.02816944565695762	0.177347276707587	3.16486612139677e-07
9	-0.8041033300781228	0.519693666650868	0.10184063554460815	0.0182569853532598	0.0008101540369902299	0.023216767471427566	0.010246998505398945	0.32592755842424564	7.234013201573575e-06
10	-0.7068501367187496	0.7516172566940872	0.10597552257684871	0.034048512396718154	0.009832953478207411	0.019103298001786083	0.005026619403788876	0.07437790352218049	1.7933926383051357e-05
11	-0.751150263671874	0.4358302931477953	0.2376987889277868	0.011335514994172464	0.0042236455915446785	0.01280090332856045	0.05783931592830693	0.2398655624570512	0.0004059756247820623
12	-0.937250566406248	0.4981065873512778	0.006195735942231167	0.00017986692172079153	0.029415814788171842	0.17941626709599784	0.022535949966349684	0.2617266149336472	0.0024231630006037452
13	-0.869997431640626	0.5652677444416571	0.056128332971647446	0.016693907272050137	0.0830885295399837	0.259238088645775	0.003393564901733384	0.016189613530475003	2.1869667832241646e-07
14	-0.4839364257812525	0.5832516618677812	0.016785383992628872	0.0014457731377950358	0.32240853912406153	0.04985274306972145	0.0063664629416607145	0.019807415163410492	8.202070294072161e-05
15	-0.8745434082031214	0.32635122122970556	0.05327429500780794	0.017690475533814	0.016845221457121085	0.40868881375686417	0.0010274308897698656	0.1756983980262352	0.0004241440986821887
16	-0.6168895996093744	0.11628537486840049	0.07283298024888434	0.00371594124073833	0.003376737406961732	0.043219856628550754	0.7188353797435231	0.04173370630934174	2.3553599626247035e-08
17	-0.8203367285156229	0.41609514360469985	0.03700376053018911	0.005376482624698435	0.09491003381239103	0.30233602194127895	0.009787476744826412	0.1341441023481299	0.00034697839378639017
18	-0.8537446777343751	0.549355681781945	0.002743584804732045	0.016955097471868165	0.0023207867626612705	0.11089202090661043	0.2945882807724814	0.0219800881835924	0.001164459316109201
19	-0.7357797753906241	0.27993163186595155	0.010220656118514788	0.02885601323559498	0.013599100892619911	0.5123767013779796	0.13616886562505176	0.017843515339563708	0.0010035155447236654
20	-0.8618137597656238	0.4947183218442277	0.07530153973211921	0.009883508362197166	0.017263979803886102	0.27482058606381327	0.11808483688135606	0.009870480624498593	5.674668790189852e-05
21	-0.26162126953124976	0.05768334814794846	0.029204452581020807	0.0029633268058442265	0.01495222125109101	0.08490820825016861	0.011817707203430203	0.7982008502086821	0.00026988555181450824
22	-0.15240025390625017	0.0	0.020204700060635607	0.039391877756314794	0.8953667638808529	0.0258949192341343	0.00239414362551652	0.016517065876274453	0.0002305295662714535
23	-0.5895897265625	0.09852037253212412	0.0	0.0	0.0	0.7449748623156189	0.0	0.15589413281437836	0.0006106323378786138
24	-0.7661312207031238	0.46077056251427484	0.011277940871942881	0.08605564495966343	0.006586131368004595	0.3453252635743595	0.003578981868959832	0.08628002008194288	0.00012545476085190632
25	-0.13558756835937502	0.03346592224673059	0.9303345712610114	0.0	0.0	0.0	0.0	0.033287530162254914	0.0029119763300030632
26	-0.8600375292968753	0.45682739883407936	0.0	0.0	0.0	0.03627231497691479	0.5068964277405125	0.0	3.858448493376798e-06
27	-0.8267361230468728	0.16878199172457073	0.0	0.0	0.0002696432211908164	0.011001265473218245	0.49534523352801396	0.3242840381529915	0.00031782790001466665
28	-0.9341729394531212	0.4801502510761527	0.07872590494146711	0.004037984482875173	0.0002802193392276261	0.1705226335783629	0.018629284416855865	0.24640945531117817	0.0012442668538803492
29	-0.19312582031249986	0.035076889118818476	0.0	0.021285872863108696	0.0	0.48525650484594124	0.39831082077581115	0.060046828463628805	2.308393269156994e-05
30	-0.932478388671873	0.3553318347907085	0.0	0.0	0.026354327222469633	0.0	0.44809669663675733	0.16972673474384553	0.0004904066062190182
31	-0.8703080859375008	0.7984093091900186	0.0	0.0	0.0	0.19971667215315655	0.0	0.001867842116645205	6.176540179536616e-06
32	-0.9389967968749973	0.5887150356659591	0.0	0.0	0.0	1.343493016568412e-05	0.22361716688995667	0.18764192946242456	1.243305149400964e-05
33	-0.6412030957031248	0.3036161809987532	0.27607606092016085	0.0036363760046318784	0.007287844122377724	0.0021447940172257766	0.34019118022888073	0.06662844939539543	0.0004191143125743535
34	-0.8422472070312506	0.6294637767308751	0.0	0.0	0.02771035368592252	0.1713852077864839	0.09667749568616613	0.07371615122424391	0.0010470148863084283
35	-0.8932923535156253	0.5788085096038224	0.006867533031059351	0.0	0.0	0.37699147201079314	0.0002810306394136961	0.0357285307238088	0.0013229239911026758
36	-0.9600276464843706	0.4290310395992601	0.006893454394452273	0.0	0.0	0.08828806546697479	0.17594895340073202	0.2997096194211772	0.00012886771740361347
37	-0.9379084570312473	0.4304948585154619	0.0	0.0	0.0	0.05463996047913294	0.2869900580645222	0.22774129602007195	0.00013382692081098657
38	-0.9370532519531232	0.5010277981022194	0.0	0.0	0.0	0.3168851156490879	0.0027469188308389134	0.17775381284513886	0.001586354572715054
39	-0.7282867089843752	0.503812314168536	0.11344263377618642	0.0	0.008402099997481552	0.29917940435324675	0.0	0.07451642354607099	0.0006471241584782295
40	-0.9632363867187456	0.4459565330020238	0.04761460707706498	0.0	0.011009145967868665	0.04321353340860717	0.2730188052759116	0.1790814510361297	0.00010592423239408344
41	-0.9130724414062484	0.43399345658910954	0.0	0.009452093349040272	0.0	0.2725321726020515	0.058150221988831005	0.2211151093836251	0.004756946087342562
42	-0.9255726757812475	0.47966029974673824	0.0	0.0	0.0	0.08260551891276705	0.16184464772630677	0.2751013698487746	0.0007881637654132412
43	-0.9359905859374958	0.36083211277863547	0.0	0.0	0.004449638556758	0.054755350042535414	0.24473146395663292	0.3346662314048484	0.0005652032605897306
44	-0.9246420410156223	0.48379569290177993	0.0006607805610446187	0.0023687444982144487	0.0007116733311250208	0.12562297418437088	0.21229729164382244	0.17433692786764857	0.00020591501199418438
45	-0.9411095800781193	0.3868883127649056	0.07937054785777312	0.009008283940662404	0.007345820844739027	0.15266738165339397	0.14846133094950476	0.21603988862872478	0.00021843336029636617
46	-0.9269244335937461	0.45445196034770424	0.0006338889091084572	0.0	0.0	0.12251110827091385	0.1098481635070594	0.31226174099525184	0.0002931379699622205
47	-0.931383349609372	0.5151321084888144	0.0	0.0	0.0	0.10527545868010942	0.15248079811428464	0.2181828689775073	0.00892876573928425
48	-0.9243924218749937	0.3621949167152616	0.0006680353881137488	0.03163976176981677	0.005753507882384295	0.138664895929027	0.14421357061961615	0.3167061339986946	0.00015917769708595486
49	-0.9166606445312483	0.4820306259813341	0.03762428898316515	0.0	0.0	0.13543775288163074	0.23929365232442976	0.10366410249733302	0.0019495773321072107
50	-0.9379069433593716	0.4250728216729492	0.009511721060653074	0.0	0.01942867056873279	0.06515170174727902	0.30052959628734993	0.17976485486721533	0.0005406337958206997
51	-0.9235452636718695	0.3286510428626328	0.02899526291074737	0.0	0.00994013647474472	0.17710324459152516	0.16757641567065515	0.28452440544960855	0.003209492040086248
52	-0.9400311328124947	0.3537416347881321	0.05333306373572732	0.0	0.03112589912162963	0.1475815602041862	0.08518625101554693	0.32903057119600254	1.0199387753262457e-06
53	-0.9303372949218722	0.44796921639107	0.0008642875661668911	0.0	0.006808547849515608	0.08005961841235736	0.26005025850210745	0.2042480111593932	6.011938946670625e-08
54	-0.9130149609375	0.46451939514664525	0.004489035009734268	0.000987895697640646	0.026885421749521604	0.266447528378207	0.11413282226491442	0.1225093741789927	2.8527574344239248e-05
55	-0.9311262304687473	0.4352730844586911	0.00021600741485910908	0.0	0.0	0.07979471752414372	0.25757100117746634	0.22670459551257593	0.0004405939122638092
56	-0.1720127441406244	0.031966829321260416	0.005277005434980483	0.7641800069918044	0.0074734658844797415	0.0523078404052976	0.12980207005651664	0.008884987675774825	0.00010779422988582699
57	-0.9642167480468744	0.428803746563076	0.0	0.0	0.0	0.0	0.2183249656111484	0.13325517040164545	0.21961611742413012
58	-0.9795992675781198	0.34911695986018837	0.06819401384712988	0.005619435620629308	6.649823881173398e-05	0.03948920274024825	0.2195434893788968	0.3179678201268228	2.5801872728381525e-06
