Iteration	COC_Opt	Pt	Ru	Rh	Ir	Re	Os	Pd	Au
46	-0.9344529492187458	0.465	0.0	0.0	0.0	0.027	0.091	0.417	0.0
47	-0.9068855566406182	0.465	0.002	0.038	0.018	0.041	0.029	0.405	0.002
48	-0.9272921289062477	0.559	0.0	0.02	0.0	0.163	0.088	0.17	0.0
49	-0.9113603124999942	0.253	0.015	0.0	0.0	0.043	0.36	0.329	0.0
50	-0.949721601562497	0.437	0.002	0.014	0.008	0.101	0.213	0.223	0.002
51	-0.9303091894531198	0.383	0.0	0.027	0.0	0.163	0.023	0.403	0.001
52	-0.9514923632812441	0.352	0.027	0.008	0.004	0.124	0.097	0.387	0.001
53	-0.9567208007812449	0.524	0.01	0.013	0.013	0.043	0.029	0.368	0.0
54	-0.7301316894531249	0.329	0.104	0.0	0.0	0.0	0.425	0.141	0.001
55	-0.9850901660156199	0.392	0.024	0.011	0.0	0.116	0.165	0.292	0.0
56	-0.966159296874996	0.366	0.014	0.0	0.014	0.149	0.248	0.208	0.001
57	-0.9418780957031195	0.358	0.012	0.0	0.0	0.064	0.081	0.485	0.0
58	-0.9815711816406214	0.638	0.033	0.007	0.004	0.021	0.144	0.153	0.0
59	-0.9807020312499954	0.618	0.013	0.01	0.0	0.027	0.029	0.303	0.0
60	-0.950681083984373	0.547	0.0	0.0	0.0	0.047	0.15	0.255	0.001
61	-0.9510296972656186	0.408	0.04	0.004	0.0	0.069	0.087	0.391	0.001
62	-0.8969044824218756	0.459	0.024	0.025	0.0	0.399	0.036	0.056	0.001
63	-0.9707348437499989	0.48	0.066	0.0	0.015	0.306	0.006	0.127	0.0
64	-0.9645888183593716	0.581	0.007	0.019	0.005	0.048	0.207	0.133	0.0
65	-0.7141409863281266	0.534	0.231	0.002	0.001	0.173	0.034	0.025	0.0
66	-0.9381286621093724	0.467	0.0	0.02	0.0	0.076	0.297	0.141	-0.001
67	-0.94581528320312	0.363	0.0	0.009	0.0	0.14	0.135	0.349	0.004
68	-0.958395166015621	0.462	0.038	0.015	0.0	0.224	0.092	0.169	0.0
69	-0.984582216796871	0.48	0.021	0.022	0.0	0.047	0.225	0.204	0.001
70	-0.8616375781249965	0.429	0.091	0.001	0.002	0.237	0.012	0.228	0.0
71	-0.878805009765625	0.621	0.063	0.0	0.0	0.107	0.183	0.026	0.0
72	-0.8992072851562515	0.65	0.008	0.011	0.007	0.004	0.256	0.066	-0.002
73	-0.9647514257812456	0.505	0.0	0.0	0.0	0.052	0.125	0.317	0.001
74	-0.8480271386718756	0.546	0.004	0.004	0.003	0.33	0.087	0.027	-0.001
75	-0.9504981933593729	0.484	0.001	0.014	0.0	0.042	0.195	0.261	0.003
76	-0.9531709765624959	0.481	0.039	0.013	0.007	0.208	0.059	0.192	0.001
77	-0.6240476953125005	0.146	0.0	0.041	0.013	0.416	0.367	0.017	0.0
78	-0.8931240039062479	0.601	0.072	0.001	0.0	0.084	0.146	0.096	0.0
79	-0.9518183496093736	0.529	0.001	0.008	0.0	0.088	0.236	0.133	0.005
80	-0.9797823046874945	0.408	0.061	0.0	0.0	0.019	0.197	0.315	0.0
81	-0.9616095996093741	0.555	0.042	0.021	0.015	0.012	0.235	0.121	-0.001
82	-0.9524237988281224	0.565	0.021	0.0	0.0	0.094	0.043	0.277	0.0
83	-0.9012431542968686	0.394	0.053	0.052	0.0	0.126	0.099	0.276	0.0
84	-0.990355302734371	0.448	0.041	0.004	0.0	0.021	0.257	0.228	0.001
85	-0.4791153417968753	0.233	0.0	0.317	0.0	0.042	0.38	0.029	-0.001
86	-0.9269785058593734	0.564	0.003	0.0	0.0	0.08	0.093	0.26	0.0
87	-0.9538764843749967	0.433	0.0	0.0	0.0	0.05	0.299	0.215	0.003
88	-0.9089335546874936	0.461	0.0	0.035	0.0	0.045	0.045	0.413	0.001
89	-0.8836741210937468	0.317	0.03	0.0	0.0	0.36	0.055	0.238	0.0
90	-0.9545264746093707	0.365	0.0	0.0	0.0	0.074	0.245	0.316	0.0
91	-0.9816690624999951	0.545	0.041	0.0	0.0	0.228	0.014	0.171	0.001
92	-0.9874766699218727	0.475	0.018	0.009	0.0	0.003	0.281	0.211	0.003
93	-0.9119499707031242	0.563	0.014	0.0	0.0	0.053	0.274	0.096	0.0
94	-0.9837168066406202	0.378	0.016	0.0	0.0	0.145	0.171	0.288	0.002
95	-0.9772461718749956	0.528	0.025	0.0	0.0	0.07	0.16	0.217	0.0
96	-0.9323972851562453	0.364	0.001	0.0	0.0	0.163	0.027	0.446	-0.001
97	-0.9873712109374956	0.473	0.045	0.007	0.005	0.021	0.238	0.211	0.0
98	-0.9251283300781205	0.344	0.001	0.0	0.0	0.108	0.25	0.297	0.0
99	-0.9279452246093728	0.465	0.003	0.0	0.0	0.198	0.107	0.227	0.0
100	-0.5632792675781251	0.304	0.014	0.234	0.0	0.413	0.0	0.034	0.001
101	-0.9788967773437456	0.506	0.055	0.013	0.001	0.016	0.206	0.201	0.002
102	-0.7701910839843751	0.611	0.124	0.0	0.0	0.0	0.048	0.217	0.0
103	-0.9440571093749975	0.486	0.001	0.0	0.0	0.373	0.0	0.14	0.0
104	-0.9835966601562487	0.485	0.022	0.0	0.0	0.049	0.316	0.127	0.001
105	-0.9402036035156235	0.552	0.001	0.0	0.0	0.014	0.268	0.165	0.0
106	-0.9296445800781227	0.51	0.0	0.0	0.0	0.112	0.096	0.279	0.003
107	-0.9551658789062443	0.481	0.075	0.0	0.0	0.027	0.243	0.174	0.0
108	-0.9559550488281221	0.502	0.0	0.0	0.0	0.055	0.215	0.223	0.005
109	-0.9508847167968719	0.467	0.002	0.0	0.0	0.019	0.298	0.215	-0.001
110	-0.44700916015625075	0.082	0.364	0.0	0.0	0.412	0.137	0.0	0.005
111	-0.9764826660156208	0.403	0.02	0.015	0.002	0.123	0.219	0.215	0.003
112	-0.24148098632812529	0.013	0.0	0.0	0.0	0.278	0.363	0.345	0.001
113	-0.1567435742187492	0.001	0.0	0.397	0.432	0.055	0.116	0.0	-0.001
114	-0.8870621972656244	0.42	0.052	0.0	0.0	0.249	0.252	0.026	0.001
115	-0.9553563769531226	0.69	0.0	0.0	0.0	0.0	0.0	0.309	0.001
116	-0.9982012792968723	0.535	0.035	0.0	0.0	0.0	0.206	0.224	0.0
117	-0.9564412109374992	0.509	0.0	0.0	0.0	0.0	0.195	0.146	0.15
118	-0.8101061621093772	0.548	0.001	0.083	0.0	0.0	0.368	0.0	0.0
119	-0.9769234472656207	0.521	0.028	0.0	0.0	0.286	0.0	0.159	0.006
120	-0.75314765625	0.28	0.012	0.015	0.0	0.189	0.489	0.013	0.002
121	-0.9575049414062464	0.371	0.002	0.0	0.0	0.0	0.27	0.357	0.0
122	-0.7521550488281253	0.468	0.032	0.106	0.001	0.016	0.249	0.127	0.001
123	-0.9771928906249989	0.48	0.063	0.0	0.001	0.325	0.004	0.126	0.001
124	-0.15866729492187498	0.021	0.0	0.0	0.4	0.534	0.0	0.045	0.0
125	-0.888189697265621	0.33	0.005	0.005	0.004	0.202	0.262	0.192	0.0
126	-0.9711924023437463	0.413	0.056	0.0	0.0	0.069	0.207	0.251	0.004
127	-0.9845176855468718	0.54	0.028	0.0	0.0	0.005	0.252	0.175	0.0
128	-0.9335005566406204	0.49	0.001	0.0	0.0	0.111	0.001	0.396	0.001
129	-0.9394155566406206	0.522	0.0	0.0	0.0	0.029	0.0	0.449	0.0
130	-0.9430835839843719	0.446	0.005	0.0	0.0	0.177	0.22	0.151	0.001
131	-0.9560742773437464	0.404	0.002	0.0	0.0	0.001	0.248	0.345	0.0
132	-0.13669694335937535	0.058	0.53	0.0	0.075	0.0	0.337	0.0	0.0
133	-0.9652129296874961	0.524	0.023	0.0	0.0	0.075	0.231	0.147	0.0
134	-0.9465033300781245	0.497	0.0	0.0	0.0	0.0	0.364	0.139	0.0
135	-0.9393809472656217	0.403	0.0	0.0	0.0	0.052	0.0	0.397	0.148
136	-0.9570027050781212	0.464	0.0	0.0	0.0	0.0	0.144	0.391	0.001
137	-0.9527585449218741	0.564	0.004	0.0	0.0	0.0	0.293	0.138	0.001
138	-0.9549493261718713	0.39	0.0	0.0	0.0	0.0	0.246	0.363	0.001
139	-0.204196513671875	0.02	0.0	0.0	0.486	0.0	0.494	0.0	0.0
140	-0.11471177734375033	0.025	0.453	0.039	0.483	0.0	0.0	0.0	0.0
141	-0.9767680468749957	0.513	0.018	0.0	0.0	0.294	0.0	0.17	0.005
142	-0.9443202343749975	0.508	0.0	0.0	0.0	0.322	0.017	0.153	0.0
143	-0.8941823242187468	0.224	0.0	0.0	0.0	0.0	0.31	0.461	0.005
144	-0.11204399414062496	0.0	0.477	0.465	0.0	0.057	0.0	0.0	0.001
145	-0.9842963085937478	0.524	0.009	0.0	0.0	0.0	0.233	0.235	-0.001
146	-0.8882120898437503	0.684	0.064	0.0	0.0	0.25	0.0	0.002	0.0
147	-0.719486718750001	0.363	0.104	0.003	0.0	0.346	0.155	0.027	0.002
148	-0.8899751269531244	0.483	0.0	0.0	0.0	0.245	0.0	0.092	0.18
149	-0.6605351074218745	0.409	0.0	0.504	0.019	0.062	0.0	0.006	0.0
150	-0.9630024707031246	0.381	0.0	0.0	0.0	0.0	0.21	0.27	0.139
151	-0.2395535546875009	0.023	0.083	0.0	0.0	0.0	0.506	0.388	0.0
152	-0.9931481542968716	0.502	0.034	0.004	0.012	0.0	0.165	0.282	0.001
153	-0.8600651757812504	0.459	0.0	0.0	0.0	0.118	0.423	0.0	0.0
154	-0.26837066406250004	0.0	0.0	0.0	0.0	0.0	0.0	0.276	0.724
155	-0.5675687109375018	0.339	0.0	0.003	0.29	0.0	0.368	0.0	0.0
156	-0.17300540039062398	0.004	0.0	0.533	0.0	0.346	0.117	0.0	0.0
157	-0.9191875390625031	0.408	0.0	0.0	0.0	0.0	0.34	0.0	0.252
158	-0.1843000781250004	0.033	0.159	0.001	0.0	0.561	0.0	0.245	0.001
159	-0.8111146679687472	0.28	0.0	0.0	0.1	0.0	0.356	0.264	0.0
160	-0.6333168164062482	0.098	0.007	0.0	0.004	0.154	0.012	0.725	0.0
161	-0.7146595703124955	0.344	0.0	0.267	0.002	0.02	0.002	0.364	0.001
162	-0.9775639648437467	0.495	0.018	0.0	0.0	0.018	0.22	0.25	-0.001
163	-0.8042546582031261	0.455	0.0	0.0	0.093	0.0	0.452	0.0	0.0
164	-0.9456340429687454	0.379	0.002	0.0	0.0	0.023	0.224	0.372	0.0
165	-0.7982545800781237	0.521	0.071	0.062	0.0	0.33	0.0	0.016	0.0
166	-0.9519019824218728	0.474	0.003	0.0	0.0	0.039	0.233	0.251	0.0
167	-0.5765227246093756	0.353	0.001	0.001	0.117	0.438	0.006	0.084	0.0
168	-0.9110622949218732	0.463	0.044	0.0	0.0	0.1	0.3	0.093	0.0
169	-0.9838833105468708	0.457	0.028	0.0	0.0	0.047	0.251	0.217	0.0
170	-0.9828876855468699	0.573	0.04	0.0	0.007	0.017	0.191	0.172	0.0
171	-0.9455402929687469	0.648	0.0	0.0	0.0	0.0	0.0	0.352	0.0
172	-0.9885588183593715	0.534	0.01	0.0	0.0	0.0	0.162	0.294	0.0
173	-0.965992880859369	0.49	0.048	0.0	0.0	0.024	0.101	0.336	0.001
174	-0.9998051855468707	0.46	0.028	0.0	0.0	0.0	0.209	0.302	0.001
175	-0.5032428906249995	0.318	0.581	0.08	0.0	0.02	0.0	0.0	0.001
176	-0.12792936523437523	0.06	0.555	0.0	0.017	0.176	0.0	0.193	-0.001
177	-0.5704802832031267	0.252	0.0	0.135	0.0	0.0	0.613	0.0	0.0
178	-0.8835244238281204	0.313	0.0	0.0	0.0	0.343	0.0	0.344	0.0
179	-0.9935855078124944	0.439	0.037	0.0	0.0	0.046	0.172	0.306	0.0
180	-0.7808081738281287	0.212	0.0	0.0	0.0	0.0	0.327	0.0	0.461
181	-0.871913115234377	0.978	0.0	0.0	0.0	0.001	0.021	0.0	0.0
182	-0.9083488476562487	0.54	0.052	0.0	0.0	0.224	0.076	0.107	0.001
183	-0.9773400683593709	0.38	0.04	0.0	0.006	0.093	0.232	0.249	0.0
184	-0.6487295312499984	0.259	0.0	0.16	0.0	0.311	0.0	0.269	0.001
185	-0.9550415039062489	0.614	0.005	0.0	0.0	0.0	0.22	0.16	0.001
186	-0.9910085351562465	0.457	0.044	0.0	0.0	0.0	0.222	0.277	0.0
187	-0.9620406933593713	0.372	0.0	0.0	0.0	0.129	0.181	0.207	0.111
188	-0.7348885351562515	0.504	0.101	0.0	0.011	0.0	0.379	0.006	-0.001
189	-0.881965693359375	0.784	0.041	0.003	0.0	0.061	0.11	0.001	0.0
190	-0.9563690820312494	0.423	0.0	0.0	0.0	0.0	0.304	0.141	0.132
191	-0.5765710742187504	0.292	0.0	0.474	0.234	0.0	0.0	0.0	0.0
192	-0.19632557617187457	0.0	0.0	0.0	0.0	0.426	0.574	0.0	0.0
193	-0.9830819824218704	0.429	0.038	0.0	0.0	0.142	0.162	0.229	0.0
194	-0.7950258593750009	0.334	0.0	0.0	0.0	0.176	0.302	0.0	0.188
195	-0.9819850781249946	0.476	0.042	0.0	0.0	0.154	0.149	0.179	0.0
196	-0.9704972460937455	0.448	0.018	0.0	0.024	0.084	0.216	0.211	-0.001
197	-0.6689246972656221	0.208	0.001	0.166	0.016	0.009	0.2	0.401	-0.001
198	-0.8757229980468711	0.332	0.011	0.0	0.068	0.126	0.1	0.363	0.0
199	-0.9856618261718693	0.378	0.032	0.0	0.0	0.065	0.206	0.318	0.001
200	-0.6760823339843752	0.277	0.0	0.508	0.0	0.0	0.0	0.215	0.0
201	-0.8871826660156226	0.317	0.0	0.0	0.0	0.158	0.0	0.341	0.184
202	-0.6965062011718764	0.79	0.163	0.0	0.0	0.043	0.001	0.0	0.003
203	-0.1990728124999989	0.0	0.067	0.521	0.0	0.0	0.412	0.0	0.0
204	-0.9235816796874967	0.277	0.0	0.0	0.0	0.0	0.276	0.332	0.115
205	-0.8886932714843688	0.254	0.013	0.0	0.0	0.166	0.19	0.376	0.001
206	-0.5949120117187514	0.361	0.261	0.379	0.0	0.0	0.0	0.0	-0.001
207	-0.9484465820312474	0.662	0.0	0.0	0.0	0.057	0.135	0.146	0.0
208	-0.9826651464843688	0.409	0.047	0.0	0.0	0.075	0.168	0.302	-0.001
209	-0.21375891601562472	0.0	0.0	0.0	0.556	0.05	0.0	0.393	0.001
210	-0.26750873046875046	0.012	0.0	0.0	0.0	0.0	0.276	0.711	0.001
211	-0.9811724999999957	0.372	0.034	0.007	0.01	0.035	0.266	0.275	0.001
212	-0.6212394824218741	0.207	0.0	0.34	0.0	0.0	0.0	0.0	0.453
213	-0.22698196289062506	0.0	0.0	0.0	0.0	0.0	0.166	0.0	0.834
214	-0.4580243457031253	0.356	0.42	0.0	0.224	0.0	0.0	0.0	0.0
215	-0.23247366210937442	0.001	0.0	0.466	0.178	0.007	0.0	0.349	-0.001
216	-0.9795934570312449	0.47	0.043	0.0	0.0	0.095	0.189	0.203	0.0
217	-0.9937274023437446	0.439	0.031	0.0	0.0	0.052	0.163	0.316	-0.001
218	-0.7230024999999979	0.221	0.104	0.0	0.0	0.006	0.29	0.378	0.001
219	-0.9847080664062448	0.351	0.037	0.0	0.0	0.17	0.155	0.287	0.0
220	-0.9580037597656221	0.378	0.0	0.0	0.0	0.024	0.391	0.207	0.0
221	-0.7693263867187463	0.232	0.0	0.084	0.019	0.156	0.0	0.509	0.0
222	-0.9667683398437485	0.661	0.001	0.001	0.0	0.0	0.126	0.211	0.0
223	-0.9018378710937482	0.679	0.0	0.053	0.0	0.0	0.134	0.134	0.0
224	-0.9733429882812458	0.405	0.037	0.0	0.0	0.115	0.172	0.272	-0.001
225	-0.9825761230468728	0.571	0.007	0.0	0.0	0.0	0.171	0.251	0.0
226	-0.9654079492187471	0.551	0.04	0.0	0.0	0.038	0.098	0.273	0.0
227	-0.9745348925781205	0.391	0.026	0.0	0.0	0.067	0.301	0.215	0.0
228	-0.7050786230468759	0.346	0.413	0.0	0.0	0.24	0.0	0.0	0.001
229	-0.49497570312499933	0.244	0.164	0.588	0.0	0.0	0.004	0.0	0.0
230	-0.25669787109375003	0.108	0.366	0.005	0.208	0.298	0.015	0.0	0.0
231	-0.9512537695312467	0.547	0.0	0.0	0.0	0.0	0.0	0.339	0.114
232	-0.9931345996093721	0.423	0.051	0.0	0.0	0.0	0.278	0.247	0.001
233	-0.49674253906250204	0.093	0.233	0.013	0.0	0.26	0.385	0.015	0.001
234	-0.9868763085937444	0.431	0.051	0.0	0.0	0.037	0.188	0.292	0.001
235	-0.8622172656249969	0.304	0.004	0.023	0.046	0.243	0.029	0.351	0.0
236	-0.8905320800781272	0.365	0.0	0.0	0.0	0.0	0.427	0.062	0.146
237	-0.8859313085937499	0.89	0.009	0.002	0.0	0.069	0.0	0.029	0.001
238	-0.9855266308593711	0.46	0.025	0.0	0.0	0.041	0.252	0.222	0.0
239	-0.970155087890622	0.533	0.014	0.026	0.027	0.0	0.189	0.21	0.001
240	-0.7205998242187509	0.575	0.0	0.422	0.004	0.0	0.0	0.0	-0.001
241	-0.7894715722656249	0.46	0.0	0.056	0.0	0.287	0.198	0.0	-0.001
242	-0.7673678808593744	0.445	0.0	0.387	0.0	0.0	0.0	0.167	0.001
243	-0.9505479980468745	0.439	0.003	0.0	0.06	0.205	0.161	0.132	0.0
244	-0.9707968261718712	0.764	0.017	0.0	0.0	0.012	0.028	0.18	-0.001
245	-0.9131743164062531	0.607	0.0	0.0	0.0	0.0	0.16	0.0	0.233
246	-0.9112734277343738	0.404	0.0	0.0	0.048	0.268	0.075	0.205	0.0
247	-0.9050476367187519	0.433	0.0	0.0	0.0	0.0	0.0	0.0	0.567
248	-0.66169349609375	0.291	0.267	0.0	0.0	0.0	0.0	0.0	0.442
249	-0.9111885449218781	0.422	0.0	0.0	0.0	0.0	0.157	0.0	0.421
250	-0.9611338867187506	0.499	0.002	0.0	0.068	0.023	0.278	0.129	0.001
251	-0.5829835058593755	0.296	0.0	0.266	0.423	0.0	0.015	0.0	0.0
252	-0.607052333984376	0.324	0.37	0.0	0.0	0.047	0.258	0.0	0.001
253	-0.3025239648437495	0.204	0.336	0.273	0.188	0.0	0.0	0.0	-0.001
254	-0.7368328906250005	0.407	0.0	0.18	0.0	0.0	0.0	0.0	0.413
255	-0.15740634765624986	0.0	0.0	0.0	0.67	0.282	0.048	0.0	0.0
256	-0.566006796875001	0.412	0.0	0.0	0.569	0.0	0.0	0.018	0.001
257	-0.9497305175781221	0.468	0.0	0.0	0.0	0.111	0.142	0.134	0.145
258	-0.9480914257812494	0.4	0.0	0.0	0.066	0.098	0.305	0.128	0.003
259	-0.9727346484374954	0.503	0.017	0.0	0.008	0.113	0.19	0.169	0.0
260	-0.32428809570312306	0.131	0.297	0.247	0.0	0.312	0.0	0.014	-0.001
261	-0.19222378906249873	0.0	0.0	0.312	0.0	0.008	0.68	0.0	0.0
262	-0.49446583984375414	0.25	0.0	0.0	0.148	0.263	0.339	0.0	0.0
263	-0.8320022753906271	0.309	0.0	0.0	0.0	0.0	0.0	0.0	0.691
264	-0.8875956054687457	0.327	0.004	0.007	0.0	0.007	0.01	0.645	0.0
265	-0.960141874999998	0.381	0.004	0.0	0.0	0.0	0.338	0.277	0.0
266	-0.9524386035156259	0.857	0.0	0.0	0.0	0.0	0.021	0.122	0.0
267	-0.8008746874999971	0.454	0.0	0.114	0.0	0.0	0.115	0.318	-0.001
268	-0.5583488378906257	0.527	0.282	0.179	0.0	0.012	0.0	0.0	0.0
269	-0.9888394726562475	0.542	0.022	0.0	0.0	0.005	0.193	0.237	0.001
270	-0.9945233105468724	0.494	0.032	0.0	0.012	0.0	0.232	0.229	0.001
271	-0.8734966210937525	0.883	0.0	0.0	0.0	0.0	0.115	0.001	0.001
272	-0.992425527343747	0.514	0.036	0.0	0.0	0.0	0.188	0.262	0.0
273	-0.2613563085937497	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
274	-0.8840235644531262	0.488	0.0	0.0	0.0	0.112	0.173	0.0	0.227
275	-0.9777226660156193	0.571	0.053	0.0	0.0	0.06	0.0	0.315	0.001
276	-0.9625553320312449	0.586	0.01	0.0	0.0	0.05	0.0	0.355	-0.001
277	-0.87405379882812	0.265	0.0	0.0	0.0	0.061	0.209	0.465	0.0
278	-0.907995068359368	0.301	0.036	0.0	0.0	0.242	0.109	0.312	0.0
279	-0.9654395410156227	0.689	0.075	0.0	0.0	0.074	0.029	0.132	0.001
280	-0.9015483007812494	0.668	0.002	0.006	0.004	0.193	0.017	0.11	0.0
281	-0.9730622851562466	0.491	0.035	0.0	0.0	0.015	0.202	0.257	0.0
282	-0.9644104589843708	0.46	0.024	0.0	0.033	0.085	0.235	0.162	0.001
283	-0.735964970703125	0.245	0.004	0.002	0.0	0.632	0.026	0.091	0.0
284	-0.9697258984374951	0.409	0.039	0.0	0.0	0.208	0.186	0.158	0.0
285	-0.25096900390625015	0.049	0.0	0.0	0.299	0.287	0.0	0.366	-0.001
286	-0.9755240332031196	0.436	0.03	0.0	0.0	0.165	0.189	0.179	0.001
287	-0.6931614843750014	0.162	0.0	0.0	0.0	0.579	0.219	0.039	0.001
288	-0.16749124999999906	0.0	0.0	0.286	0.0	0.7	0.014	0.0	0.0
289	-0.9378012109375008	0.592	0.027	0.0	0.064	0.0	0.213	0.104	0.0
290	-0.8479252343750008	0.379	0.005	0.0	0.004	0.554	0.053	0.003	0.002
291	-0.9117832421875031	0.513	0.0	0.0	0.0	0.0	0.251	0.0	0.236
292	-0.9324283496093736	0.334	0.0	0.0	0.0	0.0	0.319	0.215	0.132
293	-0.9790959765624957	0.506	0.015	0.008	0.028	0.027	0.228	0.188	0.0
294	-0.9605558886718711	0.409	0.023	0.0	0.032	0.16	0.223	0.152	0.001
295	-0.7070735351562505	0.523	0.421	0.0	0.0	0.057	0.0	0.0	-0.001
296	-0.9494762304687471	0.724	0.002	0.0	0.0	0.098	0.0	0.176	0.0
297	-0.9980242675781211	0.477	0.018	0.0	0.0	0.0	0.184	0.32	0.001
298	-0.915510332031251	0.726	0.0	0.0	0.0	0.0	0.0	0.106	0.168
299	-0.9826300488281241	0.409	0.0	0.0	0.0	0.0	0.0	0.165	0.426
300	-0.7007266210937515	0.367	0.0	0.43	0.052	0.0	0.142	0.009	0.0
