ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.095 0.092 0.078 0.187 0.146 0.012 0.069 0.321]	-0.3726436132812495	219	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.269 0.109 0.182 0.021 0.096 0.075 0.076 0.172]	-0.619696123046875	392	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.179 0.345 0.1   0.02  0.14  0.058 0.156 0.002]	-0.6626016796874962	353	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.038 0.26  0.271 0.076 0.301 0.015 0.016 0.023]	-0.2117848730468745	290	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.059 0.229 0.073 0.162 0.188 0.081 0.122 0.086]	-0.1785735156250003	278	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.217 0.354 0.09  0.    0.118 0.057 0.164 0.   ]	-0.6683118554687473	353	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.292 0.235 0.133 0.    0.082 0.068 0.125 0.065]	-0.7262293359374999	402	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.411 0.171 0.148 0.    0.024 0.081 0.111 0.054]	-0.8993023339843745	431	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.644 0.087 0.001 0.001 0.004 0.056 0.12  0.087]	-0.8449930859375013	448	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.539 0.304 0.001 0.002 0.004 0.049 0.081 0.02 ]	-0.9393866601562478	447	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[ 0.553  0.162 -0.001  0.025  0.031  0.16   0.023  0.047]	-0.5030215136718761	428	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	11	[0.481 0.136 0.    0.024 0.001 0.012 0.298 0.048]	-0.9453938378906224	435	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	12	[ 0.339  0.007 -0.001  0.023  0.002  0.013  0.562  0.055]	-0.7943152929687515	323	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	13	[ 0.416  0.122 -0.001  0.052  0.018  0.008  0.377  0.008]	-0.967523789062498	416	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	14	[0.263 0.559 0.    0.001 0.005 0.017 0.06  0.095]	-0.8537642089843704	348	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	15	[0.426 0.165 0.    0.005 0.026 0.016 0.323 0.039]	-0.9174539160156218	427	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	16	[0.599 0.019 0.    0.032 0.    0.    0.35  0.   ]	-0.8973004687499994	445	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	17	[0.    0.162 0.002 0.    0.    0.    0.836 0.   ]	-0.2214320019531248	90	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	18	[0.392 0.428 0.    0.    0.    0.    0.18  0.   ]	-0.9335005566406204	432	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	19	[0.038 0.04  0.001 0.005 0.007 0.003 0.067 0.839]	-0.20603912109375	86	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	20	[0.481 0.169 0.003 0.03  0.003 0.013 0.267 0.034]	-0.9771649316406212	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	21	[0.462 0.219 0.001 0.    0.    0.    0.317 0.001]	-0.9474209277343726	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	22	[0.503 0.282 0.003 0.    0.    0.    0.196 0.016]	-0.9386091015624972	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	23	[0.11  0.    0.003 0.887 0.    0.    0.    0.   ]	-0.5445391210937492	66	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	24	[0.424 0.046 0.288 0.    0.    0.    0.242 0.   ]	-0.9033569433593762	421	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	25	[0.44  0.096 0.    0.142 0.008 0.002 0.276 0.036]	-0.7189592578125006	408	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	26	[0.459 0.284 0.001 0.    0.    0.    0.159 0.097]	-0.9307764160156228	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	27	[0.462 0.135 0.003 0.004 0.007 0.011 0.348 0.03 ]	-0.948954541015622	416	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	28	[ 0.484  0.194 -0.001  0.     0.     0.     0.319  0.004]	-0.9500418164062472	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	29	[0.023 0.009 0.    0.    0.    0.794 0.113 0.061]	-0.156837783203125	85	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	30	[0.485 0.401 0.002 0.    0.    0.    0.106 0.006]	-0.9335005566406204	432	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	31	[0.455 0.088 0.    0.001 0.001 0.    0.295 0.16 ]	-0.8755319042968743	417	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	32	[ 0.505  0.187 -0.001  0.     0.     0.     0.303  0.006]	-0.9494097265624972	427	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	33	[ 0.452  0.505 -0.001  0.     0.     0.     0.044  0.   ]	-0.9376322949218706	432	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	34	[0.527 0.175 0.001 0.    0.    0.    0.295 0.002]	-0.9490678613281222	427	True
