ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.    0.143 0.143]	-0.4254946875000007	0	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.143 0.    0.143]	-0.3075255664062482	2	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.143 0.143 0.   ]	-0.2143941015625009	4	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.    0.143 0.143 0.143 0.143 0.143 0.143 0.143]	-0.1418649218750006	0	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.    0.143 0.143 0.143 0.143 0.143]	-0.2757961132812505	38	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.113 0.327 0.192 0.046 0.013 0.111 0.041 0.156]	-0.6361019238281217	279	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.188 0.031 0.163 0.105 0.144 0.073 0.18  0.115]	-0.399796884765624	308	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.072 0.194 0.057 0.166 0.285 0.076 0.067 0.083]	-0.2414835937499995	278	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.086 0.12  0.226 0.185 0.062 0.021 0.12  0.181]	-0.4424214843750008	271	False
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.016 0.108 0.133 0.178 0.083 0.139 0.24  0.104]	-0.1262893945312508	217	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.162 0.227 0.191 0.165 0.004 0.189 0.02  0.044]	-0.3508361425781249	194	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.132 0.201 0.206 0.046 0.035 0.109 0.161 0.113]	-0.7122408691406187	293	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.101 0.329 0.215 0.037 0.003 0.169 0.051 0.093]	-0.3332794921875022	291	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.083 0.329 0.217 0.07  0.049 0.183 0.002 0.067]	-0.3063248632812509	291	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.182 0.314 0.011 0.117 0.085 0.07  0.146 0.077]	-0.6258162304687478	404	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.074 0.465 0.235 0.016 0.114 0.002 0.023 0.069]	-0.3335488574218729	282	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.242 0.012 0.357 0.004 0.074 0.057 0.237 0.018]	-0.6420658691406269	345	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.067 0.395 0.068 0.113 0.175 0.007 0.051 0.125]	-0.2227456542968744	284	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.135 0.137 0.325 0.081 0.031 0.128 0.015 0.152]	-0.3801681933593749	279	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.129 0.21  0.201 0.058 0.039 0.096 0.171 0.097]	-0.5585003027343758	293	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.141 0.224 0.1   0.074 0.088 0.029 0.146 0.2  ]	-0.675100341796873	367	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.108 0.074 0.146 0.043 0.237 0.148 0.053 0.195]	-0.2805359570312489	27	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.137 0.118 0.19  0.111 0.094 0.068 0.191 0.089]	-0.4213250683593757	393	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.062 0.121 0.182 0.079 0.078 0.15  0.202 0.126]	-0.18794201171875	265	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.069 0.159 0.102 0.029 0.099 0.182 0.18  0.182]	-0.2519538964843747	38	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.084 0.232 0.185 0.077 0.092 0.159 0.036 0.133]	-0.2872350878906257	291	True
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.219 0.017 0.225 0.021 0.147 0.08  0.283 0.009]	-0.4744655957031258	308	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.111 0.151 0.189 0.114 0.108 0.046 0.137 0.145]	-0.4237211328124998	279	True
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.132 0.16  0.183 0.084 0.03  0.033 0.258 0.122]	-0.5858789062500003	293	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.023 0.05  0.203 0.101 0.124 0.043 0.314 0.139]	-0.1404021386718751	262	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.19  0.265 0.176 0.053 0.046 0.207 0.011 0.057]	-0.37231529296875	358	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.087 0.241 0.208 0.026 0.06  0.08  0.167 0.138]	-0.5451926171874995	293	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.013 0.274 0.178 0.022 0.058 0.187 0.156 0.107]	-0.1713181347656247	202	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.166 0.321 0.237 0.054 0.043 0.084 0.051 0.043]	-0.7483540527343711	402	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.208 0.303 0.012 0.125 0.076 0.023 0.154 0.101]	-0.6414945703124986	404	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.098 0.366 0.177 0.006 0.054 0.022 0.192 0.082]	-0.5869734765624989	169	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.166 0.048 0.304 0.045 0.085 0.008 0.237 0.108]	-0.5702356835937511	393	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.092 0.385 0.017 0.083 0.152 0.032 0.09  0.15 ]	-0.4579766894531246	143	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.068 0.174 0.369 0.065 0.002 0.046 0.108 0.17 ]	-0.3032712890624994	173	False
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.007 0.263 0.195 0.053 0.092 0.156 0.163 0.067]	-0.1693245605468747	202	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.159 0.233 0.198 0.147 0.028 0.007 0.002 0.232]	-0.6773463574218787	360	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.124 0.116 0.162 0.013 0.309 0.032 0.114 0.135]	-0.4170832519531237	267	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.194 0.256 0.191 0.16  0.019 0.075 0.022 0.082]	-0.6542798242187515	356	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.006 0.263 0.097 0.161 0.15  0.069 0.156 0.096]	-0.1618432128906249	176	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.057 0.206 0.162 0.04  0.102 0.127 0.268 0.041]	-0.2092348632812506	293	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.019 0.305 0.276 0.036 0.204 0.109 0.039 0.012]	-0.2340153710937482	290	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.292 0.041 0.262 0.113 0.084 0.109 0.069 0.031]	-0.5661509277343767	395	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.131 0.216 0.211 0.122 0.034 0.058 0.139 0.091]	-0.4689849511718772	293	True
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.169 0.211 0.169 0.031 0.119 0.062 0.172 0.069]	-0.524721533203126	359	False
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.173 0.149 0.228 0.109 0.016 0.004 0.15  0.164]	-0.6488395410156257	295	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.068 0.319 0.212 0.054 0.026 0.185 0.02  0.121]	-0.278480830078125	291	True
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.127 0.215 0.242 0.077 0.049 0.018 0.155 0.123]	-0.6050184863281234	293	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.007 0.228 0.15  0.073 0.02  0.244 0.117 0.157]	-0.1606121093750008	203	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.115 0.272 0.273 0.064 0.042 0.088 0.002 0.141]	-0.7129979882812482	279	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.226 0.297 0.122 0.103 0.023 0.027 0.103 0.103]	-0.7133576660156228	402	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.147 0.319 0.183 0.102 0.007 0.027 0.094 0.122]	-0.6617761914062488	402	True
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.259 0.098 0.203 0.008 0.01  0.046 0.197 0.18 ]	-0.8057529296875013	295	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.121 0.335 0.076 0.02  0.168 0.04  0.05  0.19 ]	-0.4915560644531237	250	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.103 0.32  0.315 0.015 0.004 0.057 0.079 0.11 ]	-0.7013049707031231	282	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.05  0.177 0.135 0.046 0.044 0.239 0.174 0.123]	-0.2043835839843755	252	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.227 0.138 0.191 0.066 0.038 0.048 0.091 0.206]	-0.7298170898437476	392	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.255 0.045 0.179 0.088 0.231 0.038 0.077 0.094]	-0.4330734472656266	394	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.223 0.185 0.194 0.028 0.028 0.061 0.142 0.134]	-0.8211673242187473	359	True
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.07  0.241 0.124 0.077 0.137 0.066 0.222 0.061]	-0.2415900097656246	249	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.056 0.198 0.091 0.041 0.083 0.193 0.225 0.117]	-0.2000593750000001	252	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.042 0.32  0.322 0.057 0.104 0.063 0.004 0.085]	-0.2435631738281254	288	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.282 0.034 0.252 0.104 0.059 0.036 0.131 0.1  ]	-0.5234774707031267	393	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.164 0.206 0.233 0.04  0.029 0.005 0.189 0.137]	-0.7763759472656254	359	True
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.162 0.128 0.166 0.002 0.108 0.09  0.175 0.172]	-0.5422359277343767	295	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.209 0.154 0.235 0.075 0.013 0.026 0.118 0.157]	-0.7946218359374991	360	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.125 0.203 0.187 0.126 0.111 0.157 0.011 0.083]	-0.2816090820312491	291	True
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.188 0.167 0.165 0.032 0.032 0.06  0.24  0.122]	-0.811058652343746	359	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.016 0.274 0.239 0.039 0.035 0.222 0.108 0.062]	-0.2009709375000001	291	True
