Generation	min_value
0	-0.5094986328125006
1	-0.5094986328125006
2	-0.5094986328125006
3	-0.7459947753906243
4	-0.806666191406249
5	-0.806666191406249
6	-0.806666191406249
7	-0.806666191406249
8	-0.8730605664062506
9	-0.8730605664062506
10	-0.8730605664062506
11	-0.8730605664062506
12	-0.8730605664062506
13	-0.8868395605468745
14	-0.8868395605468745
15	-0.8868395605468745
16	-0.8868395605468745
17	-0.8868395605468745
18	-0.8868938769531167
19	-0.9226045605468712
20	-0.9648009667968686
21	-0.9648009667968686
22	-0.9648009667968686
23	-0.9648009667968686
24	-0.9648009667968686
25	-0.9648009667968686
26	-0.9648009667968686
27	-0.9871571484374942
28	-0.9871571484374942
29	-0.9871571484374942
30	-0.9871571484374942
31	-0.9871571484374942
32	-0.9871571484374942
33	-0.9871571484374942
34	-0.9871571484374942
35	-0.9871571484374942
36	-0.9871571484374942
37	-0.9871571484374942
38	-0.9871571484374942
39	-0.9871571484374942
40	-0.9871571484374942
41	-0.9871571484374942
42	-0.9871571484374942
43	-0.9871571484374942
44	-0.9871571484374942
45	-0.9871571484374942
46	-0.9871571484374942
47	-0.9871571484374942
48	-0.9871571484374942
49	-0.9871571484374942
50	-0.9871571484374942
51	-0.9871571484374942
52	-0.9871571484374942
53	-0.9871571484374942
54	-0.9871571484374942
55	-0.9871571484374942
56	-0.9871571484374942
57	-0.9871571484374942
58	-0.9871571484374942
59	-0.9871571484374942
60	-0.9871571484374942
61	-0.9871571484374942
62	-0.9871571484374942
63	-0.9871571484374942
64	-0.9871571484374942
65	-0.9871571484374942
66	-0.9882903515624966
67	-0.9882903515624966
68	-0.9882903515624966
69	-0.9882903515624966
70	-0.9912238769531192
71	-0.9912238769531192
72	-0.9912238769531192
73	-0.9912238769531192
74	-0.9912238769531192
75	-0.9912238769531192
76	-0.9912238769531192
77	-0.9912238769531192
78	-1.0042343164062475
79	-1.0042343164062475
80	-1.0042343164062475
81	-1.0042343164062475
82	-1.010178671874997
83	-1.010178671874997
84	-1.010178671874997
85	-1.010178671874997
86	-1.010178671874997
87	-1.010178671874997
88	-1.010178671874997
89	-1.010178671874997
90	-1.010178671874997
91	-1.010178671874997
92	-1.010178671874997
93	-1.010178671874997
94	-1.010178671874997
95	-1.010178671874997
96	-1.010178671874997
97	-1.010178671874997
98	-1.010178671874997
99	-1.010178671874997
100	-1.025667138671876
101	-1.025667138671876
102	-1.025667138671876
103	-1.025667138671876
104	-1.025667138671876
105	-1.025667138671876
106	-1.025667138671876
107	-1.025667138671876
108	-1.025667138671876
109	-1.025667138671876
110	-1.025667138671876
111	-1.025667138671876
112	-1.025667138671876
113	-1.025667138671876
114	-1.025667138671876
115	-1.025667138671876
116	-1.025667138671876
117	-1.025667138671876
118	-1.025667138671876
119	-1.025667138671876
120	-1.025667138671876
121	-1.025667138671876
122	-1.025667138671876
123	-1.025667138671876
124	-1.0381119531249996
125	-1.0381119531249996
126	-1.0381119531249996
127	-1.0381119531249996
128	-1.0381119531249996
129	-1.0381119531249996
130	-1.0381119531249996
131	-1.0381119531249996
132	-1.0381119531249996
133	-1.0381119531249996
134	-1.0381119531249996
135	-1.0381119531249996
136	-1.0381119531249996
137	-1.0381119531249996
138	-1.0381119531249996
139	-1.0381119531249996
140	-1.0381119531249996
141	-1.0381119531249996
142	-1.0381119531249996
143	-1.0381119531249996
144	-1.0381119531249996
145	-1.0381119531249996
146	-1.0381119531249996
147	-1.0381119531249996
148	-1.0381119531249996
149	-1.0381119531249996
150	-1.0381119531249996
151	-1.0381119531249996
152	-1.0381119531249996
153	-1.0381119531249996
154	-1.0381119531249996
155	-1.0381119531249996
156	-1.0381119531249996
157	-1.0381119531249996
158	-1.0381119531249996
159	-1.0381119531249996
160	-1.0381119531249996
161	-1.0381119531249996
162	-1.0381119531249996
163	-1.0381119531249996
