ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.165 0.014 0.011 0.411 0.306 0.018 0.021 0.054]	-0.3071963574218727	303	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.188 0.105 0.228 0.11  0.015 0.31  0.038 0.006]	-0.3560142773437501	388	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.179 0.002 0.036 0.101 0.237 0.024 0.113 0.308]	-0.3844720703124992	379	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.176 0.    0.021 0.109 0.234 0.022 0.122 0.316]	-0.382475624999999	379	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.209 0.022 0.101 0.    0.237 0.046 0.048 0.337]	-0.4692939648437504	379	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.235 0.037 0.048 0.    0.235 0.063 0.001 0.381]	-0.5467935546874996	330	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.229 0.101 0.    0.009 0.097 0.091 0.041 0.432]	-0.5757896972656266	384	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.386 0.089 0.    0.004 0.033 0.064 0.001 0.423]	-0.8609052050781264	418	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.62  0.043 0.    0.06  0.028 0.067 0.007 0.175]	-0.892716347656252	446	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.693 0.015 0.001 0.059 0.03  0.001 0.016 0.185]	-0.8710969824218746	446	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.527 0.014 0.    0.144 0.044 0.015 0.003 0.253]	-0.6287235058593766	409	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	11	[0.547 0.101 0.001 0.002 0.014 0.053 0.026 0.256]	-0.8856258203125009	446	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	12	[0.677 0.05  0.004 0.012 0.119 0.1   0.012 0.026]	-0.6318143847656253	448	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	13	[ 0.675  0.011 -0.001  0.064  0.005  0.073  0.063  0.11 ]	-0.8637473730468763	448	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	14	[0.082 0.689 0.001 0.003 0.006 0.016 0.162 0.041]	-0.5510930078125005	163	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	15	[0.556 0.025 0.    0.015 0.035 0.075 0.136 0.158]	-0.8537803906249986	446	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	16	[ 0.592  0.061 -0.001  0.011  0.021  0.023  0.015  0.278]	-0.8906108593750007	446	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	17	[ 0.121  0.008 -0.001  0.     0.097  0.041  0.734  0.   ]	-0.4654728222656256	231	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	18	[0.    0.052 0.    0.894 0.    0.    0.018 0.036]	-0.1045140039062502	66	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	19	[0.006 0.    0.    0.    0.025 0.843 0.111 0.015]	-0.1532387792968749	85	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	20	[0.011 0.062 0.    0.    0.883 0.    0.024 0.02 ]	-0.176000624999999	103	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	21	[0.541 0.002 0.    0.025 0.008 0.264 0.042 0.118]	-0.5076721679687524	444	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	22	[0.632 0.073 0.    0.    0.    0.045 0.076 0.174]	-0.8655892675781257	446	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	23	[0.512 0.061 0.003 0.11  0.    0.    0.286 0.028]	-0.7272224902343754	435	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	24	[0.662 0.152 0.002 0.    0.    0.    0.048 0.136]	-0.9491146484374972	447	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	25	[0.512 0.238 0.001 0.049 0.    0.013 0.    0.187]	-0.9916566894531224	426	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	26	[0.367 0.459 0.    0.024 0.02  0.004 0.003 0.123]	-0.9865134472656192	432	False
