Generation	min_value
0	-0.2879156640624998
1	-0.5814883300781241
2	-0.5814883300781241
3	-0.5814883300781241
4	-0.6779162597656244
5	-0.745236542968748
6	-0.8317359667968733
7	-0.8317359667968733
8	-0.912912441406249
9	-0.912912441406249
10	-0.962667226562497
11	-0.962667226562497
12	-0.962667226562497
13	-0.962667226562497
14	-0.962667226562497
15	-0.962667226562497
16	-0.962667226562497
17	-0.962667226562497
18	-0.9753866894531208
19	-0.9753866894531208
20	-0.9753866894531208
21	-0.9753866894531208
22	-0.9753866894531208
23	-0.9753866894531208
24	-0.9753866894531208
25	-0.9753866894531208
26	-0.9753866894531208
27	-0.9753866894531208
28	-0.9753866894531208
29	-0.9753866894531208
30	-0.9753866894531208
31	-0.9753866894531208
32	-0.9753866894531208
33	-0.9753866894531208
34	-0.9753866894531208
35	-0.9753866894531208
36	-0.9753866894531208
37	-0.9753866894531208
38	-0.9753866894531208
39	-0.9753866894531208
40	-0.9753866894531208
41	-0.9753866894531208
42	-0.9846060156249954
43	-0.9846060156249954
44	-0.9846060156249954
45	-0.9846060156249954
46	-0.9846060156249954
47	-0.9846060156249954
48	-0.9958445312499992
49	-0.9958445312499992
50	-0.9958445312499992
51	-0.9958445312499992
52	-0.9958445312499992
53	-0.9958445312499992
54	-0.9958445312499992
55	-0.9958445312499992
56	-0.9958445312499992
57	-0.9958445312499992
58	-0.9958445312499992
59	-0.9958445312499992
60	-0.9958445312499992
61	-0.9958445312499992
62	-0.9958445312499992
63	-0.9958445312499992
64	-0.9958445312499992
65	-0.9972298242187472
66	-0.9972298242187472
67	-0.9972298242187472
68	-0.9972298242187472
69	-0.9972298242187472
70	-0.9972298242187472
71	-0.9972298242187472
72	-0.9972298242187472
73	-0.9972298242187472
74	-0.9972298242187472
75	-0.9972298242187472
76	-0.9972298242187472
77	-0.9972298242187472
78	-0.9972298242187472
79	-1.0099921386718718
80	-1.0099921386718718
81	-1.0099921386718718
82	-1.0099921386718718
83	-1.0099921386718718
84	-1.0163705761718718
85	-1.0163705761718718
86	-1.0163705761718718
87	-1.0163705761718718
88	-1.0163705761718718
89	-1.0163705761718718
90	-1.0163705761718718
91	-1.0163705761718718
92	-1.0163705761718718
93	-1.0163705761718718
94	-1.0163705761718718
95	-1.0163705761718718
96	-1.0163705761718718
97	-1.0163705761718718
98	-1.0163705761718718
99	-1.0163705761718718
100	-1.0163705761718718
101	-1.0163705761718718
102	-1.0166930175781237
103	-1.0171370507812485
104	-1.0177809179687487
105	-1.0177809179687487
106	-1.0405139160156252
107	-1.0405431054687486
108	-1.0405431054687486
109	-1.0405431054687486
110	-1.0405431054687486
111	-1.0405431054687486
112	-1.0405431054687486
113	-1.0405431054687486
114	-1.0405431054687486
115	-1.0405431054687486
116	-1.0405431054687486
117	-1.0405431054687486
118	-1.0405431054687486
119	-1.0549125781249993
120	-1.0549125781249993
121	-1.0549125781249993
122	-1.0549125781249993
123	-1.0549125781249993
124	-1.0549125781249993
125	-1.0549125781249993
126	-1.0549125781249993
127	-1.0549125781249993
128	-1.0549125781249993
129	-1.0549125781249993
130	-1.0549125781249993
131	-1.0549125781249993
132	-1.0549125781249993
133	-1.0549125781249993
134	-1.0549125781249993
135	-1.0549125781249993
136	-1.0549125781249993
137	-1.0549125781249993
138	-1.0549125781249993
139	-1.0549125781249993
140	-1.0549125781249993
141	-1.0549125781249993
142	-1.0549125781249993
143	-1.0549125781249993
144	-1.0549125781249993
145	-1.0549125781249993
146	-1.0549125781249993
147	-1.0549125781249993
148	-1.0549125781249993
149	-1.0549125781249993
150	-1.0549125781249993
151	-1.0549125781249993
152	-1.0549125781249993
153	-1.0549125781249993
154	-1.0549125781249993
155	-1.0549125781249993
156	-1.0549125781249993
157	-1.0549125781249993
158	-1.0549125781249993
159	-1.0549125781249993
160	-1.0549125781249993
161	-1.0549125781249993
162	-1.0549125781249993
163	-1.0549125781249993
164	-1.0549125781249993
165	-1.0549125781249993
166	-1.0549125781249993
167	-1.0549125781249993
168	-1.0549125781249993
169	-1.0549125781249993
170	-1.0549125781249993
171	-1.0549125781249993
172	-1.0549125781249993
173	-1.0549125781249993
174	-1.0549125781249993
175	-1.0549125781249993
176	-1.0549125781249993
177	-1.0549125781249993
178	-1.0549125781249993
179	-1.0549125781249993
180	-1.0549125781249993
181	-1.0549125781249993
182	-1.0549125781249993
183	-1.0549125781249993
184	-1.0549125781249993
185	-1.0549125781249993
186	-1.0549125781249993
187	-1.0549125781249993
188	-1.0549125781249993
189	-1.0549125781249993
190	-1.0549125781249993
191	-1.0549125781249993
192	-1.0549125781249993
193	-1.0549125781249993
194	-1.0549125781249993
195	-1.0549125781249993
196	-1.0549125781249993
197	-1.0549125781249993
198	-1.0549125781249993
199	-1.0549125781249993
200	-1.0549125781249993
201	-1.0549125781249993
202	-1.0549125781249993
203	-1.0549125781249993
204	-1.0549125781249993
205	-1.0549125781249993
206	-1.0549125781249993
207	-1.0549125781249993
208	-1.0549125781249993
209	-1.0549125781249993
210	-1.0549125781249993
211	-1.0549125781249993
212	-1.0549125781249993
213	-1.0549125781249993
214	-1.0549125781249993
215	-1.0549125781249993
216	-1.0549125781249993
217	-1.0549125781249993
218	-1.0549125781249993
219	-1.0549125781249993
220	-1.0549125781249993
221	-1.0549125781249993
222	-1.0549125781249993
223	-1.0549125781249993
224	-1.0549125781249993
225	-1.0549125781249993
226	-1.0549125781249993
227	-1.0549125781249993
228	-1.0549125781249993
229	-1.0549125781249993
230	-1.0549125781249993
231	-1.0549125781249993
232	-1.0549125781249993
233	-1.0549125781249993
234	-1.0549125781249993
235	-1.0549125781249993
236	-1.0549125781249993
237	-1.0549125781249993
238	-1.0549125781249993
239	-1.0549125781249993
240	-1.0549125781249993
241	-1.0549125781249993
242	-1.0549125781249993
243	-1.0549125781249993
244	-1.0549125781249993
245	-1.0549125781249993
246	-1.0549125781249993
247	-1.0549125781249993
248	-1.0549125781249993
249	-1.0549125781249993
250	-1.0549125781249993
251	-1.0549125781249993
252	-1.0549125781249993
253	-1.0549125781249993
254	-1.0549125781249993
255	-1.0549125781249993
256	-1.0549125781249993
257	-1.0549125781249993
258	-1.0549125781249993
259	-1.0549125781249993
260	-1.0549125781249993
261	-1.0549125781249993
262	-1.0549125781249993
263	-1.0549125781249993
264	-1.0549125781249993
265	-1.0549125781249993
266	-1.0549125781249993
267	-1.0549125781249993
268	-1.0549125781249993
269	-1.0549125781249993
270	-1.0549125781249993
271	-1.0549125781249993
272	-1.0549125781249993
273	-1.0549125781249993
274	-1.0549125781249993
275	-1.0549125781249993
276	-1.0549125781249993
277	-1.0549125781249993
278	-1.0549125781249993
279	-1.0549125781249993
280	-1.0549125781249993
281	-1.0549125781249993
282	-1.0549125781249993
283	-1.0549125781249993
284	-1.0549125781249993
285	-1.0549125781249993
286	-1.0549125781249993
287	-1.0549125781249993
288	-1.0549125781249993
289	-1.0549125781249993
290	-1.0549125781249993
291	-1.0549125781249993
292	-1.0549125781249993
293	-1.0549125781249993
294	-1.0549125781249993
295	-1.0549125781249993
296	-1.0549125781249993
297	-1.0549125781249993
298	-1.0549125781249993
299	-1.0549125781249993
