Generation	min_value
0	-0.6361019238281217
1	-0.8071508789062459
2	-0.863314453124997
3	-1.0669284082031218
4	-1.0669284082031218
5	-1.0669284082031218
6	-1.0669284082031218
7	-1.0669284082031218
8	-1.070376611328122
9	-1.070376611328122
10	-1.070376611328122
11	-1.070376611328122
12	-1.070376611328122
13	-1.070376611328122
14	-1.070376611328122
15	-1.070376611328122
16	-1.070376611328122
17	-1.070376611328122
18	-1.070376611328122
19	-1.070376611328122
20	-1.070376611328122
21	-1.070376611328122
22	-1.070376611328122
23	-1.070376611328122
24	-1.070376611328122
25	-1.070376611328122
26	-1.070376611328122
27	-1.070376611328122
28	-1.070376611328122
29	-1.070376611328122
30	-1.070376611328122
