Generation	min_value
0	-0.6361019238281217
1	-0.8410089062500012
2	-0.8410089062500012
3	-0.8498904687500015
4	-0.9570887988281224
5	-0.9570887988281224
6	-0.9570887988281224
7	-0.9570887988281224
8	-0.9570887988281224
9	-1.0004477832031249
10	-1.0004477832031249
11	-1.0004477832031249
12	-1.0004477832031249
13	-1.0004477832031249
14	-1.0004477832031249
15	-1.0096740234374968
16	-1.022270742187497
17	-1.022270742187497
18	-1.022270742187497
19	-1.022270742187497
20	-1.0249136425781222
21	-1.0249136425781222
22	-1.0249136425781222
23	-1.0249136425781222
24	-1.0249136425781222
25	-1.0249136425781222
26	-1.0249136425781222
27	-1.0249136425781222
28	-1.0249136425781222
29	-1.0249136425781222
30	-1.0356781933593742
