Generation	min_value
0	-0.1525061425781245
1	-0.5716851367187505
2	-0.5716851367187505
3	-0.5922233691406256
4	-0.5922233691406256
5	-0.5922233691406256
6	-0.5942443359375004
7	-0.6795816015625006
8	-0.6795816015625006
9	-0.6795816015625006
10	-0.8913087011718761
11	-0.8913087011718761
12	-0.9054866406250004
13	-0.9054866406250004
14	-0.9054866406250004
15	-0.9054866406250004
16	-0.9054866406250004
17	-0.9054866406250004
18	-0.9164134179687448
19	-0.9164134179687448
20	-0.9512173925781237
21	-0.9626610546874984
22	-0.9626610546874984
23	-0.9626610546874984
24	-0.9626610546874984
25	-0.9626610546874984
26	-0.9626610546874984
27	-0.9626610546874984
28	-0.9626610546874984
29	-0.9626610546874984
30	-0.969112607421874
31	-0.969112607421874
32	-1.0064000488281244
33	-1.0064000488281244
34	-1.0064000488281244
35	-1.0064000488281244
36	-1.0122834960937497
37	-1.0122834960937497
38	-1.0122834960937497
39	-1.0122834960937497
40	-1.0122834960937497
41	-1.0122834960937497
42	-1.0122834960937497
43	-1.0122834960937497
44	-1.0122834960937497
45	-1.0122834960937497
46	-1.0122834960937497
47	-1.0122834960937497
48	-1.0122834960937497
49	-1.0122834960937497
50	-1.0122834960937497
51	-1.01455677734375
52	-1.01455677734375
53	-1.01455677734375
54	-1.01455677734375
55	-1.01455677734375
56	-1.01455677734375
57	-1.01455677734375
58	-1.01455677734375
59	-1.01455677734375
60	-1.01455677734375
61	-1.01455677734375
62	-1.01455677734375
63	-1.01455677734375
64	-1.01455677734375
65	-1.01455677734375
66	-1.01455677734375
67	-1.01455677734375
68	-1.01455677734375
69	-1.01455677734375
70	-1.0162078613281278
71	-1.0184075976562523
72	-1.0184075976562523
73	-1.0184075976562523
74	-1.0184075976562523
75	-1.0199419335937532
76	-1.0199419335937532
77	-1.0199419335937532
78	-1.0199419335937532
79	-1.0199419335937532
80	-1.0199419335937532
81	-1.0199419335937532
82	-1.0214965527343762
83	-1.0219452832031262
84	-1.025960000000001
85	-1.025960000000001
86	-1.025960000000001
87	-1.025960000000001
88	-1.025960000000001
89	-1.025960000000001
90	-1.025960000000001
91	-1.025960000000001
92	-1.025960000000001
93	-1.025960000000001
94	-1.025960000000001
95	-1.025960000000001
96	-1.025960000000001
97	-1.025960000000001
98	-1.025960000000001
99	-1.025960000000001
100	-1.025960000000001
101	-1.025960000000001
102	-1.025960000000001
103	-1.025960000000001
104	-1.025960000000001
105	-1.025960000000001
106	-1.025960000000001
107	-1.025960000000001
108	-1.025960000000001
109	-1.025960000000001
110	-1.025960000000001
111	-1.025960000000001
112	-1.025960000000001
113	-1.025960000000001
114	-1.025960000000001
115	-1.025960000000001
116	-1.025960000000001
117	-1.025960000000001
118	-1.025960000000001
119	-1.025960000000001
120	-1.025960000000001
121	-1.025960000000001
122	-1.025960000000001
123	-1.025960000000001
124	-1.025960000000001
125	-1.025960000000001
126	-1.025960000000001
127	-1.025960000000001
128	-1.025960000000001
129	-1.025960000000001
130	-1.025960000000001
131	-1.025960000000001
132	-1.025960000000001
133	-1.025960000000001
134	-1.025960000000001
135	-1.025960000000001
136	-1.025960000000001
137	-1.025960000000001
138	-1.025960000000001
139	-1.025960000000001
140	-1.025960000000001
141	-1.025960000000001
142	-1.025960000000001
143	-1.025960000000001
144	-1.025960000000001
145	-1.025960000000001
146	-1.025960000000001
147	-1.025960000000001
148	-1.025960000000001
149	-1.025960000000001
150	-1.025960000000001
151	-1.025960000000001
152	-1.025960000000001
153	-1.025960000000001
154	-1.025960000000001
155	-1.025960000000001
156	-1.025960000000001
157	-1.025960000000001
158	-1.025960000000001
159	-1.025960000000001
160	-1.025960000000001
161	-1.025960000000001
162	-1.025960000000001
163	-1.025960000000001
164	-1.025960000000001
165	-1.025960000000001
166	-1.025960000000001
167	-1.025960000000001
168	-1.025960000000001
169	-1.0583430175781223
170	-1.0583430175781223
171	-1.0583430175781223
172	-1.0583430175781223
173	-1.0583430175781223
174	-1.0583430175781223
175	-1.0583430175781223
176	-1.0583430175781223
177	-1.0583430175781223
178	-1.0583430175781223
179	-1.0583430175781223
180	-1.0583430175781223
181	-1.0583430175781223
182	-1.0583430175781223
183	-1.0583430175781223
184	-1.0583430175781223
185	-1.0583430175781223
186	-1.0583430175781223
187	-1.0583430175781223
188	-1.0583430175781223
189	-1.0583430175781223
190	-1.0583430175781223
191	-1.0583430175781223
192	-1.0583430175781223
193	-1.0583430175781223
194	-1.0583430175781223
195	-1.0583430175781223
196	-1.0583430175781223
197	-1.0583430175781223
198	-1.0583430175781223
199	-1.0583430175781223
200	-1.0583430175781223
201	-1.0583430175781223
202	-1.0583430175781223
203	-1.0583430175781223
204	-1.0583430175781223
205	-1.0583430175781223
206	-1.0583430175781223
207	-1.0583430175781223
208	-1.0583430175781223
209	-1.0583430175781223
210	-1.0583430175781223
211	-1.0583430175781223
212	-1.0583430175781223
213	-1.0583430175781223
214	-1.0583430175781223
215	-1.0583430175781223
216	-1.0583430175781223
217	-1.0583430175781223
218	-1.0583430175781223
219	-1.0583430175781223
220	-1.0583430175781223
221	-1.0583430175781223
222	-1.0583430175781223
223	-1.0583430175781223
