Generation	min_value
0	-0.7154083691406221
1	-0.7154083691406221
2	-0.8004651855468726
3	-0.8004651855468726
4	-0.8004651855468726
5	-0.8004651855468726
6	-0.8004651855468726
7	-0.8789624609374966
8	-0.9327790234374944
9	-0.9524970605468736
10	-0.9524970605468736
11	-0.9524970605468736
12	-0.9524970605468736
13	-0.969894003906248
14	-0.969894003906248
15	-0.969894003906248
16	-0.969894003906248
17	-0.969894003906248
18	-0.969894003906248
19	-0.969894003906248
20	-0.969894003906248
21	-0.969894003906248
22	-0.969894003906248
23	-0.969894003906248
24	-0.969894003906248
25	-0.969894003906248
26	-0.969894003906248
27	-0.969894003906248
28	-0.969894003906248
29	-0.969894003906248
30	-0.969894003906248
31	-0.969894003906248
32	-0.969894003906248
33	-0.969894003906248
34	-0.969894003906248
35	-0.969894003906248
36	-0.969894003906248
37	-0.9889755468749976
38	-0.9889755468749976
39	-0.9889755468749976
40	-0.9889755468749976
41	-0.9889755468749976
42	-0.9889755468749976
43	-0.9889755468749976
44	-0.9889755468749976
45	-0.9889755468749976
46	-0.9889755468749976
47	-0.9889755468749976
48	-0.9889755468749976
49	-0.9889755468749976
50	-0.9889755468749976
51	-0.9889755468749976
52	-0.9889755468749976
53	-0.9889755468749976
54	-0.9889755468749976
55	-0.9889755468749976
56	-0.9889755468749976
57	-0.9889755468749976
58	-0.9889755468749976
59	-0.9889755468749976
60	-0.9889755468749976
61	-0.9889755468749976
62	-0.9889755468749976
63	-0.9889755468749976
64	-0.9889755468749976
65	-0.9889755468749976
66	-0.9889755468749976
67	-0.9889755468749976
68	-0.9889755468749976
69	-0.9889755468749976
70	-0.9889755468749976
71	-0.9889755468749976
72	-0.9889755468749976
73	-0.9889755468749976
74	-0.9889755468749976
75	-0.9889755468749976
76	-0.9889755468749976
77	-0.9889755468749976
78	-0.9889755468749976
79	-0.9889755468749976
80	-0.9889755468749976
81	-0.9889755468749976
82	-0.9889755468749976
83	-0.9889755468749976
84	-0.9889755468749976
85	-0.9889755468749976
86	-0.9889755468749976
87	-0.9889755468749976
88	-0.9889755468749976
89	-0.9889755468749976
90	-0.9889755468749976
91	-0.9889755468749976
92	-0.9889755468749976
93	-0.9889755468749976
94	-0.9889755468749976
95	-0.9889755468749976
96	-0.9889755468749976
97	-0.9889755468749976
98	-0.9889755468749976
99	-0.9889755468749976
100	-0.9889755468749976
101	-0.9889755468749976
102	-0.9889755468749976
103	-0.9889755468749976
104	-0.9889755468749976
105	-0.9889755468749976
106	-0.9889755468749976
107	-0.9889755468749976
108	-0.9889755468749976
109	-0.9889755468749976
110	-0.9889755468749976
111	-0.9889755468749976
112	-0.9889755468749976
113	-0.9889755468749976
114	-0.9889755468749976
115	-0.9889755468749976
116	-0.9889755468749976
117	-0.9889755468749976
118	-0.9889755468749976
119	-0.9889755468749976
120	-0.9889755468749976
121	-0.9889755468749976
122	-0.9889755468749976
123	-0.9889755468749976
124	-0.9889755468749976
125	-0.9889755468749976
126	-0.9889755468749976
127	-0.9889755468749976
128	-0.9889755468749976
129	-0.9889755468749976
130	-0.9889755468749976
131	-0.9889755468749976
132	-0.9889755468749976
133	-0.9889755468749976
134	-0.9889755468749976
135	-0.9889755468749976
136	-0.9889755468749976
137	-0.9889755468749976
138	-0.9889755468749976
139	-0.9889755468749976
140	-0.9889755468749976
141	-0.9936019726562476
142	-0.9936019726562476
143	-0.9936019726562476
144	-0.9936019726562476
145	-0.9936019726562476
146	-0.9936019726562476
147	-0.9936019726562476
148	-0.9936019726562476
149	-0.9936019726562476
150	-0.9936019726562476
151	-0.9936019726562476
152	-0.9936019726562476
153	-0.9936019726562476
154	-0.9936019726562476
155	-0.9936019726562476
156	-0.9936019726562476
157	-0.9936019726562476
158	-0.9936019726562476
159	-0.9936019726562476
160	-0.9936019726562476
161	-0.9936019726562476
162	-0.9936019726562476
163	-0.9936019726562476
164	-0.9936019726562476
165	-0.9936019726562476
166	-0.9936019726562476
167	-0.9936019726562476
168	-0.9936019726562476
169	-0.9936019726562476
170	-0.9936019726562476
171	-0.9936019726562476
172	-0.9936019726562476
173	-0.9936019726562476
174	-0.9936019726562476
175	-0.9965461914062516
176	-0.9965461914062516
177	-1.0115587304687492
178	-1.0266799707031249
179	-1.0266799707031249
180	-1.0266799707031249
181	-1.0266799707031249
182	-1.0266799707031249
183	-1.0266799707031249
184	-1.0266799707031249
185	-1.0266799707031249
186	-1.0266799707031249
187	-1.0266799707031249
188	-1.0266799707031249
189	-1.0266799707031249
190	-1.0266799707031249
191	-1.0266799707031249
192	-1.0266799707031249
193	-1.0266799707031249
194	-1.0266799707031249
195	-1.036669589843749
196	-1.036669589843749
197	-1.036669589843749
198	-1.036669589843749
199	-1.036669589843749
200	-1.036669589843749
201	-1.036669589843749
202	-1.037491728515624
203	-1.037491728515624
204	-1.037491728515624
205	-1.037491728515624
206	-1.037491728515624
207	-1.037491728515624
208	-1.037491728515624
209	-1.037491728515624
210	-1.037491728515624
211	-1.037491728515624
212	-1.037491728515624
213	-1.037491728515624
214	-1.037491728515624
215	-1.037491728515624
216	-1.037491728515624
217	-1.037491728515624
218	-1.037491728515624
219	-1.037491728515624
220	-1.037491728515624
221	-1.037491728515624
222	-1.037491728515624
223	-1.037491728515624
224	-1.037491728515624
225	-1.037491728515624
226	-1.037491728515624
227	-1.037491728515624
228	-1.037491728515624
229	-1.037491728515624
230	-1.037491728515624
231	-1.037491728515624
232	-1.037491728515624
233	-1.037491728515624
234	-1.037491728515624
235	-1.037491728515624
236	-1.037491728515624
237	-1.037491728515624
238	-1.037491728515624
239	-1.037491728515624
240	-1.037491728515624
241	-1.037491728515624
242	-1.037491728515624
243	-1.037491728515624
244	-1.037491728515624
245	-1.037491728515624
246	-1.037491728515624
247	-1.037491728515624
248	-1.037491728515624
249	-1.037491728515624
250	-1.037491728515624
251	-1.037491728515624
252	-1.037491728515624
253	-1.037491728515624
254	-1.037491728515624
255	-1.037491728515624
256	-1.037491728515624
257	-1.037491728515624
258	-1.037491728515624
259	-1.037491728515624
260	-1.037491728515624
261	-1.037491728515624
262	-1.037491728515624
263	-1.037491728515624
264	-1.037491728515624
265	-1.037491728515624
266	-1.037491728515624
267	-1.037491728515624
268	-1.037491728515624
269	-1.037491728515624
270	-1.037491728515624
271	-1.037491728515624
272	-1.037491728515624
273	-1.037491728515624
274	-1.037491728515624
275	-1.037491728515624
276	-1.037491728515624
277	-1.037491728515624
278	-1.037491728515624
279	-1.037491728515624
280	-1.037491728515624
281	-1.037491728515624
282	-1.037491728515624
283	-1.037491728515624
284	-1.037491728515624
285	-1.037491728515624
