Generation	min_value
0	-0.5104276660156255
1	-0.5104276660156255
2	-0.5104276660156255
3	-0.6023347949218757
4	-0.6328794042968754
5	-0.7724930468749982
6	-0.9752924804687468
7	-0.9752924804687468
8	-0.9752924804687468
9	-0.9752924804687468
10	-0.9752924804687468
11	-0.9752924804687468
12	-0.9752924804687468
13	-0.9752924804687468
14	-0.9752924804687468
15	-0.9752924804687468
16	-0.9752924804687468
17	-0.9752924804687468
18	-0.9752924804687468
19	-0.9752924804687468
20	-0.9752924804687468
21	-0.9752924804687468
22	-0.9752924804687468
23	-0.9752924804687468
24	-0.9752924804687468
25	-0.9752924804687468
26	-0.9752924804687468
27	-0.9752924804687468
28	-0.9752924804687468
29	-0.9752924804687468
30	-0.9752924804687468
31	-0.9752924804687468
32	-0.9752924804687468
33	-0.9752924804687468
34	-0.9752924804687468
35	-0.9752924804687468
36	-0.9752924804687468
37	-0.9752924804687468
38	-0.9752924804687468
39	-0.9752924804687468
40	-0.9752924804687468
41	-0.9752924804687468
42	-0.9752924804687468
43	-0.9752924804687468
44	-0.9752924804687468
45	-0.9752924804687468
46	-0.9752924804687468
47	-0.9752924804687468
48	-0.9752924804687468
49	-0.9752924804687468
50	-0.9752924804687468
51	-0.9752924804687468
52	-0.9752924804687468
53	-0.9752924804687468
54	-0.9752924804687468
55	-0.9752924804687468
56	-0.9752924804687468
57	-0.9752924804687468
58	-0.9752924804687468
59	-0.9752924804687468
60	-0.9795115234374954
61	-0.9795115234374954
62	-0.9795115234374954
63	-0.9795115234374954
64	-0.9795115234374954
65	-0.9795115234374954
66	-0.9795115234374954
67	-0.9795115234374954
68	-0.9795115234374954
69	-0.9795115234374954
70	-0.9795115234374954
71	-0.9795115234374954
72	-0.9795115234374954
73	-0.9795115234374954
74	-0.9801554785156212
75	-0.9801554785156212
76	-0.9801554785156212
77	-0.9801554785156212
78	-0.9801554785156212
79	-0.9801554785156212
80	-0.981202167968745
81	-0.981202167968745
82	-0.981470449218745
83	-0.981470449218745
84	-0.981470449218745
85	-0.981470449218745
86	-0.981470449218745
87	-0.981470449218745
88	-0.981470449218745
89	-0.981470449218745
90	-0.981470449218745
91	-0.981470449218745
92	-0.981470449218745
93	-0.981470449218745
94	-0.981470449218745
95	-0.981470449218745
96	-0.981470449218745
97	-0.981470449218745
98	-0.981470449218745
99	-0.9873794628906232
100	-0.9873794628906232
101	-0.9873794628906232
102	-0.9873794628906232
103	-0.9873794628906232
104	-0.9873794628906232
105	-0.9873794628906232
106	-0.9873794628906232
107	-0.9873794628906232
108	-0.9873794628906232
109	-0.9873794628906232
110	-0.9913094140624972
111	-0.9913094140624972
112	-0.9913094140624972
113	-0.9913094140624972
114	-0.9913094140624972
115	-0.9913094140624972
116	-0.9913094140624972
117	-0.9913094140624972
118	-0.9913094140624972
119	-0.9913094140624972
120	-0.9914361816406212
121	-0.9914361816406212
122	-0.9914361816406212
123	-0.9914361816406212
124	-0.9914361816406212
125	-0.9914361816406212
126	-0.9995086328124956
127	-0.9995086328124956
128	-0.9995086328124956
129	-0.9995086328124956
130	-0.9995086328124956
131	-0.9995086328124956
132	-1.0032816210937472
133	-1.0032816210937472
134	-1.0032816210937472
135	-1.0032816210937472
136	-1.0032816210937472
137	-1.0032816210937472
138	-1.0275017773437487
139	-1.0275017773437487
140	-1.0640772558593727
141	-1.0640772558593727
142	-1.0640772558593727
143	-1.0641062792968727
144	-1.0641062792968727
145	-1.0642914941406227
146	-1.0642914941406227
147	-1.0642914941406227
148	-1.0669985839843728
149	-1.0669985839843728
150	-1.0669985839843728
151	-1.0682150585937478
152	-1.0682150585937478
153	-1.0682150585937478
154	-1.0682150585937478
155	-1.0682150585937478
156	-1.0682150585937478
157	-1.0682150585937478
158	-1.0682150585937478
159	-1.0682150585937478
160	-1.0682150585937478
161	-1.0682150585937478
162	-1.0682150585937478
163	-1.0682150585937478
164	-1.0682150585937478
165	-1.0682150585937478
166	-1.0682150585937478
167	-1.0682150585937478
168	-1.0682150585937478
169	-1.0682150585937478
170	-1.0682150585937478
171	-1.0682150585937478
172	-1.0682150585937478
173	-1.0690687499999978
174	-1.0690687499999978
175	-1.0697407226562476
176	-1.0697407226562476
177	-1.0697407226562476
178	-1.0697407226562476
179	-1.0697407226562476
180	-1.0702609374999978
181	-1.0702609374999978
182	-1.0709742675781229
183	-1.0709742675781229
184	-1.0709742675781229
185	-1.0709742675781229
186	-1.0709742675781229
187	-1.0709742675781229
188	-1.0709742675781229
189	-1.0709742675781229
190	-1.0709742675781229
191	-1.0709742675781229
192	-1.0709742675781229
193	-1.0709742675781229
194	-1.0709742675781229
195	-1.0709742675781229
196	-1.0709742675781229
197	-1.0709742675781229
198	-1.0709742675781229
199	-1.0709742675781229
200	-1.0709742675781229
201	-1.0709742675781229
202	-1.0709742675781229
203	-1.0709742675781229
204	-1.0709742675781229
205	-1.0709742675781229
206	-1.0709742675781229
207	-1.0709742675781229
208	-1.0709742675781229
209	-1.0709742675781229
210	-1.0709742675781229
211	-1.0709742675781229
212	-1.0709742675781229
213	-1.0709742675781229
214	-1.0709742675781229
215	-1.0709742675781229
216	-1.0709742675781229
217	-1.0709742675781229
218	-1.0709742675781229
219	-1.0709742675781229
220	-1.0709742675781229
221	-1.0709742675781229
222	-1.0709742675781229
223	-1.0709742675781229
224	-1.0709742675781229
225	-1.0709742675781229
226	-1.0709742675781229
227	-1.0709742675781229
228	-1.0709742675781229
229	-1.0709742675781229
230	-1.0709742675781229
231	-1.0709742675781229
232	-1.0709742675781229
233	-1.0709742675781229
234	-1.0709742675781229
235	-1.0709742675781229
236	-1.0709742675781229
237	-1.0709742675781229
238	-1.0709742675781229
239	-1.0709742675781229
240	-1.0709742675781229
241	-1.0709742675781229
242	-1.0709742675781229
243	-1.0709742675781229
244	-1.0709742675781229
245	-1.0709742675781229
246	-1.0709742675781229
247	-1.0709742675781229
248	-1.0709742675781229
249	-1.0709742675781229
250	-1.0709742675781229
251	-1.0709742675781229
252	-1.0709742675781229
253	-1.0709742675781229
254	-1.0709742675781229
255	-1.0709742675781229
256	-1.0709742675781229
257	-1.0709742675781229
258	-1.0709742675781229
259	-1.0709742675781229
260	-1.0709742675781229
261	-1.0709742675781229
262	-1.0709742675781229
263	-1.0709742675781229
264	-1.0709742675781229
265	-1.0709742675781229
266	-1.0709742675781229
267	-1.0709742675781229
268	-1.0709742675781229
269	-1.0709742675781229
270	-1.0709742675781229
271	-1.0709742675781229
272	-1.0709742675781229
273	-1.0709742675781229
274	-1.0709742675781229
275	-1.0709742675781229
276	-1.0709742675781229
277	-1.0709742675781229
278	-1.0709742675781229
279	-1.0709742675781229
280	-1.0709742675781229
281	-1.0709742675781229
282	-1.0709742675781229
283	-1.0709742675781229
284	-1.0709742675781229
285	-1.0709742675781229
286	-1.0709742675781229
287	-1.0709742675781229
288	-1.0709742675781229
289	-1.0709742675781229
290	-1.0709742675781229
291	-1.0709742675781229
292	-1.0709742675781229
293	-1.0709742675781229
294	-1.0709742675781229
295	-1.0709742675781229
296	-1.0709742675781229
297	-1.0709742675781229
298	-1.0709742675781229
299	-1.0709742675781229
