Elements	Point	Region	Count	First visit
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.025 0.625 0.025 0.025]	329	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.025 0.025 0.425]	330	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.425 0.025 0.025]	331	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.025 0.225 0.225]	332	1	267.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.225 0.025 0.225]	333	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.225 0.225 0.025]	334	1	137.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.425 0.025 0.025]	335	1	262.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.425 0.025 0.025 0.225]	336	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.425 0.025 0.225 0.025]	337	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.425 0.225 0.025 0.025]	338	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.025 0.025 0.025 0.025 0.225]	339	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.025 0.025 0.425]	340	1	130.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.025 0.225 0.225]	341	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.025 0.425 0.025]	342	1	159.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.225 0.025 0.225 0.025 0.225]	343	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.025 0.025 0.225 0.025 0.425 0.025]	344	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.025 0.025 0.025 0.225 0.025]	345	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.025 0.425 0.025]	346	1	156.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.025 0.225 0.025 0.025 0.025]	347	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.625 0.025 0.025 0.025 0.025 0.025 0.025]	348	8	194.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.225 0.025 0.025 0.025 0.025 0.025]	349	6	192.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.225 0.025 0.025 0.025 0.025]	350	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.025 0.025 0.225 0.025 0.025]	351	1	215.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.025 0.025 0.225 0.025 0.025]	352	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.025 0.025 0.025 0.225 0.025]	353	3	109.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.025 0.025 0.025 0.025 0.225]	354	5	119.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.425 0.025 0.025 0.025 0.025 0.025]	355	2	69.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.225 0.025 0.025 0.025 0.025]	356	1	288.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.025 0.225 0.025 0.025 0.025]	357	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.025 0.025 0.225 0.025 0.025]	358	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.025 0.025 0.025 0.225 0.025]	359	3	149.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.225 0.025 0.025 0.025 0.025 0.225]	360	2	154.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.425 0.025 0.025 0.025 0.025]	361	4	111.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.425 0.025 0.025 0.225 0.025 0.025 0.025]	362	2	196.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.225 0.025 0.225 0.025 0.025]	363	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.225 0.225 0.025 0.025 0.025]	364	1	148.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.425 0.225 0.025 0.025 0.025 0.025]	365	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.025 0.025 0.425]	366	2	70.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.025 0.225 0.225]	367	3	115.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.225 0.025 0.225]	368	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.225 0.225 0.025]	369	1	157.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.025 0.625 0.025 0.025 0.025 0.025 0.025]	370	2	42.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.225 0.025 0.025 0.225]	371	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.225 0.025 0.225 0.025]	372	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.225 0.225 0.025 0.025]	373	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.425 0.025 0.025 0.025]	374	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.225 0.025 0.025 0.025 0.225]	375	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.025 0.025 0.425 0.025 0.025]	376	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.225 0.225 0.025 0.225 0.025 0.025 0.225 0.025]	377	1	270.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.25 0.05 0.25 0.05]	378	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.25 0.05 0.05 0.25]	379	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.45 0.05 0.05]	380	2	158.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.25 0.25 0.05]	381	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.05 0.45 0.05]	382	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.05 0.25 0.25]	383	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.05 0.05 0.45]	384	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.25 0.25 0.05 0.05]	385	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.05 0.25 0.05 0.25]	386	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.05 0.45 0.05 0.05 0.05]	387	1	87.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.05 0.05 0.25 0.05 0.05]	388	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.25 0.05 0.25 0.05 0.05]	389	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.25 0.25 0.05 0.05 0.05]	390	1	132.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.45 0.05 0.05 0.05 0.05]	391	1	6.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.05 0.05 0.05 0.05 0.25]	392	1	182.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.05 0.05 0.05 0.25 0.05]	393	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.05 0.25 0.05 0.05 0.05]	394	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.25 0.25 0.05 0.05 0.05 0.05]	395	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.45 0.05 0.05 0.05 0.05 0.05]	396	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.05 0.05 0.05 0.05 0.25]	397	1	240.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.25 0.05 0.05 0.05 0.25]	398	1	0.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.05 0.05 0.25 0.05 0.05 0.25 0.05]	399	1	277.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.05 0.05 0.25 0.05 0.05]	400	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.25 0.05 0.05 0.05 0.05]	401	1	180.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.25 0.05 0.05 0.05 0.05 0.05]	402	1	188.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.45 0.05 0.05 0.05 0.05 0.05 0.05]	403	1	191.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.05 0.05 0.05 0.25 0.05]	404	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.25 0.25 0.05 0.05 0.25 0.05 0.05 0.05]	405	1	135.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.225 0.225 0.025 0.025 0.025]	406	1	79.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.225 0.025 0.225 0.025 0.025]	407	1	110.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.225 0.025 0.025 0.225 0.025]	408	2	78.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.225 0.025 0.025 0.025 0.225]	409	1	65.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.425 0.025 0.025 0.025]	410	2	187.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.225 0.225 0.025 0.025]	411	1	99.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.425 0.025 0.025]	412	1	108.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.225 0.025 0.025 0.225]	413	1	56.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.225 0.225 0.025]	414	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.225 0.025 0.225]	415	2	59.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.025 0.425 0.025]	416	5	36.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.025 0.225 0.225]	417	4	40.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.025 0.025 0.025 0.425]	418	5	26.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.025 0.225 0.025 0.225 0.025]	419	1	218.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.025 0.425 0.025 0.025 0.025 0.025]	420	1	231.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.025 0.025 0.025 0.225 0.025]	421	4	122.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.025 0.025 0.225 0.025 0.025]	422	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.025 0.225 0.025 0.025 0.025]	423	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.225 0.025 0.025 0.025 0.025]	424	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.425 0.025 0.025 0.025 0.025 0.025]	425	8	97.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.025 0.025 0.025 0.025 0.225]	426	17	16.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.025 0.025 0.025 0.225 0.025]	427	9	12.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.025 0.025 0.225 0.025 0.025]	428	2	114.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.025 0.225 0.025 0.025 0.025]	429	3	49.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.025 0.225 0.025 0.025 0.025 0.025]	430	1	206.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.225 0.225 0.025 0.025 0.025 0.025 0.025]	431	39	31.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.425 0.025 0.025 0.025 0.025 0.025 0.025]	432	5	17.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.425 0.025 0.225 0.025 0.025 0.025 0.025 0.225]	433	4	35.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.05 0.25 0.05 0.05 0.05]	434	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.05 0.05 0.05 0.25 0.05]	435	1	238.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.05 0.05 0.05 0.05 0.25]	436	2	265.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.05 0.05 0.25 0.05 0.05]	437	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.25 0.05 0.05 0.05 0.05 0.05]	438	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.05 0.05 0.25 0.05 0.05 0.05 0.05]	439	1	255.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.45 0.25 0.05 0.05 0.05 0.05 0.05 0.05]	440	7	22.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.225 0.025 0.025 0.025 0.025 0.025]	441	3	143.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.225 0.025 0.025 0.025 0.025]	442	1	9.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.025 0.225 0.025 0.025 0.025]	443	2	32.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.025 0.025 0.225 0.025 0.025]	444	0	
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.025 0.025 0.025 0.225 0.025]	445	6	76.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.025 0.025 0.025 0.025 0.025 0.025 0.225]	446	4	230.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.625 0.225 0.025 0.025 0.025 0.025 0.025 0.025]	447	9	13.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.65 0.05 0.05 0.05 0.05 0.05 0.05 0.05]	448	2	8.0
['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	[0.825 0.025 0.025 0.025 0.025 0.025 0.025 0.025]	449	6	58.0
