Generation	min_value
0	-0.6361019238281217
1	-0.7984269628906239
2	-0.827664902343749
3	-0.827664902343749
4	-0.8575595800781213
5	-0.8575595800781213
6	-0.8575595800781213
7	-0.9495420312499998
8	-0.9495420312499998
9	-0.9518485644531276
10	-0.9518485644531276
11	-1.029607851562499
12	-1.029607851562499
13	-1.029607851562499
14	-1.029607851562499
15	-1.029607851562499
16	-1.029607851562499
17	-1.0530945117187456
18	-1.0530945117187456
19	-1.0530945117187456
20	-1.0530945117187456
21	-1.0609042285156225
22	-1.0609042285156225
23	-1.0609042285156225
24	-1.0609042285156225
25	-1.0609042285156225
26	-1.0609042285156225
27	-1.0609042285156225
28	-1.0609042285156225
29	-1.0609042285156225
30	-1.0609042285156225
