Generation	min_value
0	-0.6361019238281217
1	-0.8447309863281254
2	-0.8945236914062513
3	-0.8994891992187444
4	-0.8994891992187444
5	-0.9931123242187518
6	-0.9931123242187518
7	-0.9931123242187518
8	-0.9931123242187518
9	-0.9931123242187518
10	-0.9931123242187518
11	-0.9931123242187518
12	-0.9931123242187518
13	-0.9931123242187518
14	-0.9931123242187518
15	-0.9931123242187518
16	-1.0255870019531226
17	-1.0255870019531226
18	-1.0255870019531226
19	-1.0255870019531226
20	-1.0255870019531226
21	-1.0255870019531226
22	-1.0255870019531226
23	-1.0255870019531226
24	-1.0255870019531226
25	-1.036726123046874
26	-1.036726123046874
27	-1.036726123046874
28	-1.036726123046874
29	-1.036726123046874
30	-1.036726123046874
