ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.051 0.038 0.148 0.194 0.106 0.002 0.259 0.202]	-0.1377840429687507	0	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.075 0.138 0.213 0.009 0.03  0.182 0.057 0.296]	-0.3057138574218742	203	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.098 0.018 0.093 0.211 0.147 0.313 0.018 0.102]	-0.2411282128906259	221	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.389 0.129 0.003 0.232 0.046 0.002 0.037 0.162]	-0.6911251269531243	409	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.398 0.151 0.    0.211 0.045 0.001 0.029 0.165]	-0.6914861425781235	409	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[ 0.564  0.073 -0.001  0.214  0.027  0.004  0.018  0.101]	-0.6781632812500019	442	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.385 0.06  0.    0.469 0.006 0.029 0.013 0.038]	-0.6878035156250006	420	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.254 0.523 0.001 0.105 0.017 0.064 0.024 0.012]	-0.6949942968749978	403	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[ 0.484  0.306 -0.001  0.134  0.003  0.048  0.012  0.014]	-0.7550073046874978	440	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.415 0.239 0.    0.252 0.016 0.029 0.036 0.013]	-0.7798170019531239	430	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.008 0.732 0.    0.02  0.052 0.01  0.021 0.157]	-0.2124882910156246	165	False
