Generation	min_value
0	-0.6361019238281217
1	-0.7095981347656253
2	-0.7095981347656253
3	-0.8493943457031248
4	-0.8493943457031248
5	-0.9205120410156268
6	-0.9205120410156268
7	-0.9304890332031268
8	-0.9304890332031268
9	-0.9304890332031268
10	-0.9304890332031268
11	-0.9304890332031268
12	-0.9304890332031268
13	-0.9388178320312528
14	-0.9388178320312528
15	-0.9749632226562492
16	-0.9749632226562492
17	-1.0001544433593716
18	-1.0001544433593716
19	-1.0001544433593716
20	-1.0001544433593716
21	-1.0001544433593716
22	-1.0001544433593716
23	-1.0001544433593716
24	-1.0001544433593716
25	-1.0001544433593716
26	-1.0071228124999978
27	-1.0071228124999978
28	-1.0119805566406213
29	-1.0119805566406213
30	-1.0119805566406213
