ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.    0.143 0.143]	-0.4254946875000007	0	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.143 0.    0.143]	-0.3075255664062482	2	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.143 0.143 0.   ]	-0.2143941015625009	4	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.    0.143 0.143 0.143 0.143 0.143 0.143 0.143]	-0.1418649218750006	0	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.    0.143 0.143 0.143 0.143 0.143]	-0.2757961132812505	38	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.113 0.327 0.192 0.046 0.013 0.111 0.041 0.156]	-0.6361019238281217	279	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.188 0.031 0.163 0.105 0.144 0.073 0.18  0.115]	-0.399796884765624	308	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.072 0.194 0.057 0.166 0.285 0.076 0.067 0.083]	-0.2414835937499995	278	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.086 0.12  0.226 0.185 0.062 0.021 0.12  0.181]	-0.4424214843750008	271	False
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.016 0.108 0.133 0.178 0.083 0.139 0.24  0.104]	-0.1262893945312508	217	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.134 0.133 0.179 0.066 0.14  0.181 0.066 0.1  ]	-0.2444338867187493	276	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.027 0.291 0.188 0.044 0.05  0.214 0.14  0.046]	-0.1935602734374999	202	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.18  0.164 0.238 0.    0.089 0.185 0.012 0.13 ]	-0.4958377832031282	358	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.058 0.369 0.109 0.082 0.061 0.057 0.041 0.221]	-0.2021093847656249	287	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.137 0.346 0.064 0.093 0.018 0.05  0.099 0.193]	-0.6180983496093744	287	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.038 0.54  0.183 0.03  0.035 0.02  0.035 0.119]	-0.2337831152343757	159	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.144 0.058 0.339 0.05  0.017 0.025 0.223 0.144]	-0.7173669628906265	295	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.027 0.411 0.057 0.092 0.219 0.021 0.013 0.161]	-0.1958606738281245	143	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.015 0.203 0.314 0.273 0.038 0.03  0.028 0.098]	-0.117815224609375	289	False
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.027 0.254 0.187 0.097 0.089 0.146 0.098 0.105]	-0.1715934472656251	291	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.105 0.098 0.264 0.087 0.026 0.023 0.269 0.127]	-0.5674061328125017	262	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.156 0.086 0.225 0.065 0.071 0.081 0.167 0.149]	-0.5887234667968764	295	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.208 0.033 0.201 0.123 0.052 0.073 0.213 0.096]	-0.4887797949218744	393	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.091 0.145 0.238 0.045 0.068 0.081 0.169 0.16 ]	-0.5595409765624999	204	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.066 0.19  0.24  0.119 0.063 0.067 0.183 0.073]	-0.167774287109375	293	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.139 0.277 0.254 0.033 0.004 0.061 0.082 0.15 ]	-0.7846886523437485	360	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.164 0.079 0.217 0.162 0.171 0.011 0.131 0.064]	-0.380237236328125	314	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.024 0.177 0.212 0.117 0.168 0.085 0.073 0.145]	-0.1521045410156252	200	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.073 0.083 0.295 0.1   0.027 0.027 0.217 0.177]	-0.3156620019531233	262	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.089 0.056 0.273 0.144 0.02  0.067 0.261 0.094]	-0.4550870507812521	272	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.149 0.197 0.234 0.061 0.107 0.137 0.035 0.078]	-0.2846105664062499	402	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.002 0.324 0.2   0.045 0.039 0.115 0.093 0.183]	-0.1984294140625004	279	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.157 0.172 0.24  0.028 0.046 0.117 0.016 0.225]	-0.4298049609374991	360	True
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.089 0.39  0.17  0.063 0.04  0.059 0.015 0.172]	-0.5610211914062493	170	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.162 0.277 0.123 0.045 0.053 0.083 0.046 0.213]	-0.7257007812499968	397	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.026 0.462 0.172 0.128 0.005 0.086 0.063 0.06 ]	-0.2057246484375003	282	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.134 0.142 0.341 0.005 0.011 0.002 0.222 0.143]	-0.6896699316406247	204	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.104 0.402 0.21  0.021 0.106 0.001 0.019 0.136]	-0.5235710546874986	282	True
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.064 0.286 0.284 0.157 0.026 0.064 0.037 0.084]	-0.2270211718750006	289	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.092 0.247 0.178 0.108 0.104 0.09  0.073 0.112]	-0.4060934570312496	279	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.074 0.17  0.234 0.045 0.032 0.027 0.225 0.189]	-0.3993550292968743	204	True
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.201 0.127 0.227 0.048 0.044 0.023 0.144 0.186]	-0.749790195312498	295	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.175 0.075 0.135 0.185 0.016 0.033 0.202 0.181]	-0.5647150976562529	341	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.031 0.158 0.211 0.04  0.096 0.124 0.102 0.237]	-0.1884592089843752	279	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.145 0.154 0.252 0.102 0.063 0.05  0.172 0.064]	-0.4934290527343772	359	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.101 0.233 0.261 0.041 0.007 0.079 0.094 0.185]	-0.6837259179687488	279	True
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.299 0.199 0.169 0.001 0.107 0.05  0.138 0.037]	-0.6530103906249998	359	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.173 0.185 0.12  0.136 0.14  0.053 0.087 0.104]	-0.4350340722656264	405	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.101 0.151 0.203 0.055 0.094 0.011 0.114 0.276]	-0.5749454785156243	279	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.191 0.062 0.237 0.136 0.044 0.022 0.184 0.124]	-0.5080335156250005	393	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.28  0.167 0.288 0.085 0.016 0.025 0.065 0.067]	-0.7434565624999983	402	True
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.041 0.311 0.189 0.05  0.01  0.082 0.058 0.261]	-0.2538599414062511	279	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.163 0.216 0.191 0.028 0.053 0.053 0.078 0.219]	-0.7016634082031235	360	True
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.179 0.339 0.216 0.027 0.011 0.001 0.065 0.16 ]	-0.9703965820312463	360	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.089 0.209 0.196 0.063 0.069 0.016 0.081 0.276]	-0.5540281445312496	279	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.069 0.384 0.156 0.171 0.006 0.008 0.027 0.181]	-0.269936923828125	146	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.106 0.158 0.294 0.008 0.034 0.079 0.199 0.122]	-0.6315879785156245	293	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.062 0.399 0.233 0.028 0.076 0.004 0.093 0.104]	-0.233932861328125	282	True
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.049 0.251 0.249 0.208 0.003 0.046 0.106 0.095]	-0.2042509667968755	289	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.121 0.286 0.233 0.105 0.049 0.091 0.068 0.046]	-0.4917954394531256	402	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.073 0.274 0.229 0.038 0.005 0.01  0.204 0.159]	-0.3972371093749996	204	True
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.253 0.237 0.21  0.005 0.051 0.018 0.105 0.125]	-0.8336096777343732	402	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.078 0.16  0.156 0.136 0.006 0.043 0.277 0.145]	-0.4555850195312517	204	True
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.189 0.114 0.166 0.082 0.155 0.013 0.114 0.168]	-0.4685233007812516	307	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.158 0.251 0.221 0.118 0.019 0.039 0.171 0.026]	-0.672229365234376	359	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.232 0.271 0.267 0.004 0.069 0.007 0.002 0.151]	-0.9685183203125006	360	True
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.28  0.294 0.197 0.044 0.02  0.014 0.109 0.045]	-0.9093468164062474	402	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.216 0.192 0.188 0.149 0.046 0.06  0.053 0.096]	-0.5309644726562496	356	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.168 0.278 0.168 0.01  0.005 0.033 0.082 0.265]	-0.8201045117187493	360	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.267 0.18  0.222 0.005 0.003 0.039 0.116 0.163]	-0.860894599609374	360	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.24  0.3   0.277 0.005 0.014 0.008 0.027 0.12 ]	-1.000401718749998	402	True
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.05  0.37  0.223 0.021 0.064 0.03  0.006 0.24 ]	-0.2598520312500003	170	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.168 0.249 0.243 0.019 0.085 0.021 0.062 0.153]	-0.7524940332031244	360	True
