Generation	min_value
0	-0.4293459765625001
1	-0.4293459765625001
2	-0.4293459765625001
3	-0.4293459765625001
4	-0.4293459765625001
5	-0.5027705859375016
6	-0.6017444628906259
7	-0.6017444628906259
8	-0.6740135253906273
9	-0.7239367480468749
10	-0.7239367480468749
11	-0.7239367480468749
12	-0.973778925781246
13	-0.973778925781246
14	-0.973778925781246
15	-0.973778925781246
16	-0.973778925781246
17	-0.973778925781246
18	-0.973778925781246
19	-0.973778925781246
20	-0.973778925781246
21	-0.973778925781246
22	-0.973778925781246
23	-0.973778925781246
24	-0.973778925781246
25	-0.973778925781246
26	-0.973778925781246
27	-0.973778925781246
28	-0.973778925781246
29	-0.973778925781246
30	-0.973778925781246
31	-0.973778925781246
32	-0.973778925781246
33	-0.973778925781246
34	-0.973778925781246
35	-0.973778925781246
36	-0.973778925781246
37	-0.973778925781246
38	-0.973778925781246
39	-0.973778925781246
40	-0.973778925781246
41	-0.973778925781246
42	-0.973778925781246
43	-0.973778925781246
44	-0.973778925781246
45	-0.973778925781246
46	-0.973778925781246
47	-0.973778925781246
48	-0.973778925781246
49	-0.973778925781246
50	-0.973778925781246
51	-0.973778925781246
52	-0.973778925781246
53	-0.973778925781246
54	-0.973778925781246
55	-0.973778925781246
56	-0.973778925781246
57	-0.973778925781246
58	-0.973778925781246
59	-0.973778925781246
60	-0.973778925781246
61	-0.973778925781246
62	-0.973778925781246
63	-0.973778925781246
64	-0.973778925781246
65	-0.973778925781246
66	-0.973778925781246
67	-1.006215410156251
68	-1.006215410156251
69	-1.006215410156251
70	-1.006215410156251
71	-1.006215410156251
72	-1.006215410156251
73	-1.006215410156251
74	-1.006215410156251
75	-1.006215410156251
76	-1.006215410156251
77	-1.006215410156251
78	-1.006215410156251
79	-1.006215410156251
80	-1.006215410156251
81	-1.006215410156251
82	-1.006215410156251
83	-1.026728095703126
84	-1.026728095703126
85	-1.026728095703126
86	-1.026728095703126
87	-1.026728095703126
88	-1.026728095703126
89	-1.026728095703126
90	-1.026728095703126
91	-1.026728095703126
92	-1.026728095703126
93	-1.026728095703126
94	-1.026728095703126
95	-1.026728095703126
96	-1.026728095703126
97	-1.026728095703126
98	-1.026728095703126
99	-1.026728095703126
100	-1.026728095703126
101	-1.026728095703126
102	-1.026728095703126
103	-1.026728095703126
104	-1.026728095703126
105	-1.026728095703126
106	-1.026728095703126
107	-1.026728095703126
108	-1.026728095703126
109	-1.026728095703126
110	-1.026728095703126
111	-1.026728095703126
112	-1.026728095703126
113	-1.026728095703126
114	-1.026728095703126
115	-1.026728095703126
116	-1.026728095703126
117	-1.026728095703126
118	-1.026728095703126
119	-1.026728095703126
120	-1.026728095703126
121	-1.026728095703126
122	-1.026728095703126
123	-1.026728095703126
124	-1.026728095703126
125	-1.026728095703126
126	-1.026728095703126
127	-1.026728095703126
128	-1.026728095703126
129	-1.026728095703126
130	-1.026728095703126
131	-1.026728095703126
132	-1.026728095703126
133	-1.026728095703126
134	-1.026728095703126
135	-1.026728095703126
136	-1.026728095703126
137	-1.026728095703126
138	-1.026728095703126
139	-1.026728095703126
140	-1.026728095703126
141	-1.026728095703126
142	-1.026728095703126
143	-1.026728095703126
144	-1.026728095703126
145	-1.026728095703126
146	-1.026728095703126
147	-1.026728095703126
148	-1.026728095703126
149	-1.026728095703126
150	-1.026728095703126
151	-1.026728095703126
152	-1.026728095703126
153	-1.026728095703126
154	-1.026728095703126
155	-1.026728095703126
156	-1.026728095703126
157	-1.026728095703126
158	-1.026728095703126
159	-1.026728095703126
160	-1.026728095703126
161	-1.026728095703126
162	-1.026728095703126
163	-1.026728095703126
164	-1.026728095703126
165	-1.026728095703126
166	-1.026728095703126
167	-1.026728095703126
168	-1.026728095703126
169	-1.026728095703126
170	-1.026728095703126
171	-1.026728095703126
172	-1.026728095703126
173	-1.034270400390623
174	-1.034270400390623
175	-1.0348333593749983
176	-1.0350391503906229
177	-1.0350391503906229
178	-1.0395459765624988
179	-1.0395459765624988
180	-1.0395459765624988
181	-1.0395459765624988
182	-1.0395459765624988
183	-1.0395459765624988
184	-1.0395459765624988
185	-1.0395459765624988
186	-1.0395459765624988
187	-1.0395459765624988
188	-1.0395459765624988
189	-1.0395459765624988
190	-1.0395459765624988
191	-1.0395459765624988
192	-1.0395459765624988
193	-1.0395459765624988
194	-1.0395459765624988
195	-1.0395459765624988
196	-1.0395459765624988
197	-1.0395459765624988
198	-1.0395459765624988
199	-1.0395459765624988
200	-1.0395459765624988
201	-1.0395459765624988
202	-1.0395459765624988
203	-1.0395459765624988
204	-1.0395459765624988
205	-1.0395459765624988
206	-1.0395459765624988
207	-1.0395459765624988
208	-1.0449358398437485
209	-1.0449358398437485
210	-1.0449358398437485
211	-1.0449358398437485
212	-1.0449358398437485
213	-1.0449358398437485
214	-1.0449358398437485
215	-1.0449358398437485
216	-1.0449358398437485
217	-1.0449358398437485
218	-1.0449358398437485
219	-1.0449358398437485
220	-1.0449358398437485
221	-1.0449358398437485
222	-1.0449358398437485
223	-1.0449358398437485
224	-1.0449358398437485
225	-1.0449358398437485
226	-1.0449358398437485
227	-1.0449358398437485
228	-1.0449358398437485
229	-1.0449358398437485
230	-1.0449358398437485
231	-1.0449358398437485
232	-1.0449358398437485
233	-1.0449358398437485
234	-1.0449358398437485
235	-1.0449358398437485
236	-1.0449358398437485
237	-1.0449358398437485
238	-1.0449358398437485
239	-1.0449358398437485
240	-1.0449358398437485
241	-1.0449358398437485
242	-1.0449358398437485
243	-1.0449358398437485
244	-1.0449358398437485
245	-1.0449358398437485
246	-1.0449358398437485
247	-1.0449358398437485
248	-1.0449358398437485
249	-1.0449358398437485
250	-1.0449358398437485
251	-1.0449358398437485
252	-1.0449358398437485
253	-1.0449358398437485
254	-1.0449358398437485
255	-1.0449358398437485
256	-1.0449358398437485
257	-1.0449358398437485
258	-1.0449358398437485
259	-1.0449358398437485
260	-1.0449358398437485
261	-1.0449358398437485
262	-1.0449358398437485
263	-1.0449358398437485
264	-1.0449358398437485
265	-1.0449358398437485
266	-1.0449358398437485
267	-1.0449358398437485
268	-1.0449358398437485
269	-1.0449358398437485
270	-1.0449358398437485
271	-1.0449358398437485
272	-1.0449358398437485
273	-1.0449358398437485
274	-1.0449358398437485
275	-1.0449358398437485
276	-1.0449358398437485
277	-1.0449358398437485
278	-1.0449358398437485
279	-1.0449358398437485
280	-1.0449358398437485
281	-1.0449358398437485
282	-1.0449358398437485
283	-1.0449358398437485
284	-1.0449358398437485
285	-1.0449358398437485
286	-1.0449358398437485
287	-1.0449358398437485
288	-1.0449358398437485
289	-1.0449358398437485
290	-1.0449358398437485
291	-1.0449358398437485
292	-1.0449358398437485
293	-1.0449358398437485
294	-1.0449358398437485
295	-1.0449358398437485
296	-1.0449358398437485
297	-1.0449358398437485
298	-1.0449358398437485
299	-1.0449358398437485
