Generation	min_value
0	-0.3726436132812495
1	-0.619696123046875
2	-0.6626016796874962
3	-0.6626016796874962
4	-0.6626016796874962
5	-0.6683118554687473
6	-0.7262293359374999
7	-0.8993023339843745
8	-0.8993023339843745
9	-0.9393866601562478
10	-0.9393866601562478
11	-0.9453938378906224
12	-0.9453938378906224
13	-0.967523789062498
14	-0.967523789062498
15	-0.967523789062498
16	-0.967523789062498
17	-0.967523789062498
18	-0.967523789062498
19	-0.967523789062498
20	-0.9771649316406212
21	-0.9771649316406212
22	-0.9771649316406212
23	-0.9771649316406212
24	-0.9771649316406212
25	-0.9771649316406212
26	-0.9771649316406212
27	-0.9771649316406212
28	-0.9771649316406212
29	-0.9771649316406212
30	-0.9771649316406212
31	-0.9771649316406212
32	-0.9771649316406212
33	-0.9771649316406212
34	-0.9771649316406212
35	-0.9771649316406212
36	-0.9771649316406212
37	-0.9771649316406212
38	-0.9771649316406212
39	-0.9771649316406212
40	-0.9771649316406212
41	-0.9771649316406212
42	-0.9771649316406212
43	-0.9771649316406212
44	-0.9771649316406212
45	-0.9771649316406212
46	-0.9771649316406212
47	-0.9771649316406212
48	-0.9801796874999976
49	-0.9801796874999976
50	-0.9801796874999976
51	-0.9801796874999976
52	-0.9801796874999976
53	-0.9801796874999976
54	-0.9801796874999976
55	-0.9801796874999976
56	-0.9801796874999976
57	-0.9801796874999976
58	-0.9801796874999976
59	-0.9801796874999976
60	-0.9801796874999976
61	-0.9801796874999976
62	-0.9801796874999976
63	-0.9932535644531224
64	-1.0204798828124988
65	-1.026799150390623
66	-1.026799150390623
67	-1.026799150390623
68	-1.026799150390623
69	-1.026799150390623
70	-1.026799150390623
71	-1.026799150390623
72	-1.026799150390623
73	-1.026799150390623
74	-1.026799150390623
75	-1.026799150390623
76	-1.026799150390623
77	-1.026799150390623
78	-1.026799150390623
79	-1.026799150390623
80	-1.026799150390623
81	-1.026799150390623
82	-1.026799150390623
83	-1.026799150390623
84	-1.026799150390623
85	-1.026799150390623
86	-1.026799150390623
87	-1.026799150390623
88	-1.0391489062499986
89	-1.0391489062499986
90	-1.0391489062499986
91	-1.0391489062499986
92	-1.0391489062499986
93	-1.0391489062499986
94	-1.0391489062499986
95	-1.0391489062499986
96	-1.0391489062499986
97	-1.0391489062499986
98	-1.0391489062499986
99	-1.0391489062499986
100	-1.0391489062499986
101	-1.0391489062499986
102	-1.0391489062499986
103	-1.0391489062499986
104	-1.0391489062499986
105	-1.0391489062499986
106	-1.0391489062499986
107	-1.0391489062499986
108	-1.0391489062499986
109	-1.0391489062499986
110	-1.0391489062499986
111	-1.0391489062499986
112	-1.0391489062499986
113	-1.0391489062499986
114	-1.0391489062499986
115	-1.0391489062499986
116	-1.0391489062499986
117	-1.0391489062499986
118	-1.0391489062499986
119	-1.0391489062499986
120	-1.0391489062499986
121	-1.0391489062499986
122	-1.0391489062499986
123	-1.0391489062499986
124	-1.0391489062499986
125	-1.0391489062499986
126	-1.0391489062499986
127	-1.0391489062499986
128	-1.0391489062499986
129	-1.0391489062499986
130	-1.0391489062499986
131	-1.0391489062499986
132	-1.0391489062499986
133	-1.0391489062499986
134	-1.0391489062499986
135	-1.0391489062499986
136	-1.0391489062499986
137	-1.0391489062499986
138	-1.0391489062499986
139	-1.0391489062499986
140	-1.0391489062499986
141	-1.0391489062499986
142	-1.0391489062499986
143	-1.0391489062499986
144	-1.0391489062499986
145	-1.0391489062499986
146	-1.0391489062499986
147	-1.0391489062499986
148	-1.0391489062499986
149	-1.0391489062499986
150	-1.0391489062499986
151	-1.0391489062499986
152	-1.0391489062499986
153	-1.0391489062499986
154	-1.0391489062499986
155	-1.0391489062499986
156	-1.0391489062499986
157	-1.0391489062499986
158	-1.0391489062499986
159	-1.0391489062499986
160	-1.0391489062499986
161	-1.0391489062499986
162	-1.0391489062499986
163	-1.0391489062499986
164	-1.0391489062499986
165	-1.0391489062499986
166	-1.0391489062499986
167	-1.0391489062499986
168	-1.0391489062499986
169	-1.0391489062499986
170	-1.0391489062499986
171	-1.0391489062499986
172	-1.0391489062499986
173	-1.0391489062499986
174	-1.0391489062499986
175	-1.0391489062499986
176	-1.0391489062499986
177	-1.0391489062499986
178	-1.0391489062499986
179	-1.0391489062499986
180	-1.0391489062499986
181	-1.0391489062499986
182	-1.0391489062499986
183	-1.0391489062499986
184	-1.0391489062499986
185	-1.0391489062499986
186	-1.0391489062499986
187	-1.0391489062499986
188	-1.0391489062499986
189	-1.0391489062499986
190	-1.0391489062499986
191	-1.0391489062499986
192	-1.0391489062499986
193	-1.0391489062499986
194	-1.0391489062499986
195	-1.0391489062499986
196	-1.0391489062499986
197	-1.0391489062499986
198	-1.0391489062499986
199	-1.0391489062499986
200	-1.0391489062499986
201	-1.0391489062499986
202	-1.0391489062499986
203	-1.0391489062499986
204	-1.0391489062499986
205	-1.0391489062499986
206	-1.0391489062499986
207	-1.0391489062499986
208	-1.0391489062499986
209	-1.0391489062499986
210	-1.0391489062499986
211	-1.0391489062499986
212	-1.0391489062499986
213	-1.0391489062499986
214	-1.0391489062499986
215	-1.0391489062499986
216	-1.0391489062499986
217	-1.0391489062499986
218	-1.0391489062499986
219	-1.0391489062499986
220	-1.0391489062499986
221	-1.0391489062499986
222	-1.0391489062499986
223	-1.0391489062499986
224	-1.0391489062499986
225	-1.0391489062499986
226	-1.0391489062499986
227	-1.0391489062499986
228	-1.0391489062499986
229	-1.0391489062499986
230	-1.0391489062499986
231	-1.0391489062499986
232	-1.0391489062499986
233	-1.0391489062499986
234	-1.0391489062499986
235	-1.0391489062499986
236	-1.0391489062499986
237	-1.0391489062499986
238	-1.0391489062499986
239	-1.0391489062499986
240	-1.0391489062499986
241	-1.0391489062499986
242	-1.0391489062499986
243	-1.0391489062499986
244	-1.0391489062499986
245	-1.0391489062499986
246	-1.0391489062499986
247	-1.0391489062499986
248	-1.0391489062499986
249	-1.0391489062499986
250	-1.0391489062499986
251	-1.0391489062499986
252	-1.0391489062499986
253	-1.0391489062499986
254	-1.0391489062499986
255	-1.0391489062499986
256	-1.0391489062499986
257	-1.0391489062499986
258	-1.0391489062499986
259	-1.0391489062499986
260	-1.0391489062499986
261	-1.0391489062499986
262	-1.0391489062499986
263	-1.0391489062499986
264	-1.0391489062499986
265	-1.0391489062499986
266	-1.0391489062499986
267	-1.0391489062499986
268	-1.0391489062499986
269	-1.0391489062499986
270	-1.0391489062499986
271	-1.0538476757812456
272	-1.0538476757812456
273	-1.0538476757812456
274	-1.0538476757812456
275	-1.0538476757812456
276	-1.0538476757812456
277	-1.0538476757812456
278	-1.0538476757812456
279	-1.0538476757812456
280	-1.0538476757812456
281	-1.0538476757812456
282	-1.0538476757812456
283	-1.0538476757812456
284	-1.0538476757812456
285	-1.0538476757812456
286	-1.0538476757812456
287	-1.0538476757812456
288	-1.0538476757812456
289	-1.0538476757812456
290	-1.0538476757812456
291	-1.0538476757812456
292	-1.0538476757812456
293	-1.0538476757812456
294	-1.0538476757812456
295	-1.0538476757812456
296	-1.0538476757812456
297	-1.0538476757812456
298	-1.0538476757812456
299	-1.0538476757812456
