Generation	min_value
0	-0.6361019238281217
1	-0.7630599804687485
2	-0.7630599804687485
3	-0.7630599804687485
4	-0.7630599804687485
5	-0.8341382324218741
6	-0.8341382324218741
7	-0.8341382324218741
8	-0.8514359472656242
9	-0.9381882226562502
10	-0.973431152343746
11	-0.973431152343746
12	-1.0333979687499988
13	-1.0333979687499988
14	-1.0333979687499988
15	-1.0372991503906228
16	-1.0372991503906228
17	-1.0372991503906228
18	-1.0372991503906228
19	-1.0372991503906228
20	-1.0372991503906228
21	-1.0372991503906228
22	-1.0372991503906228
23	-1.0372991503906228
24	-1.0372991503906228
25	-1.067329335937497
26	-1.067329335937497
27	-1.067329335937497
28	-1.067329335937497
29	-1.0725811328124968
30	-1.0725811328124968
