ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.    0.143 0.143]	-0.4254946875000007	0	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.143 0.    0.143]	-0.3075255664062482	2	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.143 0.143 0.143 0.143 0.143 0.   ]	-0.2143941015625009	4	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.    0.143 0.143 0.143 0.143 0.143 0.143 0.143]	-0.1418649218750006	0	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.143 0.143 0.    0.143 0.143 0.143 0.143 0.143]	-0.2757961132812505	38	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.113 0.327 0.192 0.046 0.013 0.111 0.041 0.156]	-0.6361019238281217	279	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.188 0.031 0.163 0.105 0.144 0.073 0.18  0.115]	-0.399796884765624	308	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.072 0.194 0.057 0.166 0.285 0.076 0.067 0.083]	-0.2414835937499995	278	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.086 0.12  0.226 0.185 0.062 0.021 0.12  0.181]	-0.4424214843750008	271	False
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.016 0.108 0.133 0.178 0.083 0.139 0.24  0.104]	-0.1262893945312508	217	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.121 0.243 0.142 0.083 0.095 0.191 0.08  0.042]	-0.2314356542968758	291	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.084 0.225 0.123 0.04  0.043 0.131 0.24  0.112]	-0.3395050195312518	252	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.139 0.383 0.209 0.108 0.019 0.071 0.064 0.007]	-0.5883047656249999	349	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.051 0.326 0.18  0.064 0.013 0.211 0.015 0.144]	-0.2508477343750007	203	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.076 0.296 0.18  0.011 0.091 0.112 0.121 0.111]	-0.2930626953125001	293	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.109 0.426 0.228 0.022 0.071 0.074 0.001 0.066]	-0.6996262207031234	282	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.173 0.046 0.268 0.039 0.023 0.055 0.178 0.214]	-0.7673190722656276	295	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.005 0.387 0.182 0.097 0.167 0.019 0.018 0.127]	-0.1778138085937491	167	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.05  0.189 0.331 0.113 0.129 0.01  0.053 0.123]	-0.1856950292968744	288	False
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.102 0.291 0.155 0.076 0.009 0.151 0.093 0.121]	-0.337040341796877	291	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.165 0.086 0.17  0.132 0.088 0.017 0.13  0.208]	-0.4416806738281262	392	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.19  0.059 0.148 0.116 0.091 0.146 0.052 0.196]	-0.2828190527343744	304	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.214 0.117 0.18  0.179 0.092 0.105 0.076 0.038]	-0.3869289062500008	395	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.121 0.096 0.218 0.061 0.081 0.142 0.16  0.125]	-0.2736325390624985	265	False
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.135 0.052 0.139 0.144 0.066 0.115 0.191 0.155]	-0.2646843554687493	0	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.093 0.207 0.272 0.092 0.06  0.1   0.001 0.173]	-0.5932941992187487	279	True
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.171 0.011 0.226 0.068 0.133 0.056 0.161 0.17 ]	-0.4257779394531255	295	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.136 0.141 0.177 0.103 0.164 0.009 0.127 0.144]	-0.4192466113281248	200	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.184 0.081 0.237 0.063 0.004 0.005 0.192 0.231]	-0.7828655273437516	295	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.053 0.06  0.198 0.121 0.061 0.087 0.233 0.184]	-0.1439715039062507	262	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.005 0.126 0.274 0.067 0.015 0.217 0.13  0.161]	-0.1699551269531251	264	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.136 0.105 0.174 0.039 0.02  0.036 0.299 0.189]	-0.672944052734375	262	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.141 0.202 0.24  0.004 0.003 0.065 0.15  0.196]	-0.794429091796875	204	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.115 0.243 0.313 0.042 0.017 0.01  0.025 0.237]	-0.7033892675781246	279	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.136 0.229 0.249 0.024 0.018 0.005 0.092 0.243]	-0.7331406640624999	279	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.229 0.363 0.154 0.054 0.06  0.024 0.052 0.062]	-0.7933625781249947	349	True
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.115 0.117 0.287 0.011 0.063 0.003 0.097 0.303]	-0.603572001953125	279	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.072 0.277 0.202 0.152 0.055 0.016 0.051 0.175]	-0.2936115332031242	196	False
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.013 0.203 0.348 0.124 0.066 0.036 0.096 0.109]	-0.148627158203125	288	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.263 0.197 0.184 0.073 0.012 0.022 0.141 0.107]	-0.8107707617187475	359	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.181 0.144 0.212 0.093 0.039 0.01  0.125 0.189]	-0.6207119921875001	360	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.123 0.103 0.143 0.113 0.134 0.18  0.09  0.111]	-0.2559705664062492	276	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.263 0.111 0.186 0.127 0.131 0.074 0.068 0.043]	-0.4374109667968763	394	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.13  0.165 0.26  0.094 0.072 0.011 0.223 0.049]	-0.4934431152343767	293	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.166 0.1   0.069 0.133 0.07  0.109 0.185 0.164]	-0.5447613378906256	383	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.151 0.17  0.289 0.01  0.108 0.125 0.057 0.084]	-0.4009430859375009	402	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.19  0.047 0.2   0.08  0.072 0.044 0.225 0.135]	-0.6177687597656265	393	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.272 0.153 0.168 0.093 0.037 0.038 0.155 0.079]	-0.6025659863281246	359	True
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.221 0.139 0.201 0.047 0.024 0.011 0.168 0.185]	-0.826643837890624	295	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.072 0.122 0.15  0.104 0.055 0.168 0.103 0.223]	-0.2729017187499989	264	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.041 0.157 0.21  0.196 0.133 0.131 0.065 0.062]	-0.1508573925781253	289	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.203 0.131 0.157 0.022 0.019 0.016 0.256 0.193]	-0.8275516992187499	295	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.167 0.169 0.249 0.01  0.001 0.041 0.178 0.189]	-0.793762001953126	204	True
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.084 0.143 0.263 0.024 0.06  0.021 0.128 0.281]	-0.6043609863281234	279	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.222 0.124 0.293 0.022 0.009 0.003 0.112 0.209]	-0.8631293945312513	392	True
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.183 0.344 0.099 0.005 0.046 0.033 0.117 0.167]	-0.8758720410156194	354	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.134 0.122 0.255 0.009 0.008 0.083 0.108 0.275]	-0.68178646484375	392	True
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.143 0.143 0.209 0.176 0.01  0.013 0.013 0.286]	-0.5973292089843781	196	True
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.013 0.276 0.307 0.09  0.036 0.067 0.072 0.137]	-0.2024279687499996	279	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.274 0.178 0.221 0.004 0.01  0.    0.112 0.197]	-0.8646278515624987	360	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.171 0.247 0.15  0.062 0.056 0.003 0.105 0.201]	-0.7608292480468729	360	True
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.146 0.213 0.134 0.097 0.005 0.202 0.067 0.134]	-0.361785068359376	400	False
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.346 0.229 0.161 0.06  0.037 0.058 0.064 0.049]	-0.9020248339843712	431	False
4	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.128 0.256 0.212 0.056 0.021 0.107 0.176 0.047]	-0.6465674023437472	293	True
5	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.225 0.15  0.036 0.137 0.002 0.044 0.199 0.203]	-0.5971066796875009	367	False
6	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.12  0.315 0.341 0.001 0.    0.028 0.171 0.02 ]	-0.6930347167968738	155	False
7	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.207 0.237 0.106 0.133 0.004 0.014 0.174 0.118]	-0.6864083789062504	404	False
8	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.188 0.259 0.11  0.059 0.052 0.069 0.142 0.114]	-0.7916685937499953	404	True
9	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.221 0.221 0.14  0.006 0.026 0.049 0.146 0.189]	-0.8286196972656252	367	True
10	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.082 0.133 0.13  0.167 0.036 0.057 0.093 0.3  ]	-0.4313405566406264	246	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.127 0.096 0.163 0.162 0.112 0.177 0.104 0.053]	-0.2149788574218749	273	False
2	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.233 0.185 0.211 0.053 0.068 0.024 0.166 0.057]	-0.6872193066406229	359	True
3	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.16  0.132 0.283 0.023 0.017 0.041 0.201 0.15 ]	-0.7926677636718764	295	True
