ID	Elements	Generation	Position	Activity	Region	Visited
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	0	[0.135 0.042 0.114 0.168 0.052 0.043 0.118 0.328]	-0.4293459765625001	398	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	1	[0.    0.023 0.058 0.015 0.117 0.601 0.15  0.036]	-0.1439283886718747	99	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	2	[0.015 0.001 0.039 0.056 0.184 0.136 0.11  0.459]	-0.1601924609374997	237	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	3	[0.079 0.017 0.194 0.067 0.306 0.027 0.283 0.027]	-0.3805189648437486	269	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	4	[0.114 0.036 0.143 0.093 0.284 0.018 0.253 0.059]	-0.3880513574218738	269	True
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	5	[0.177 0.055 0.149 0.199 0.039 0.    0.144 0.237]	-0.5027705859375016	311	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	6	[0.302 0.052 0.    0.471 0.011 0.009 0.029 0.126]	-0.6017444628906259	391	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	7	[0.071 0.44  0.001 0.417 0.014 0.039 0.001 0.017]	-0.2468872070312497	171	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	8	[0.662 0.001 0.    0.129 0.021 0.017 0.072 0.098]	-0.6740135253906273	448	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	9	[0.698 0.002 0.001 0.299 0.    0.    0.    0.   ]	-0.7239367480468749	442	False
1	['Pt', 'Pd', 'Au', 'Ru', 'Rh', 'Ir', 'Re', 'Os']	10	[0.247 0.    0.    0.089 0.    0.    0.664 0.   ]	-0.6427854589843759	323	False
