ID	Elements	Generation	Position	Velocity	Activity
2	['Pt', 'Pd', 'Au']	7	[0.472 0.03  0.499]	[-0.003 -0.005  0.008]	-0.9188445410156277
3	['Pt', 'Pd', 'Au']	7	[0.09  0.261 0.649]	[-0.005  0.19  -0.184]	-0.7159662499999994
4	['Pt', 'Pd', 'Au']	7	[0.023 0.77  0.207]	[-0.448  0.77  -0.322]	-0.28439740234375005
5	['Pt', 'Pd', 'Au']	7	[0.197 0.328 0.476]	[-0.016  0.004  0.013]	-0.9660674804687491
6	['Pt', 'Pd', 'Au']	7	[0.165 0.574 0.261]	[-0.001  0.006 -0.004]	-0.9172329492187483
1	['Pt', 'Pd', 'Au']	8	[0.449 0.461 0.091]	[-0.031 -0.006  0.037]	-0.953485957031247
2	['Pt', 'Pd', 'Au']	8	[0.465 0.042 0.494]	[-0.007  0.012 -0.005]	-0.9195631054687529
3	['Pt', 'Pd', 'Au']	8	[0.077 0.058 0.865]	[-0.013 -0.203  0.215]	-0.4282301367187486
4	['Pt', 'Pd', 'Au']	8	[0.221 0.167 0.612]	[ 0.198 -0.603  0.404]	-0.828695322265627
5	['Pt', 'Pd', 'Au']	8	[0.214 0.327 0.459]	[ 0.017 -0.    -0.016]	-0.9501977441406249
6	['Pt', 'Pd', 'Au']	8	[0.166 0.56  0.274]	[ 0.001 -0.014  0.013]	-0.9154035546874985
1	['Pt', 'Pd', 'Au']	9	[0.471 0.462 0.067]	[ 0.023  0.002 -0.024]	-0.9464585156249964
2	['Pt', 'Pd', 'Au']	9	[0.471 0.038 0.491]	[ 0.006 -0.004 -0.003]	-0.9188835351562528
3	['Pt', 'Pd', 'Au']	9	[0.255 0.327 0.419]	[ 0.178  0.269 -0.446]	-0.9615178222656249
4	['Pt', 'Pd', 'Au']	9	[0.036 0.761 0.203]	[-0.185  0.594 -0.409]	-0.2946823535156252
5	['Pt', 'Pd', 'Au']	9	[0.203 0.325 0.472]	[-0.011 -0.002  0.013]	-0.9546237304687498
6	['Pt', 'Pd', 'Au']	9	[0.167 0.573 0.26 ]	[ 0.001  0.013 -0.014]	-0.9175858691406233
1	['Pt', 'Pd', 'Au']	10	[0.453 0.462 0.085]	[-0.018  0.     0.018]	-0.9468921972656216
2	['Pt', 'Pd', 'Au']	10	[0.461 0.046 0.493]	[-0.01   0.008  0.002]	-0.9195631054687529
3	['Pt', 'Pd', 'Au']	10	[0.107 0.282 0.611]	[-0.148 -0.044  0.193]	-0.7529492578124999
4	['Pt', 'Pd', 'Au']	10	[0.471 0.    0.529]	[ 0.559 -1.059  0.5  ]	-0.9185083886718775
5	['Pt', 'Pd', 'Au']	10	[0.216 0.329 0.455]	[ 0.013  0.004 -0.017]	-0.9501977441406249
6	['Pt', 'Pd', 'Au']	10	[0.17  0.556 0.274]	[ 0.003 -0.017  0.014]	-0.9358608691406237
1	['Pt', 'Pd', 'Au']	11	[0.463 0.465 0.071]	[ 0.01   0.003 -0.014]	-0.9464585156249964
2	['Pt', 'Pd', 'Au']	11	[0.467 0.043 0.49 ]	[ 0.006 -0.003 -0.003]	-0.9195631054687529
3	['Pt', 'Pd', 'Au']	11	[0.231 0.374 0.396]	[ 0.124  0.092 -0.215]	-0.9417893945312495
4	['Pt', 'Pd', 'Au']	11	[0.    0.731 0.269]	[-0.494  0.758 -0.265]	-0.28685275390624987
5	['Pt', 'Pd', 'Au']	11	[0.199 0.323 0.478]	[-0.017 -0.006  0.023]	-0.9572750488281245
6	['Pt', 'Pd', 'Au']	11	[0.164 0.575 0.261]	[-0.006  0.019 -0.013]	-0.9172329492187483
1	['Pt', 'Pd', 'Au']	12	[0.451 0.461 0.087]	[-0.012 -0.004  0.016]	-0.9528330078124969
2	['Pt', 'Pd', 'Au']	12	[0.455 0.052 0.493]	[-0.012  0.009  0.003]	-0.9200424414062528
3	['Pt', 'Pd', 'Au']	12	[0.1   0.286 0.614]	[-0.131 -0.088  0.219]	-0.7441590136718742
4	['Pt', 'Pd', 'Au']	12	[0.55 0.   0.45]	[ 0.931 -1.317  0.386]	-0.9185083886718775
5	['Pt', 'Pd', 'Au']	12	[0.206 0.328 0.466]	[ 0.007  0.005 -0.012]	-0.9530887792968749
6	['Pt', 'Pd', 'Au']	12	[0.177 0.546 0.277]	[ 0.013 -0.029  0.016]	-0.9772560351562479
1	['Pt', 'Pd', 'Au']	13	[0.461 0.467 0.071]	[ 0.01   0.006 -0.016]	-0.9464585156249964
2	['Pt', 'Pd', 'Au']	13	[0.457 0.06  0.483]	[ 0.002  0.008 -0.01 ]	-0.9213214453125027
3	['Pt', 'Pd', 'Au']	13	[0.166 0.51  0.324]	[ 0.066  0.223 -0.29 ]	-0.9133659667968738
4	['Pt', 'Pd', 'Au']	13	[0.012 0.988 0.   ]	[-0.842  1.608 -0.765]	-0.28551122070312496
5	['Pt', 'Pd', 'Au']	13	[0.199 0.325 0.476]	[-0.007 -0.003  0.01 ]	-0.9572750488281245
6	['Pt', 'Pd', 'Au']	13	[0.163 0.583 0.254]	[-0.014  0.037 -0.023]	-0.9190779199218732
1	['Pt', 'Pd', 'Au']	14	[0.444 0.457 0.098]	[-0.017 -0.01   0.027]	-0.951825839843747
2	['Pt', 'Pd', 'Au']	14	[0.45  0.058 0.492]	[-0.007 -0.002  0.009]	-0.9213101367187527
3	['Pt', 'Pd', 'Au']	14	[0.085 0.298 0.617]	[-0.081 -0.212  0.293]	-0.6975524511718741
4	['Pt', 'Pd', 'Au']	14	[0.462 0.    0.538]	[ 1.329 -3.269  1.939]	-0.9185083886718775
5	['Pt', 'Pd', 'Au']	14	[0.205 0.33  0.465]	[ 0.006  0.005 -0.011]	-0.9539110937499998
6	['Pt', 'Pd', 'Au']	14	[0.177 0.538 0.285]	[ 0.014 -0.045  0.031]	-0.9758050097656232
1	['Pt', 'Pd', 'Au']	15	[0.452 0.471 0.076]	[ 0.008  0.014 -0.022]	-0.9462460839843715
2	['Pt', 'Pd', 'Au']	15	[0.45  0.066 0.484]	[ 0.     0.008 -0.008]	-0.9213341406250027
3	['Pt', 'Pd', 'Au']	15	[0.277 0.474 0.249]	[ 0.192  0.176 -0.368]	-0.9821174999999992
4	['Pt', 'Pd', 'Au']	15	[0.207 0.793 0.   ]	[-1.184  4.163 -2.979]	-0.8757336816406216
5	['Pt', 'Pd', 'Au']	15	[0.199 0.328 0.473]	[-0.006 -0.002  0.008]	-0.9566987109374995
6	['Pt', 'Pd', 'Au']	15	[0.17  0.568 0.262]	[-0.007  0.03  -0.023]	-0.9375668359374987
1	['Pt', 'Pd', 'Au']	16	[0.442 0.458 0.1  ]	[-0.011 -0.014  0.024]	-0.9495515917968722
2	['Pt', 'Pd', 'Au']	16	[0.444 0.073 0.483]	[-0.006  0.007 -0.001]	-0.9213706835937527
3	['Pt', 'Pd', 'Au']	16	[0.076 0.288 0.636]	[-0.201 -0.186  0.388]	-0.469040810546875
4	['Pt', 'Pd', 'Au']	16	[0.521 0.    0.479]	[ 2.231 -4.202  1.971]	-0.9185083886718775
5	['Pt', 'Pd', 'Au']	16	[0.207 0.332 0.461]	[ 0.008  0.004 -0.012]	-0.9530887792968749
6	['Pt', 'Pd', 'Au']	16	[0.171 0.546 0.283]	[ 0.001 -0.022  0.021]	-0.9374452050781239
1	['Pt', 'Pd', 'Au']	17	[0.447 0.473 0.08 ]	[ 0.005  0.015 -0.02 ]	-0.9462460839843715
2	['Pt', 'Pd', 'Au']	17	[0.445 0.071 0.484]	[ 0.001 -0.002  0.001]	-0.9213706835937527
3	['Pt', 'Pd', 'Au']	17	[0.282 0.464 0.254]	[ 0.206  0.176 -0.382]	-0.982315937499999
4	['Pt', 'Pd', 'Au']	17	[0.005 0.995 0.   ]	[-1.787  3.555 -1.768]	-0.28121290039062485
5	['Pt', 'Pd', 'Au']	17	[0.197 0.331 0.473]	[-0.01  -0.001  0.012]	-0.9660674804687491
6	['Pt', 'Pd', 'Au']	17	[0.167 0.562 0.271]	[-0.004  0.016 -0.012]	-0.9159189941406234
